Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,Descripción completa,Unidades,Latitud,Longitud,fecha_recoleccion
"Apartamento en Venta en Cerros de Suba, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-cerros-de-suba-bogota/193365314,193365314,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a68c94218ce7_infocdn__9578789-1-1764610335-1jpg.jpg,[],$ 1.199.000.000,3 Habs. 4 Baños 186 m²,"Apartamento en venta en cerros de suba, bogotá","Apartamento enBogotá, Bogotá, d.c.",EXP COLOMBIA SAS,Llamar,,,,,,,,,,,,,,"Apartamento amplio, luminoso y rodeado de naturaleza, con 186 m2; que ofrecen comodidad y funcionalidad en uno de los sectores residenciales más tranquilos de Cerros de Suba. Su diseño integra sala-comedor con balcón, baño social, estudio, cocina independiente con zona de ropas, family room y tres habitaciones, cada una con baño. La principal cuenta con vestier, doble lavamanos, ducha y tina. Tres parqueaderos y depósito. Conjunto tipo club house con gimnasio, salón social, sala de juegos, zona infantil y senderos rodeados de verde. Espacios amplios, buena ventilación y excelente iluminación natural. Ideal para familias que buscan amplitud, privacidad y calidad de vida en un entorno exclusivo, seguro y conectado con la naturaleza al norte de la ciudad.",[],4.7423037,-74.0754752,2026-08-03
"Apartamento en Venta en Hayuelos, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-hayuelos-bogota/193957158,193957158,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4bc0afe973d_infocdn__0e96fbf0-d641-4e10-9a9e-3aa8c85cfcbc.jpeg,[],$ 280.000.000,2 Habs. 1 Baño 36 m²,"Apartamento en venta en hayuelos, bogotá","Apartamento enBogotá, Bogotá, d.c.",Grupo Inmobiliario Intercontinental S.A.S,Llamar,,,,,,,,,,,,,,"Grupo Inmobiliario Intercontinental vende apartamento de 36 m², con excelente iluminación natural, amplios espacios y muy buenos acabados, ideal para quienes buscan comodidad y una excelente ubicación. El conjunto cuenta con completas zonas comunes, como piscina, gimnasio, salón de juegos y espacios para el disfrute de toda la familia. Su ubicación ofrece excelentes vías de acceso por la Calle 13, Avenida Ciudad de Cali y Avenida Boyacá, además de fácil acceso a transporte público. Para mayor información o agendar una visita, comuníquese con Mauricio Vera al ***. ***",[],4.6608827,-74.1340208,2026-08-03
"PROVENZA REGENCY, Apartamentos en Venta en Suba, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/provenza-regency-apartamentos-en-venta-en-suba-bogota/15017480,15017480,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.682e2cc13d2f9_infocdn__1ytpobxgjkeo8znzn0cfcgjtuvmg6l4evhpkz6xfjpg.jpg,[],Desde $ 1.027.646.000,2 Habs. 2 Baños 70 m²,"Provenza regency, apartamentos en venta en suba, bogotá","Apartamento enBogotá, Bogotá, d.c.",MARVAL BOGOTA,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,5,"Regency está ubicado en una de las zonas más privilegiadas de Bogotá: central, conectada y rodeada de naturaleza en la Avenida Suba con 124. Aquí, la tranquilidad de los árboles y senderos se combina con la cercanía a centros educativos, vías principales, comercio y servicios. Es un entorno pensado para quienes valoran el equilibrio entre la vida urbana y el bienestar familiar.",[],4.7082896,-74.07134,2026-08-03
"Ciudad La Salle Chamonix, Apartamentos en Venta en Usaquen, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/ciudad-la-salle-chamonix-apartamentos-en-venta-en-usaquen-bogota/15017178,15017178,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67a285e77b67a_infocdn__zxihdzfzanlirr1kdhhqpbqh58mi229thyxzaeu1png.png,[],Desde $ 173.340.000,1 Hab 1 Baño 30.09 m²,"Ciudad la salle chamonix, apartamentos en venta en usaquen, bogotá","Apartamento enBogotá, Bogotá, d.c.",MARVAL BOGOTA,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,40%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,5,"¡Descubre una vida de bienestar sin igual en Chamonix, un lugar excepcional diseñado para personas como tú! Aquí, puedes elegir entre Vivienda de Interés Social o Vivienda de Interés Prioritario, asegurándote un hogar que se adapte perfectamente a tus necesidades. Este proyecto, el octavo dentro del impresionante megaproyecto Ciudad La Salle, está estratégicamente ubicado al norte de Bogotá, cerca de puntos de interés clave como el Centro Comercial Santa Fe",[],4.749627,-74.0356625,2026-08-03
"El Castell Iberia Reservado, Apartamento en Venta en Nueva Castilla, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/el-castell-iberia-reservado-apartamentos-en-venta-en-nueva-castilla-bogota/10079906,10079906,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/b32688a1-ad97-46af-859d-cc21d80c0a77/photos/b32688a1-ad97-46af-859d-cc21d80c0a77_1_True_8d243d3a-5048-4010-84c8-04bd3f4de38e.jpg,[],Desde $ 236.879.000,1 Hab 1 Baño 34.68 m²,"El castell iberia reservado, apartamento en venta en nueva castilla, bogotá","Apartamento enBogotá, Bogotá, d.c.",MARVAL BOGOTA,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"El Castell Iberia Reservado . Apartamentos  en el occidente de Bogotá ,ubicado en la localidad de Kennedy, en la urbanización Otero de Francisco. Sector de alta valorización, por consolidarse por su uso residencial, dotado de zonas verdes, parques, alamedas, ciclorrutas, y vías, además de equipamientos complementarios como: bibliotecas, centros educativos, universidades comercio local, zonal y metropolitana . Cuenta con areas sociales como Gimnasio , salón de juegos entre otros.",[],4.64868488614617000000,-74.14784965648450000000,2026-08-03
"La Cabrera, Apartamento en Venta en Porvenir, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/la-cabrera-apartamentos-en-venta-en-porvenir-bogota/15017176,15017176,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67a282061926e_infocdn__wbkfm0kclqv9dwrdokihfrtvugkme4crh4y1uxm4png.png,[],Desde $ 188.000.000,1 Hab 2 Baños 54.08 m²,"La cabrera, apartamento en venta en porvenir, bogotá","Apartamento enBogotá, Bogotá, d.c.",MARVAL BOGOTA,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,10%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"La Cabrera es un Proyecto de Vivienda de Interés Social (VIS) ubicado en la localidad de USME, en Bogotá. Haz realidad tu meta de tener vivienda propia.",[],4.5329903,-74.1174352,2026-08-03
"La Terra Alsacia Reservado, Apartamento en Venta en Ciudad alsacia, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/la-terra-alsacia-reservado-apartamentos-en-venta-en-ciudad-alsacia-bogota/5311305,5311305,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/8700cbb3-fb9b-4f06-b5a8-5f18f102ae96/photos/8700cbb3-fb9b-4f06-b5a8-5f18f102ae96_1_True_3aca6fba-e842-4772-bed2-920e454850b4.jpg,[],Desde $ 677.259.000,3 Habs. 2 Baños 78.35 m²,"La terra alsacia reservado, apartamento en venta en ciudad alsacia, bogotá","Apartamento enBogotá, Bogotá, d.c.",MARVAL BOGOTA,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,Financiación: 80%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,"Tu hogar, con un diseño exclusivo para ti y tu familia. La Terra Alsacia Reservado se encuentra ubicado en una zona de gran valorización y futuro desarrollo urbanístico y comercial. El lugar ideal para invertir y vivir las comodidades de tenerlo todo cerca. Vías de acceso principales que favorecen tu movilidad: Futura Avenida Alsacia, Avenida Boyacá, Calle 68, Avenida Américas, Calle 13 y Avenida Calle 26..",[],4.64098262786865000000,-74.12497711181640000000,2026-08-03
"Casa en Venta en Abraham lincoln, Bogotá",https://www.fincaraiz.com.co/casa-en-venta-en-abraham-lincoln-bogota/193729478,193729478,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ff61ce571d3_infocdn__zuszgmusejv2zn30o0louob46jwofkxptiorxjudjpg.jpg,[],$ 380.000.000,5 Habs. 2 Baños 160 m²,"Casa en venta en abraham lincoln, bogotá","Casa enBogotá, Bogotá, d.c.",Proyecto Asociados,Llamar,,,,,,,,,,,,,,"Ubicada estratégicamente en la deseada zona de Abraham Lincoln, esta espaciosa casa ofrece una oportunidad excepcional para quienes buscan comodidad y accesibilidad. La propiedad cuenta con cinco luminosas habitaciones, cada una equipada con clóset, y dos baños completos, ideales para la vida familiar. Disfrute de una sala y un comedor independientes, complementados por una moderna cocina abierta que se integra armoniosamente con un encantador jardín interior, perfecto para el esparcimiento y la relajación.La conveniencia es clave con espacio para dos vehículos y una ubicación privilegiada a solo una cuadra de la estación de Molinos, garantizando fácil acceso a las rutas del SITP y TransMilenio. Además, la propiedad se encuentra en las cercanías de colegios públicos, la Avenida Caracas, un centro comercial, un parque y la reconocida biblioteca El Tunal, asegurando que todas sus necesidades diarias y de ocio estén al alcance de la mano. Esta casa representa una inversión inteligente en una de las zonas con mayor proyección de la ciudad.",[],4.5551620994276,-74.134205654418,2026-08-03
"Apartamento en  Venta en Alhambra, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-alhambra-bogota/191938137,191938137,https://cdn4.fincaraiz.com.co/gen-ai/th.outside384x275.enhanced_image_20250729145509.png,[],$ 950.000.000,3 Habs. 3 Baños 122 m²,"Apartamento en  venta en alhambra, bogotá","Apartamento enBogotá, Bogotá, d.c.",Prosegura SAS,Llamar,,,,,,,,,,,,,,"Descubra la esencia de la vida sofisticada en este excepcional apartamento dúplex, un santuario de luz y amplitud diseñado para el confort familiar. Cada rincón de este inmueble ha sido meticulosamente planeado para optimizar el espacio, creando una atmósfera de bienestar inigualable. Sus generosos ventanales no solo enmarcan vistas cautivadoras, sino que también invitan a una cascada de luz natural, transformando cada día en una experiencia vibrante y serena.Estratégicamente situado en una de las zonas más exclusivas y codiciadas del norte de Bogotá, este hogar le sitúa en el epicentro de una vida plena. Disfrute de la conveniencia de tener a su alcance exuberantes parques, prestigiosos centros comerciales, instituciones bancarias de primer nivel y una oferta gastronómica que deleitará los paladares más exigentes. La conectividad es inmejorable, con acceso privilegiado a arterias viales clave como la Autopista Norte y la Avenida Calle 116, garantizando un desplazamiento fluido y eficiente por toda la ciudad.Esta propiedad representa una oportunidad de inversión sin precedentes en un sector de constante valorización, ideal tanto para quienes anhelan un hogar que refleje su estilo de vida, como para inversores astutos que buscan asegurar una rentabilidad sólida y duradera. No es solo un apartamento; es la promesa de un futuro brillante y una inversión inteligente.",[],4.6982643,-74.0567826,2026-08-03
"Casa en Venta en San Simón, Bogotá",https://www.fincaraiz.com.co/casa-en-venta-en-san-simon-bogota/193437568,193437568,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3eb6c696f9b_infocdn__gr192272920260310101155jpeg.jpeg,[],$ 2.700.000.000,4 Habs. 7 Baños 1385 m²,"Casa en venta en san simón, bogotá","Casa enBogotá, Bogotá, d.c.",OLINDA BIENES RAICES,Llamar,,,,,,,,,,,,,,"Se vende casa de dos plantas en San Simón, totalmente remodelada, con un área de terreno de 1.385.58 mts y un área construida de 313.62 mts, tiene 4 habitaciones cada una con baño privado, 2 baños sociales, estudio, espacio para oficina, sala, comedor independientes, cocina abierta, cuarto y baño de servicio, distribuida de la siguiente manera:1er piso: baño social, area social con pergola extendida, tepanyaki, espacio para 2 comedores y 2 salas, espacio de área verde, cava de vinos, nevera, cocina abierta con isla en el centro, torre de hornos, campana extractora, zona de lavanderia con espacio para lavadora y secadora con muebles de pared a pared, comedor dividido por unachimenea a gas, entrada a 1era sala, 2do baño social, estudio amplio con chimenea, espacio para una oficina, 1 habitación con closet de piso a techo y baño privado, cuarto y baño de servicio.2do piso: ventaneria de piso a techo, estar o estudio, tiene 3 habitaciones todas con baño privado, closet de pared a pared y excelente vista (habitación principal muy amplia con espacio para sala de masajes y escaleras para un segundo walk in closet, 2da habitación con espacio independiente para estudio, 3era habitación con escaleras para un espacio de juegos), hall de habitaciones. Tiene 8 garajes (5 cubiertos y 3 descubiertos) tiene cargador eléctrico.Conjunto con amplias zonas comunes, rodeado de zonas verdes, vigilancia 24/7, club house, salon social, canchas deportivas,senderos ecológicos,",[],4.819110172757,-74.046861115363,2026-08-03
Apartamento en Venta en Bogotá,https://www.fincaraiz.com.co/apartamento-en-venta-en-bogota/193686527,193686527,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a526cd1c5f49_infocdn__mcrs4infcse6p9cnpzk4phyjfmz3cqxyudj1qpnzjpg.jpg,[],$ 530.000.000,2 Habs. 2 Baños 73 m²,Apartamento en venta en bogotá,"Apartamento enBogotá, Bogotá, d.c.",PALAZZI INMOBILIARIA,Llamar,,,,,,,,,,,,,,"Ubicado en una de las zonas más vibrantes de Bogotá, en Chapinero cerca del Parque de los Hippies, este apartamento es una excelente oportunidad para quienes buscan comodidad, ubicación estratégica y calidad de vida.Con 73 m² de área construida, el inmueble ofrece una distribución funcional y acogedora. Cuenta con 2 habitaciones bien iluminadas, 2 baños completos y una zona social ideal para disfrutar en familia o con amigos. Su ubicación en un segundo piso con vista interior brinda mayor tranquilidad y privacidad, alejándose del ruido de la ciudad.Además, dispone de 1 parqueadero cubierto y hace parte de un edificio con completas amenidades como Gimnasio, sauna, turco, salón de reuniones, parqueadero para visitantes y seguridad 24/7, lo que garantiza confort y tranquilidad en todo momento.Ubicado en estrato 4, este apartamento combina perfectamente accesibilidad y valorización en una de las zonas con mayor dinámica cultural y comercial de la ciudad.Valor de venta: $530.000.000Nota: El apartamento ya se encuentra completamente pintado y cuenta con piso laminado nuevo en todas sus áreas. Además, se recibe vehículo en parte de pago, sujeto a valoración y previo acuerdo entre las partes.Una excelente opción para vivir o invertir en el corazón de Bogotá.",[],4.6455231170865,-74.062554333851,2026-08-03
"Casa en Venta en Ciudad Salitre Occidental, Bogotá",https://www.fincaraiz.com.co/casa-en-venta-en-ciudad-salitre-occidental-bogota/193463977,193463977,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69a89295c3b11_infocdn__a6ijhpybpjqccbpp9buoo96knux1d3s8magazv6tjpg.jpg,[],$ 2.050.000.000,3 Habs. 5 Baños 235 m²,"Casa en venta en ciudad salitre occidental, bogotá","Casa enBogotá, Bogotá, d.c.",OSCAR GARCIA,Llamar,,,,,,,,,,,,,,"Hermosa casa, Amplia e iluminado Sol de mañana y de tarde, ubicada en  exclusivo conjunto cerrado; en el Primer Piso encuentras baño social, sala  con techo doble altura, comedor independiente, cocina cerrada, zona amplia de lavado, habitación de servicio con baño privado, patio con zona verde, en el segundo Piso encuentras sala de estar, 2habitaciones auxiliares cada una con baño, habitación principal con Walking closet, baño doble con tina, cuenta con 3 parqueaderos individuales,  1depósito. Conjunto Exclusivo de solo 36 casas, con paneles solares en Zonas sociales, cuenta con salón social, gimnasio, cancha múltiple, Zona para niños, BBQ. ubicación en zona residencial muy cerca a zona comercial de salitre, Salitre plaza, zona comercial de Modelia, y Normandía,  vías como la calle 26, la Boyacá, la Esperanza,  la av. Rojas.",[],4.6608136,-74.1144327,2026-08-03
"VERONA, Apartamentos en Venta en Puente largo, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/verona-apartamentos-en-venta-en-puente-largo-bogota/10379685,10379685,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a63e725d2008_infocdn__ryu65brdiaekipatrzjfrpfmul4s7rofptecxb02png.png,[],Desde $ 450.000.000,1 Hab 1 Baño 32 m²,"Verona, apartamentos en venta en puente largo, bogotá","Apartamento enBogotá, Bogotá, d.c.",AMARILO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,30% Cuota Inicial,"Debito, credto, ahorros",¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,5,"""Es un proyecto de vivienda NO VIS localizado al norte de la Ciudad de Bogotá, en el Barrio Puente Largo.Diseñado estrategicamente en una zona de alta valorización. Contará con todo lo que necesitas para vivir plenamente a pocos metros como lo son Importantes Vías, Transporte Publico, Colegios, Centros Comerciales, Clubes, Zonas Verdes y mucho más; además que en su interior tendremos gran cantidad de Zonas comunes como Coworking, Zonas Verdes, Terrazas transitables, Salón de Juegos, Gimnasio, Salones sociales, Zonas de Comercio y mucho más.Ven y conoce nuestra nueva Sala de Ventas y rmovionate con las caracteristicas que el Proyecto VERONA tiene para las familias Colombianas.""Maqueta Virtual: https://verona-amarilo.ekoospaces.com/location/urbanismo",[],4.6938871,-74.0672195,2026-08-03
"ANDALUCIA, Apartamentos en Venta en Lagos de Torca, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/andalucia-apartamentos-en-venta-en-lagos-de-torca-bogota/10832386,10832386,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/50a306d4-9ec9-4097-af93-5f6880111d18/photos/50a306d4-9ec9-4097-af93-5f6880111d18_1_True_0c5c2bab-1881-4bbb-bd7f-1f4daf038bf5.jpeg,[],Desde $ 243.311.737,2 Habs. 1 Baño 44 m²,"Andalucia, apartamentos en venta en lagos de torca, bogotá","Apartamento enBogotá, Bogotá, d.c.",AMARILO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Nuevos,¡Pregúntale!,30%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"""ANDALUCIA es un proyecto de vivienda TOPE VIS localizado en el desarrollo Urbanístico en el Plan Parcial ENTRE HACIENDAS, frente de la HACIENDA EL OTOÑO en la Ciudad de Bogotá, Colombia. Tiene un equilibrio perfecto entre las Zonas Naturales de Lagos de Torca y las Zonas de Comercio del Norte de Cuidad. Este Desarrollo tendrá todo lo que necesitan las familias Colombianas a unos pocos metros. Contará con Importantes Vías (como las Autopista Norte y la Futura Av El Polo o Calle 201 y Ampliación Av Boyacá), Transporte Publico (Transmilenio, Buses intermunicipales), Centros Comerciales (CC Panamá, Santa Fe, San Andresito Norte), Club El Rancho, Colegios, Universidades, Ven y conoce ANDALUCIA y disfruta de sus Apartamentos, Zonas Comunes, Ubicación y demás características que el Proyecto tiene para ti.""",[],4.77940290000000000000,-74.04902700000000000000,2026-08-03
"BOREAL, Apartamento en Venta en Américas Central, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/boreal-apartamentos-en-venta-en-americas-central-bogota/6511844,6511844,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a358f165a02c_infocdn__j5joasumzio74opukbgg98cnp3aq8wdey3tfd8mupng.png,[],Desde $ 620.000.000,3 Habs. 2 Baños 74 m²,"Boreal, apartamento en venta en américas central, bogotá","Apartamento enBogotá, Bogotá, d.c.",AMARILO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Nuevos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,"Boreal es un proyecto de vivienda con las áreas más grandes de la zona, ubicado en el sur occidente de Bogotá, en una zona de constante crecimiento y desarrollo, lo que garantiza una alta valorización a largo plazo. Cuenta con apartamentos desde 74 m2 hasta 114 m2, todos con tres habitaciones, un diseño acogedor y excelentes acabados. Su principal diferencial el circulo Boreal; una plataforma abierta, continua, al aire libre, con múltiples accesos y donde se concentran las zonas comunes, son el lugar perfecto para socializar y disfrutar de la vida en comunidad. Un proyecto con el respaldo de dos grandes: Amarilo y Colsubsidio que sin duda se convierte en una gran oportunidad para quienes buscan vivir o invertir.",[],4.62785080007730000000,-74.12318062782290000000,2026-08-03
"Oficina en Venta en Chapinero, Bogotá",https://www.fincaraiz.com.co/oficina-en-venta-en-chapinero-bogota/194044261,194044261,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a68f9120d0cb_infocdn__gr743193120260728105334png.png,[],$ 560.000.000,124 m²,"Oficina en venta en chapinero, bogotá","Oficina enBogotá, Bogotá, d.c.",METRO 51 INMOBILIARIA,Llamar,,,,,,,,,,,,,,"Oficina en venta en el Edificio Liberty Seguros – Calle 72, BogotáExcelente oficina de 124 m² ubicada en el piso 10 del reconocido Edificio Liberty Seguros, sobre la Calle 72 con Carrera 10, uno de los corredores empresariales más importantes de Bogotá.El inmueble cuenta con una distribución funcional, actualmente conformada por dos amplias áreas de trabajo, depósito interno, vista exterior y tres parqueaderos privados, ofreciendo espacios ideales para empresas, firmas de abogados, consultorios, agencias o cualquier actividad administrativa.El edificio ofrece:Recepción.Vigilancia y control de acceso.Ascensores.Ambiente empresarial.Su privilegiada ubicación brinda fácil acceso por la Carrera 7, Carrera 11, Carrera 13 y Calle 72, con cercanía a entidades financieras, restaurantes, hoteles, centros empresariales, transporte público y todos los servicios necesarios para el desarrollo de actividades corporativas.Una excelente oportunidad de inversión o para establecer su empresa en una de las zonas de mayor valorización y reconocimiento empresarial de Bogotá.",[],4.6565408,-74.0583546,2026-08-03
"ELEMENT 142, Apartamento en Venta en Cedritos, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/element-142-apartamentos-en-venta-en-cedritos-bogota/15017257,15017257,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67c739e7898c4_infocdn__i9y9jckfakthvrkvejqbw6yrkyvyyhbwhkwyqhmnjpg.jpg,[],Desde $ 761.500.000,2 Habs. 2 Baños 57.62 m²,"Element 142, apartamento en venta en cedritos, bogotá","Apartamento enBogotá, Bogotá, d.c.",CONSTRUCTORA CAPITAL,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,1,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,"En la calle 142 con autopista norte nace un nuevo ícono de elegancia y exclusividad. Element 142 es un proyecto de apartamentos diseñado para quienes buscan lo extraordinario,  arquitectura moderna y líneas elegantes, ofreciendo un entorno que inspira sofisticación y comodidad en cada espacio.Descubre una experiencia única de estilo de vida en cada una de sus zonas sociales.Cada espacio está pensado para pasar momentos únicos  mas de 16 zonas comunes: Bike zone, home cinema zone,home cinema, zona fitness, salon social VIP, spining, salón social, salón de clases grupales, coworking, café, piscina adultos, zona cool, piscina niños, zona lounge, sauna, cancha de padel, turco, terraza BBQ, spa ,playground, zona kids, pet spa, gimnasio urbano, terraza VIP.",[],4.7248494,-74.0505117,2026-08-03
"CENTRIKO, Apartamentos en Venta en Hayuelos, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/centriko-apartamentos-en-venta-en-hayuelos-bogota/7887828,7887828,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2023/1/27/4078565_184_0.jpg,[],Desde $ 570.400.000,3 Habs. 2 Baños 62.62 m²,"Centriko, apartamentos en venta en hayuelos, bogotá","Apartamento enBogotá, Bogotá, d.c.",CONSTRUCTORA CAPITAL,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,1,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,"Renueva tu vida, viviendo como siempre lo has imaginado. Centriko es un proyecto no vis de apartamentos conformado por 4 torres de 18 pisos, para un total de 490, cada uno de ellos cuenta con un parqueadero privado. Adicionalmente, el proyecto cuenta con 53 parqueaderos de visitantes de los cuales 10 son para personas con movilidad reducida. También tendrás un espacio muy cómodo para dejar tu bicicleta, tendremos 151 ganchos para tal fin. Tu nuevo hogar, diseñado con espacios amplios que se adecuan a tus necesidades con más de 20 zonas comunes con salón VIP, zona café-market, zona coworking, zona fitness, zona húmeda con piscina niños y adultos, jacuzzi, sauna y turco, zona sport, cinema, zona cool, zona BBQ y muchas más.",[],4.6540004498025,-74.123119354248,2026-08-03
"VIVOPARK, Apartamentos en Venta en Fontibon, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/vivopark-apartamentos-en-venta-en-fontibon-bogota/10481109,10481109,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.66e987a251d91_infocdn__zqpzwzlrunwbtbgymcn7stlga0tq6dmwzrpxun3ljpg.jpg,[],Desde $ 280.920.000,1 Hab 1 Baño 44.32 m²,"Vivopark, apartamentos en venta en fontibon, bogotá","Apartamento enBogotá, Bogotá, d.c.",CONSTRUCTORA CAPITAL,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"¡Rodearte de verde y estar cerca de todo en Vivopark! Conformado por lote 1 con Vivopark 1, un proyecto de 6 torres de 20 pisos y 8 apartamentos por piso, para un total de 960 apartamentos. Cuenta con 252 parqueaderos comunales de los cuales 6 parqueaderos son para personas con movilidad reducida y 5 parqueaderos son para vehículos eléctricos. Cuenta con 960 bicicleteros; Y lote 2 con Vivopark 2, conformado por 7 torres de 20 pisos y 8 apartamentos por piso, para un total de 1.120 apartamentos; Cuenta con 296 parqueaderos comunales de los cuales 6 parqueaderos son para personas con movilidad reducida y 6 parqueaderos son para vehículos eléctricos. Cuenta con 1.120 bicicleteros.",[],4.66858110000000000000,-74.15238310000000000000,2026-08-03
"Apartamento en Venta en Cedritos, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-cedritos-bogota/193476472,193476472,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ac68cf9d46b_infocdn__lupticvxctbf8ncks92zeeezhjohpaln4suds7fnjpg.jpg,[],$ 750.000.000,3 Habs. 2 Baños 110 m²,"Apartamento en venta en cedritos, bogotá","Apartamento enBogotá, Bogotá, d.c.",MARGARITA FERNANDEZ,Llamar,,,,,,,,,,,,,,"Exclusivo apartamento de 110 m² en Cedritos, ubicado en un piso once que garantiza una excelente vista panorámica. Este inmueble se distribuye en una luminosa sala comedor, tres confortables habitaciones, dos baños completos y un amplio estudio ideal para trabajo o entretenimiento. Dispone de un práctico hall de habitaciones, balcón privado en la habitación principal, moderna cocina integral y zona de ropas independiente. Incluye un parqueadero doble lineal y un depósito. El conjunto residencial ofrece un estilo de vida completo con piscina, zonas húmedas, cancha de squash, salones comunales, parque infantil y un exclusivo club house. Además, cuenta con vigilancia 24/7 para su tranquilidad y seguridad.",[],4.7306662,-74.0367258,2026-08-03
