Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,Descripción completa,Unidades,Latitud,Longitud,fecha_recoleccion
"Apartamento en Venta en Bocagrande, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-bocagrande-cartagena/193667504,193667504,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a1da0ceaeff4_infocdn__gr-venta-apartamento-en-bocagrand-1776958196-5509-1730jpeg.jpeg,[],$ 1.400.000.000,3 Habs. 3 Baños 147 m²,"Apartamento en venta en bocagrande, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Oscar Cruz Realtor - Apartamento en venta en Bocagrande con amplia terraza y 3 alcobas CartagenaUbicado en una de las zonas más exclusivas de Cartagena, este apartamento de 147 m² ofrece espacios amplios, funcionales y cómodos, ideal tanto para vivienda como para inversión.Cuenta con 3 alcobas (originalmente 2 alcobas más estudio, adaptado como tercera habitación), lo que brinda mayor versatilidad. Dispone de 3 baños: baño privado en la alcoba principal, baño auxiliar completo y baño social (medio baño). La zona social se compone de una amplia sala-comedor integrada a una cocina abierta integral, generando un ambiente moderno y acogedor.Se destaca su terraza amplia, con acceso directo desde la alcoba principal, perfecta para disfrutar del clima y la vista. El apartamento también incluye zona de labores, cuarto y baño de servicio, pisos en mármol, 1 parqueadero y depósito.Amenidades del edificio:PiscinaGimnasioSalón socialVigilancia 24/7LobbyAscensoresParqueadero de visitantesUna excelente oportunidad en una ubicación privilegiada, cerca de la playa, comercio y zonas turísticas.",[],10.401415253836,-75.554901991795,2026-08-03
"Casa en Venta en Los calamares, Cartagena",https://www.fincaraiz.com.co/casa-en-venta-en-los-calamares-cartagena/193966473,193966473,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4e5d58d3f4f_infocdn__whatsapp-image-2026-07-07-at-9-49-42-amjpg.jpg,[],$ 320.000.000,3 Habs. 1 Baño 66 m²,"Casa en venta en los calamares, cartagena","Casa enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"? EN VENTA | Casa con potencial residencial y comercialUna excelente oportunidad para vivir, invertir o desarrollar tu negocio en un mismo lugar. Esta casa cuenta con 66 m² muy bien distribuidos, ofreciendo espacios funcionales y versátiles para adaptarse a diferentes necesidades.✨ Características principales:?️ 3 habitaciones? 1 baño?️ Sala-comedor?️ Cocina? Área: 66 m²? Uso y destinación comercialSu mayor atractivo es que el inmueble permite el desarrollo de actividades comerciales, de acuerdo con la normativa aplicable, convirtiéndolo en una opción ideal para quienes buscan una propiedad con proyección, funcionalidad y gran potencial de inversión.",[],10.3916248,-75.5011317,2026-08-03
"Apartamento en Venta en El socorro, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-socorro-cartagena/194021423,194021423,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6139e0ae7c2_infocdn__screenshot-30jpg.jpg,[],$ 225.000.000,2 Habs. 3 Baños 67 m²,"Apartamento en venta en el socorro, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Acogedor apartamento dúplex de 67 m², una excelente opción para quienes buscan comodidad, funcionalidad y una distribución inteligente. Cuenta con 2 amplias habitaciones, 2 baños y medio, sala-comedor con excelente iluminación natural, cocina funcional, zona de labores y parqueadero privado. Un inmueble ideal para vivir con tranquilidad o realizar una inversión segura, ubicado en un entorno que ofrece comodidad y calidad de vida",[],10.3874798,-75.4788322,2026-08-03
"Casa en Venta en El recreo, Cartagena",https://www.fincaraiz.com.co/casa-en-venta-en-el-recreo-cartagena/194026058,194026058,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a627d0397635_infocdn__whatsapp-image-2026-07-21-at-11008-pmjpeg.jpeg,[],$ 600.000.000,4 Habs. 2 Baños 128 m²,"Casa en venta en el recreo, cartagena","Casa enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Excelente oportunidad de inversión. Casa de dos pisos conformada por dos apartamentos independientes, ideal para generar ingresos por arrendamiento o para vivir y rentar. Cada apartamento cuenta con 2 habitaciones, 1 baño, sala-comedor, cocina integral y zona de labores. El apartamento del segundo piso dispone de balcón, mientras que el del primer piso ofrece una amplia terraza utilizada como parqueadero. Una propiedad funcional, bien distribuida y con gran potencial de rentabilidad.",[],10.3887906,-75.4720596,2026-08-03
"Casa en Venta en Los calamares, Cartagena",https://www.fincaraiz.com.co/casa-en-venta-en-los-calamares-cartagena/193277119,193277119,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69690f07d764d_infocdn__diseno-sin-titulopng.png,[],$ 330.000.000,3 Habs. 1 Baño 66 m²,"Casa en venta en los calamares, cartagena","Casa enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Casa en Venta de 3 Habitaciones, 1 Baño, Sala - Comedor, Cocina, en un excelente barrio con destinacion mixta vivienda/comercial .",[],10.3916248,-75.5011317,2026-08-03
"Apartamento en Venta en La carolina, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-carolina-cartagena/193825535,193825535,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a1dd96472c92_infocdn__property-17768-1-1774476240-imagenjpg.jpg,[],$ 530.000.000,3 Habs. 2 Baños 128 m²,"Apartamento en venta en la carolina, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,APARTAMENTO EN VENTA SECTOR BOCAGRANDEINFORMACIÓN GENERAL DEL APARTAMENTOÁrea: 128 m²Sala amplia de 30 m² con mirador hacia la Avenida Tercera3 alcobas principalesAlcoba principal con:Baño privadoDos clósetsBaño auxiliar remodelado (para alcobas y visitas)CocinaZona de ropasAlcoba de servicio con bañoParqueadero esrituradoEN EL CONJUNTO:Ascensor remodelado de última generaciónLobbyPiscina con duchasSalón social con baño remodeladoTanque de agua elevadoParqueaderos en primer pisoPortería con personal de confianzaPersonal adicional de serviciosAmbiente residencial,[],10.3967385,-75.4625192,2026-08-03
"Apartamento en Venta en La Boquilla, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-boquilla-cartagena/193474336,193474336,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69efd3e01515a_infocdn__2cxsnmglyh59vgdabxoyy3qfzjppapkuisptclfcjpg.jpg,[],$ 770.000.000,1 Hab 2 Baños 70 m²,"Apartamento en venta en la boquilla, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"✨ Apartamento con encantadora vista al mar y a la Ciénaga.Descubre este hermoso apartamento con una encantadora vista al mar y a la ciénaga, ubicado en un edificio con amplias zonas comunes tipo resort y salida directa a la playa de Morros. Un espacio ideal para disfrutar, descansar y conectarte con la naturaleza.El edificio permite vivirlo o generar ingresos a través de rentas cortas, convirtiéndolo en una excelente oportunidad de inversión.? Contáctanos para más detalles y agenda tu visita.",[],10.4674791,-75.4992698,2026-08-03
"Apartamento en Venta en Manga, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-manga-cartagena/193427043,193427043,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69cada327c71c_infocdn__gr-venta-apartamento-2-alcobas-du-1771861412-9218-3256jpeg.jpeg,[],$ 590.000.000,2 Habs. 3 Baños 90 m²,"Apartamento en venta en manga, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"ESTADO DEL INMUEBLE: Excelente | ¿LO QUIERES? Vendemos apartamento DUPLEX de 2 habitaciones en el Edificio Crux en el Barrio de Manga en Cartagena de indias | Area total: 90 mts2 | VISTA A LA BAHIA DE MANGA.DISTRIBUCCION: Area de 90 mts2 - (Vista hacia la Bahia de Manga) distribuidos de la siguiente manera: Primer nivel: Sala, comedor, cocina integral tipo americano, zona de labores, balcon. Segundo nivel: Hall de acceso, habitacion principal con baño privado y vestier, una habitacion adicional con closet y baño interno, con salida de todas las habitaciones al balcon, garaje y deposito.AMENIDADES DEL EDIFICIO: El edificio Crux, hace parte de unos de los sectores de mas alta valorización con gran proyección urbanística que cuenta con excelente vías de acceso ubicado en unos de los sectores mas tradicionales de la ciudad de Cartagena en la tranquilidad del barrio Manga. Este sector, donde se erige este afamado proyecto esta rodeado del ambiente tradicional necesario para gozar de una tranquila y placentera calidad de vida.Este moderno edificio contara con 25 niveles con un total de 105 apartamentos de 1, 2 y 3 habitaciones en un área de lote de 2.332m2 , con 4 pisos de parqueaderos incluyendo semisótano y en el último piso se encuentra la zona socialLa planta tipo está conformada por 5 apartamentos y contara con la siguiente distribuccion:- En el semisótano están ubicados parqueaderos.- En su piso de acceso, tiene una entrada a doble altura, espacio",[],10.412552484224,-75.533452033997,2026-08-03
"Apartamento en venta en Las palmeras, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-las-palmeras-cartagena/10616514,10616514,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3c4ec7d71f2_infocdn__gr32539120221129012653jpeg.jpeg,[],$ 175.000.000,3 Habs. 2 Baños 56 m²,"Apartamento en venta en las palmeras, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Apartamento, ubicado en una zona de alto desarrollo en la ciudad de Cartagena, diagonal al Portal de TransCaribe y cerca al Terminal de Transportes. En el sector encontramos Colegios, jardín infantil, Universidades, Clínicas, Hospitales, Centros Comerciales, Gimnasio, Supermercados, entre otros. Y dentro del Conjunto, zonas verdes y una terraza en el último piso.Características del Apartamento.Primer piso:Sala-ComedorCocina IntegralHall de alcobasZona de ropasAlcoba principal con bañoDos alcobas auxiliaresUn baño auxiliarCaracterísticas del Edificio:Portería con dos accesos peatonalesTres ascensoresVigilancia 24 horasDos Salones socialesTerraza en el último piso con vista panorámicaParqueaderos comunalesZonas verdes",[],10.399726079152,-75.468226075172,2026-08-03
Apartamento en Venta en Cartagena,https://www.fincaraiz.com.co/apartamento-en-venta-en-cartagena/193346394,193346394,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.697f87c999f8d_infocdn__rc0niacprjhnjexwd6fd3tjkpgaw0fqocbkbqwfkjpg.jpg,[],$ 3.950.000.000,3 Habs. 4 Baños 270 m²,Apartamento en venta en cartagena,"Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Penthouse para estrenar en Piso 6 Morros Kai de 176,5 m2 construidos y 93,5 m2 de balcón/terraza, en primera línea de mar.  El balcón/terraza rodea el apartamento. Cuenta con 3 habitaciones, 2 de éstas con baño privado, tiene otro baño completo y baño social.  Todas las habitaciones tienen salida al balcón/terraza.  También encuentra sala/comedor con salida al balcón/terraza, cocina abierta, cuarto y baño del servicio, zona de lavanderia, hall de alcobas amplio para ser usado como estudio o zona de trabajo, depósito y 2 parqueaderos independientes. Zonas comunes del edificio: salida directa a la playa, 4 piscinas, gimnasio, zona infantil, salón social, recepción tipo lobby, lindas zonas verdes, parqueaderos de visitantes.",[],10.518032,-75.496125,2026-08-03
"Apartamento en Venta en Serena del Mar, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-serena-del-mar-cartagena/192759659,192759659,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.689fed7940aaa_infocdn__ky5cm5u3u8hekhqck9atxakiibgyuwcaaj58q7bjjpg.jpg,[],$ 380.000.000,2 Habs. 3 Baños 58 m²,"Apartamento en venta en serena del mar, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"? ¡Oportunidad única de inversión o vivienda! a pocos metros de la playa? ¡Oportunidad única de inversión o vivienda!Descubre este moderno apartamento estrenado en 2024, ideal para quienes valoran el confort, la seguridad y la proyección de valorización en una zona estratégica de la ciudad.✨ Características del inmueble:Área construida: 58 m²2 habitaciones2 baños completosUbicado en el tercer pisoAcabados contemporáneos de alta calidad? Amenidades del conjunto:PiscinaGimnasio completamente dotadoParque infantilEspacio de coworkingSalón comunal para eventosPerfecto para vivir con tranquilidad o como una inversión rentable. ¡Contáctanos para más información o agendar tu visita!",[],10.5056449,-75.4726837,2026-08-03
"Apartamento en Venta en El laguito, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-laguito-cartagena/193741812,193741812,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a039889083f2_infocdn__bdfbef7d-461a-4669-8fb6-1decaec042e0.jpeg,[],$ 780.000.000,3 Habs. 2 Baños 144 m²,"Apartamento en venta en el laguito, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Apartamento remodelado en excelente condición, se vende amoblado. Cuenta con 3 alcobas, 2 baños, cocina equipada y 2 terrazas con espaciosas . Además, el edificio permite rentas cortas, lo que lo hace ideal para inversión. ***",[],10.394694661788,-75.562140999532,2026-08-03
"Apartamento en Venta en Serena del Mar, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-serena-del-mar-cartagena/10733709,10733709,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/61485ca2-5012-4863-af71-f7103822596c/photos/61485ca2-5012-4863-af71-f7103822596c_7_False_1595e9c2-31ce-45cb-a749-0a5f6f344c59.jpg,[],$ 1.580.000.000,2 Habs. 2 Baños 100 m²,"Apartamento en venta en serena del mar, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"EL PRECIO INCLUYE MUEBLES! APARTAMENTO EN MORROS ZOE.Cuenta con 2 habitaciones (Walk In Closet en la habitación principal), 2 baños (baño social y baño privado en la habitación principal), cocina integral tipo americana, sala – comedor, amplio balcón, zona de ropas, deposito, parqueadero, aires acondicionados en cada cuarto y en sala – comedor, y una inmejorable vista al mar y al urbanismo del conjunto.Además, tiene con 3 piscinas al aire libre, 2 jacuzzis y turco, parque infantil, gimnasio, salón social, planta eléctrica, y 1,6 km de playa frente al conjunto, con acceso directo.Se encuentra ubicado en la zona norte de Cartagena, con una ubicación privilegiada frente al mar y acceso directo a la playa (playa murallas – la playa concesionada de serena del mar), cerca del edificio de la sede caribe de la Universidad de los Andes, y del Hospital de Serena del Mar (operado por la Fundación Santafé de Bogotá), a 15 minutos del centro histórico, y a 10 minutos del aeropuerto Rafael Núñez. En la zona norte de Cartagena se encuentran desarrollos como los hoteles Conrad, Hilton, Meliá y Estelar; servicios como Supermercado Carulla, D1, Isimo, farmacias, veterinarias, restaurantes, estaciones de gasolina, y colegios como Aspaen y Altair. Se encuentran las inversiones adelantadas por el gobierno como el túnel de Crespo y el Viaducto de la Ciénaga, que han puesto a la Zona Norte cada vez más cerca del centro de la ciudad, y que la convierten en una zona con todas las facilidades y un alto potencial de valorización.La Zona Norte de Cartagena se ha consolidado como una de las áreas de mayor proyección en la ciudad, combinando desarrollo urbanístico, conectividad estratégica y una propuesta de estilo de vida premium. Este sector, ubicado a pocos minutos del Aeropuerto Internacional Rafael Núñez y del Centro Histórico, ha sido cuidadosamente planeado para ofrecer un entorno que equilibra modernidad, naturaleza y confort.En esta zona, destacan proyectos innovadores como Serena del Mar, conocida como “la ciudad soñada”, que redefine el concepto de urbanismo en Colombia, con infraestructura de clase mundial. Serena del Mar incluye hospitales de nivel internacional, universidades, centros comerciales, clubs residenciales y una red vial interna que facilita la movilidad.El futuro de la Zona Norte promete aún más exclusividad, se proyecta como un punto clave para inversionistas, con nuevos desarrollos inmobiliarios que combinan lujo y sostenibilidad, extensas zonas verdes, playas, y acceso a servicios de primer nivel.Además, la cercanía con la vía al Mar, que conecta con Barranquilla, refuerza su atractivo como un destino estratégico para vivir, invertir o vacacionar. La Zona Norte no solo está transformando el paisaje de Cartagena, sino que también está definiendo un nuevo estándar de calidad de vida en el caribe colombiano, convirtiéndose en el lugar ideal para quienes buscan un entorno sofisticado, tranquilo y conectado con la naturaleza.En la zona norte de Cartagena se encuentran desarrollos como los hoteles Meliá y Estelar; servicios como Supermercado Carulla, D1, farmacias, veterinarias, y restaurantes, en ramblas, la plaza comercial de zona norte, así como estaciones de gasolina, colegios como Aspaen, Altair y Británico. Además, a pocos metros se encuentra la sede caribe de la Universidad de los Andes, el Hospital de Serena del Mar (operado por la Fundación Santafé de Bogotá), a 15 minutos el centro histórico, a 10 minutos el aeropuer",[],10.5189962,-75.495531,2026-08-03
"Apartamento en Venta en 2. localidad de la virgen y turistica, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-2-localidad-de-la-virgen-y-turistica-cartagena/193999356,193999356,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a593c8b51d32_infocdn__vky8cyxyi4789pspwootkdxf5i4wvgw7352ssubzjpg.jpg,[],$ 390.000.000,2 Habs. 2 Baños 59 m²,"Apartamento en venta en 2. localidad de la virgen y turistica, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Descubra una oportunidad de inversión inigualable en Serena del Mar, donde el lujo y la rentabilidad se encuentran a solo 500 metros de las paradisíacas playas. Este excepcional apartamento no solo ofrece un estilo de vida envidiable, sino que también cuenta con licencia de turismo para estancias cortas, garantizando un retorno de inversión atractivo y constante. Sumérjase en un mundo de comodidades exclusivas: un elegante lobby, portería y vigilancia 24/7 para su tranquilidad, espectaculares piscinas, un moderno gimnasio, parque infantil, zona de BBQ, un innovador espacio de coworking, salón de eventos y una dedicada zona para mascotas.Ubicado en un sector exclusivo que forma parte del prestigioso megaproyecto Serena del Mar, este apartamento le sitúa en el epicentro del desarrollo y la valorización. A solo 3 minutos, encontrará el futuro Shopping Cristal Mall, el centro comercial más grande de Latinoamérica, prometiendo una experiencia de compras y entretenimiento sin igual. Además, la riqueza histórica y cultural del Centro Histórico de Cartagena está a solo 15 minutos, combinando la modernidad con el encanto colonial. Esta es la inversión perfecta para quienes buscan un activo que genere ingresos mientras disfrutan de un destino turístico de primer nivel.",[],10.5166182,-75.4915687,2026-08-03
"Apartamento en venta en El recreo, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-recreo-cartagena/10623907,10623907,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ea82b4f294a_infocdn__gr27916120191003100123jpg.jpg,[],$ 170.000.000,2 Habs. 1 Baño 53 m²,"Apartamento en venta en el recreo, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"En Venta Hermoso Apartamento El RecreoOfrece Sala Comedor, 2 Alcobas, 1 Baño, Cocina Integral, Zona social, Canchas Deportivas cercas, Transporte publico Cercano, Colegios/Univercidades cercanas, Area Urbana, Cerca de Centros comerciales.No cuenta con parquedero ni ascensor***",[],10.387088,-75.4731659,2026-08-03
"Apartamento en Venta en La Boquilla, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-boquilla-cartagena/193579184,193579184,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a1df3028bdc2_infocdn__picture-66e8205b838745af8977be9843f04a93jpeg.jpeg,[],$ 760.000.000,1 Hab 2 Baños 72 m²,"Apartamento en venta en la boquilla, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Apartamento recién remodelado y completamente dotado para que puedas comenzar a generar un retorno inmediato de tu inversión. Cuenta con 72 mts 2 , un amplio balcón con vista a la ciénaga desde donde podrás disfrutar de los más bellos paisajes, 1 habitación, 2 baños, cocina tipo americano, sala comedor, zona de labores y 1 parqueadero.  Con excelentes amenities y salida directa q la playa. Ubicado en una zona de alta valorización y muy cerca a todo, al centro histórico, aeropuerto, restaurantes, supermercados , hospitales etc .",[],10.4655059,-75.5008696,2026-08-03
"Casa en Venta en El centro, Cartagena",https://www.fincaraiz.com.co/casa-en-venta-en-el-centro-cartagena/193592790,193592790,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69d1a936ee2bd_infocdn__sq7xjogczi1ufhjcoabuwjrgptjvtleomvjbohqdjpg.jpg,[],$ 7.500.000.000,5 Habs. 5 Baños 378 m²,"Casa en venta en el centro, cartagena","Casa enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Espectacular casa: una verdadera joya arquitectónica en el corazón de la ciudad histórica. Rodeada de los mejores restaurantes y de los sitios más emblemáticos, esta propiedad ofrece una ubicación privilegiada a pocos pasos de la muralla y del prestigioso centro comercial La Serrezuela.Viva la experiencia de combinar historia, exclusividad y comodidad en un solo lugar.Contáctanos para más detalles y agenda tu visita. Tu próximo hogar te está esperando.",[],10.4282689,-75.5473213,2026-08-03
"Apartamento en Venta en La Boquilla, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-boquilla-cartagena/193979076,193979076,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a518bef845d5_infocdn__2zrecadytsayqgtdfhprryjv1grgthqdl4s2oidmjpg.jpg,[],$ 1.350.000.000,2 Habs. 2 Baños 114 m²,"Apartamento en venta en la boquilla, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Pent-house en venta en Morros.Disfrute de este espectacular Pent-house moderno y remodelado, con impresionantes vistas al mar ya la Ciénaga de la Virgen. Sus amplios espacios, diseño contemporáneo y excelente iluminación lo convierten en una propiedad única para vivir o invertir. Ubicado en un exclusivo edificio con completas zonas comunes tipo resort, piscina, cancha de tenis, áreas de recreación y salida directa a las playas de Morros.Además, el edificio permite alquileres cortos, brindando una excelente oportunidad de generar ingresos mientras disfrutas de una de las zonas con mayor valorización de Cartagena.¡Contáctanos para más detalles y agenda tu visita!",[],10.467327917455,-75.499616582031,2026-08-03
Apartamento en Venta en Cartagena,https://www.fincaraiz.com.co/apartamento-en-venta-en-cartagena/193861024,193861024,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a298970c908f_infocdn__nnhvmntgpyyychy3goijhhbzgfdwtiubt4fl3cujjpg.jpg,[],$ 850.000.000,3 Habs. 3 Baños 110 m²,Apartamento en venta en cartagena,"Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Tiene un área total de 107M2, y cuenta con 3 habitaciones (Walk In Closet en la habitación principal), 3 baños, cocina tipo americana, sala – comedor, amplio balcón en ""L"" con vista al gran canal, zona de ropas, 1 deposito, y 2 parqueaderos. Cuenta con todos los aires acondicionados: En los cuartos, y en el área de sala – comedor un aire tipo cassete, además tiene cortinas tipo screen y black out.La Zona Norte de Cartagena se ha consolidado como una de las áreas de mayor proyección en la ciudad, combinando desarrollo urbanístico, conectividad estratégica y una propuesta de estilo de vida premium. Este sector, ubicado a pocos minutos del Aeropuerto Internacional Rafael Núñez y del Centro Histórico, ha sido cuidadosamente planeado para ofrecer un entorno que equilibra modernidad, naturaleza y confort.En esta zona, destacan proyectos innovadores como Serena del Mar, conocida como “la ciudad soñada”, que redefine el concepto de urbanismo en Colombia, con infraestructura de clase mundial. Serena del Mar incluye hospitales de nivel internacional, universidades, centros comerciales, clubs residenciales y una red vial interna que facilita la movilidad.El futuro de la Zona Norte promete aún más exclusividad, se proyecta como un punto clave para inversionistas, con nuevos desarrollos inmobiliarios que combinan lujo y sostenibilidad, extensas zonas verdes, playas, y acceso a servicios de primer nivel.Además, la cercanía con la vía al Mar, que conecta con Barranquilla, refuerza su atractivo como un destino estratégico para vivir, invertir o vacacionar. La Zona Norte no solo está transformando el paisaje de Cartagena, sino que también está definiendo un nuevo estándar de calidad de vida en el caribe colombiano, convirtiéndose en el lugar ideal para quienes buscan un entorno sofisticado, tranquilo y conectado con la naturaleza.En la zona norte de Cartagena se encuentran desarrollos como los hoteles Meliá y Estelar; servicios como Supermercado Carulla, D1, farmacias, veterinarias, y restaurantes, en ramblas, la plaza comercial de zona norte, así como estaciones de gasolina, colegios como Aspaen, Altair y Británico. Además, a pocos metros se encuentra la sede caribe de la Universidad de los Andes, el Hospital de Serena del Mar (operado por la Fundación Santafé de Bogotá), a 15 minutos el centro histórico, a 10 minutos el aeropuerto Rafael Núñez y a 5 minutos la playa concesionada de Serena del Mar.Para el año 2027, la zona norte de Cartagena contará con 2 centros comerciales adicionales, que permitirán a sus residentes disfrutar de una mayor variedad de tiendas, restaurantes, y servicios, como bancos, supermercados, entre muchos más.Así mismo, se encuentran las inversiones adelantadas por el gobierno como el túnel de Crespo y el Viaducto de la Ciénaga, que han puesto a la Zona Norte cada vez más cerca del centro de la ciudad y que la convierten en una zona con todas las facilidades y un alto potencial de valorización.",[],10.5009976,-75.4696448,2026-08-03
"Apartamento en Venta en Bahia Kristal, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-bahia-kristal-cartagena/193687193,193687193,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f155b95e243_infocdn__qvnvlamclyjdbwfqudloqauetmhkv4q2otpunyo3jpg.jpg,[],$ 890.000.000,2 Habs. 2 Baños 80 m²,"Apartamento en venta en bahia kristal, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Descubra la oportunidad de adquirir un moderno y luminoso apartamento en venta, ubicado en el exclusivo complejo residencial BAIA KRISTAL, en el Anillo Vial de Cartagena, Bolívar. Este apartamento, con una antigüedad entre 1 y 8 años, ofrece 2 baños, 1 garaje y se encuentra en el sexto piso, brindando un entorno sofisticado y confortable para la vida contemporánea.  El interior de la propiedad se caracteriza por su diseño contemporáneo y sus salas de estar acogedoras y luminosas. La cocina tipo americano, totalmente equipada y funcional, con una práctica barra estilo americano, complementa a la perfección un estilo de vida sofisticado. Disfrute de vistas espectaculares a una laguna artificial y de la ventilación natural que lo mantiene fresco todo el año.  Entre sus características clave, destacan la vista panorámica, el piso en baldosa/mármol y su configuración como vivienda multifamiliar. BAIA KRISTAL ofrece un entorno vibrante con áreas al aire libre ideales para disfrutar del sol y la naturaleza, proporcionando un ambiente ideal para quienes buscan comodidad y exclusividad en un mismo lugar.  Este apartamento representa una excelente inversión para quienes buscan una propiedad única en Cartagena.",[],10.5358906,-75.4584075,2026-08-03
"Apartamento en Venta en 2. localidad de la virgen y turistica, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-2-localidad-de-la-virgen-y-turistica-cartagena/194014239,194014239,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5fb2315dd4f_infocdn__picture-96d523404b104301963b7396a094affbjpg.JPG,[],$ 888.000.000,2 Habs. 3 Baños 88 m²,"Apartamento en venta en 2. localidad de la virgen y turistica, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"✨ Apartamento de 88 m² | 2 habitaciones | CartagenaVive o invierte en una de las zonas con mayor proyección de Cartagena. Este apartamento de 88 m², ubicado en un piso alto, combina diseño moderno, funcionalidad y una ubicación estratégica a solo 500 metros caminando de la playa.Cuenta con 2 habitaciones, cada una con excelente iluminación, 3 baños y una distribución muy bien pensada que aprovecha cada espacio. Incluye 1 parqueadero, ideal para mayor comodidad.Ubicado en un sector en pleno desarrollo y crecimiento, cerca al aeropuerto, este proyecto ofrece un estilo de vida tipo resort con amenidades de alto nivel: lobby de doble altura tipo hotel, piscina de adultos, sky bar, mini golf, cine al aire libre y amplias zonas verdes.Un espacio perfecto para disfrutar Cartagena o generar ingresos a través de rentas.? Precio: $888 millones COP? Nuevo, listo para entrega",[],10.514071,-75.498642,2026-08-03
