Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
Casa en Venta en Medellín,https://www.fincaraiz.com.co/casa-en-venta-en-medellin/192305713,192305713,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6841dd88d5d67_infocdn__78755520250424020759jpeg.jpeg,[],$ 250.000.000,3 Habs. 2 Baños 55 m²,Casa en venta en medellín,"Casa enMedellín, Antioquia",,Llamar,"Casa en Venta San Antonio de Prado, sector Barichara, le presentamos esta acogedora casa unifamiliar, con excelente acceso a rutas de transporte público y rodeada de una amplia oferta comercial, ideal para quienes buscan comodidad y conectividad. La propiedad cuenta con 55 m² distribuidos en dos niveles: Primer nivel: sala-comedor, cocina integral funcional, una habitación, baño auxiliar completo y un patio que aporta ventilación e iluminación natural. Segundo nivel: dos habitaciones adicionales, un baño auxiliar completo y un espacio que puede adaptarse como estudio. Uno de los mayores atractivos de esta vivienda es su potencial de ampliación: cuenta con la posibilidad de construir una mansarda en el tercer nivel, lo que la convierte en una excelente opción para quienes desean invertir o proyectar su hogar a futuro.  Su distribución interna funcional, ubicación privilegiada y potencial de crecimiento la convierten en una oportunidad que vale la pena considerar.",[],6.1748215273237,-75.649387824377,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Simon bolivar, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-simon-bolivar-medellin/193215223,193215223,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a67927c31a9a_infocdn__gr75061220251218121235jpeg.jpeg,[],$ 700.000.000,3 Habs. 2 Baños 130 m²,"Apartamento en venta en simon bolivar, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta ubicado en el sector de Simón Bolívar queda a  8 minutos al Exito de Laureles caminando, tiene 130 metros cuadrados, tiene tres habitaciones, dos baños, balcón, terraza, es un cuarto piso por escala, ceunta con parqueadero privado, no tiene cuarto útil, es estrato 5. Cuenta con hermosos acabados y amplios espacios para compartir en familia. Buen sector para vivir, tiene buenas rutas de transporte, colegios, tiendas, droguerías y demás servicios básicos para la vivienda.Contactanos y programa tu cita con nosotros!",[],6.2430012,-75.6048047,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Laureles, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-laureles-medellin/193994060,193994060,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57cd0ce39f2_infocdn__gr-apartamento-en-venta-en-laurel-1773799509-4772-1579jpeg.jpeg,[],$ 1.600.000.000,4 Habs. 4 Baños 199 m²,"Apartamento en venta en laureles, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento de Lujo en Venta en Laureles, Medellín | 4 Habitaciones y Diseño ModernoDescubre este exclusivo apartamento en venta en Laureles, Medellín, uno de los barrios más tradicionales y apetecidos de la ciudad. Ubicado en una torre única con ascensor, este inmueble combina un diseño moderno y atemporal, ideal para quienes buscan lujo, confort y una ubicación privilegiada.Este hogar, con una distribución inteligente y ventilación cruzada, se inunda de luz natural en cada uno de sus espacios. Es la oportunidad perfecta para invertir en propiedad raíz en Medellín con alta valorización.Características Destacadas de este Apartamento en Laureles:Área Privada: 4 amplias habitaciones, cada una con baño privado. Dos de ellas cuentan con espacio adicional para adecuar una sala de estar o estudio personal.Zona Social Integrada: Disfruta de un gran salón-comedor que se conecta con una moderna cocina en concepto abierto y un balcón con vista, perfecto para el disfrute familiar y social.Espacios Adicionales: Cuenta con sala de estar, sala de televisión independiente y un baño social para mayor comodidad.Comodidades: Incluye zona de ropas independiente y un parqueadero privado cubierto.Vivir en Laureles: Un Estilo de Vida InigualableEstar ubicado en el corazón de Laureles significa tener todo a tu alcance. Este apartamento cerca a la UPB y a pocos minutos de los centros comerciales Unicentro y Viva Laureles, te conecta con la mej",[],6.2396659,-75.5927663,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Calasanz, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-calasanz-medellin/193442289,193442289,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69a1f80867791_infocdn__216017-1-1772135746jpg.jpg,[],$ 290.000.000,2 Habs. 2 Baños 36 m²,"Apartamento en venta en calasanz, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Descubre la elegancia y comodidad en este apartamento de 2 habitaciones y 2 baños en una zona residencial exclusiva. Con una cocina integral equipada con instalación de gas y zona de ropas, disfrutarás de la iluminación natural en cada rincón. El amplio closet te brinda espacio para organizar tus pertenencias. Además, cuenta con ascensor, circuito cerrado de TV y vigilancia privada las 24 horas. Disfruta de las amenidades como gimnasio, sauna y turco. Vive con seguridad y confort en este lugar único. parqueaderos comunes , disponible febrero 26 del 2026",[],6.271515682466,-75.603427801097,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Belén, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/193397893,193397893,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6992505612463_infocdn__jjly8lf4f7bs5uizjxsfufkjo5qzchzschfv4onhjpg.jpg,[],$ 400.000.000,2 Habs. 2 Baños 53 m²,"Apartamento en venta en belén, medellín","Apartamento enMedellín, Antioquia",,Llamar,"¡APARTAMENTO EN VENTA — 53 m² — BELÉN LOS ALPES!Excelente oportunidad para vivir o invertir en este acogedor apartamento, ubicado en una zona residencial tranquila y de alta valorización.Sus espacios son cómodos, funcionales y con muy buena iluminación natural, ideal para disfrutar de un ambiente práctico y moderno desde el primer día.Cuenta con sala-comedor, cocina abierta integral, zona de ropas y parqueadero sencillo.Dispone de 2 habitaciones, 2 baños, 1 vestier, 1 clóset y 1 parqueaderoEl edificio ofrece portería 24 horas, gimnasio, salón social, terraza y turco, brindando seguridad y excelentes zonas comunes para tu bienestar.Ubicación estratégica cerca de Bancolombia, Davivienda, Iglesia Santo Cura de Ars, Universidad de Medellín, Tiendas D1, Parque de Los Alpes, Smart Fit, Centro Comercial Los Molinos y estaciones de metroplús, con fácil acceso a transporte público..Contáctanos para más información y agenda tu visita.¡Una gran inversión en una excelente zona!",[],6.2308388,-75.6084421,,,,,,,,,,,,,,2026-08-03
"Finca en venta en Santa Elena, Medellín",https://www.fincaraiz.com.co/finca-en-venta-en-santa-elena-medellin/11105438,11105438,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.66f18e8e55371_infocdn__5f908030-29a3-4e43-b6d3-1e8747612281.png,[],$ 1.250.000.000,4 Habs. 3 Baños 170 m²,"Finca en venta en santa elena, medellín","Finca enMedellín, Antioquia",,Llamar,"EN VENTA hermosa casa en santa elena un lugar tranquilo, Lote  de  1.230 M2,   Casa de   170 M2 construidos, 3 alacobas, con closet, 3 baños, sala comedor. cocina semi integral,estudio,  cuatro util  separado  en una casita de muñecas ,  el parqueadero  esta  cubierto,   completamente  cerrada,  con  Jacuzzu,  chimena  y zona amplia para parquear,  portad electrica ***",[],6.2131748999999,-75.5012476,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en La Almeria, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-la-almeria-medellin/192622972,192622972,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.693ad6aff2500_infocdn__foto-30753-890903917-2042377335-ssjpg.jpg,[],$ 600.000.000,2 Habs. 2 Baños 90 m²,"Casa en venta en la almeria, medellín","Casa enMedellín, Antioquia",,Llamar,"CÓDIGO ADBIENES 2290. ESTA CASA PARA LA VENTA EN EL BARRIO LA ALMERÍA ES EL SITIO IDEAL PARA TU FAMILIA.UNA CASA EN PRIMER PISO, COMPLETAMENTE REMODELADA, CON 2 HABITACIONES, 2 BAÑOS, GARAJE  Y UN JARDÍN PARA DISFRUTAR DEL EXTERIOR DE TU VIVIENDA.TE INVITAMOS A QUE CONOZCAS ESTA PROPIEDAD Y NOS PERMITAS HACER TUS SUEÑOS REALIDAD. ***",[],6.2425548,-75.6099722,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Loma del Indio, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-loma-del-indio-medellin/193944966,193944966,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4687fcb0d8f_infocdn__yroaslbivfhyz1rj7p1kyxwkn21h1vq0tq06owmtjpg.jpg,[],$ 780.000.000,3 Habs. 2 Baños 86 m²,"Apartamento en venta en loma del indio, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Amplio apartamento en loma del indio, cuenta con 86mts distribuidos en 3 habitaciones, 2 baños, cocina integral con barra, sala comedor y balcon con vista a la ciudad.Cuenta con parqueadero doble lineal y cuarto útil, unidad completa con salón social, gimnasio, piscina, sauna, zona pet y zona para niños.Cerca al túnel de oriente y Av palmas.",[],6.2255638,-75.5628095,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Rodeo Alto, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-rodeo-alto-medellin/194003975,194003975,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5a775707619_infocdn__gr20260611212057378110111321jpg.jpg,[],$ 450.000.000,3 Habs. 2 Baños 66 m²,"Apartamento en venta en rodeo alto, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Área 66m2, 3 alcobas, closet, 2 baños, cocina integral, red de gas, zona de ropas, sala, comedor, balcón, parqueadero privado y cuarto útil.Estrato 3, piso 10, parqueadero visitantes, zonas verdes, gimnasio, salón social, sauna, shut de basuras, juegos infantiles, cancha de microfutbol y portería 24/7.Cerca a la Parroquia Santa María Mazzarello, Buen comienzo Fantasia las americas, Salón Fundadores Club El Rodeo y excelentes rutas de transporte.Wasi ***",[],6.2125753626665,-75.604308917995,,,,,,,,,,,,,,2026-08-03
"Apartamento en venta en Santa maria de los angeles, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-maria-de-los-angeles-medellin/10336641,10336641,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a062c4f8b468_infocdn__sr3263-sr020029jpg.jpg,[],$ 1.700.000.000,3 Habs. 3 Baños 310 m²,"Apartamento en venta en santa maria de los angeles, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta – Exclusividad y amplitud en La AguacatalaDescubre este espectacular apartamento en venta, ubicado en una de las zonas más estratégicas y residenciales del sur de Medellín: La Aguacatala. Con un generoso espacio de 310m², esta propiedad ofrece diseño, confort y funcionalidad en cada rincón.Características principales:3 amplias habitaciones, todas con clóset3 baños cabinados de excelente acabadoSala y comedor independientesEstar familiar ideal para oficina o sala de TVCocina integral moderna con isla centralZona de ropas independientePisos en porcelanato y detalles contemporáneosEl apartamento se destaca por su diseño moderno, acabados de alta calidad y una distribución que privilegia la luz natural y la ventilación. Ideal para familias que buscan amplitud, comodidad y una ubicación privilegiada cerca de avenidas principales, estaciones del metro Aguacatala,  Bodytech, centros comerciales y zonas corporativas.",[],6.2957697,-75.5514407,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Enciso, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-enciso-medellin/192525364,192525364,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.684c3b3e1a731_infocdn__suufjfavuclcaeji1hvbrptfglyh6romy7epi1eojpg.jpg,[],$ 150.000.000,2 Habs. 1 Baño 51 m²,"Apartamento en venta en enciso, medellín","Apartamento enMedellín, Antioquia",,Llamar,"72946. Apto 301: salón comedor, 2 alcobas, closet, cocina integral, zona de ropas, 1 baño cabinado, 1 balcón, piso cerámica. Cerca del supermercado la 30. El inmueble se encuentra arrendado en $900.000",[],6.2481734,-75.5503575,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Los Balsos, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-los-balsos-medellin/193504403,193504403,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69b32b2aa4568_infocdn__vfpraxnqmq5eri7fq4z0zr5gf1r4nruckw0deyuojpg.jpg,[],$ 3.830.000.000,3 Habs. 4 Baños 320 m²,"Apartamento en venta en los balsos, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Medellín, El Poblado sector Los Balsos: apartamento de lujo de 320 m² en venta por $3.830.000.000, ubicado en una unidad moderna y exclusiva, ideal para familias o inversionistas que buscan amplitud, privacidad y valorización.Este apartamento se destaca por su excelente distribución, vista abierta hacia la ciudad y Las Palmas, y espacios amplios diseñados para el confort familiar.Características del inmueble:• Área: 320 m²• 3 habitaciones con baño y vestier• Alcoba principal con estudio privado• Family room amplio• Hall de alcobas• Sala comedor amplia• Vista hacia la ciudad y Las Palmas• 2 balcones amplios• 3 parqueaderos independientes• Cuarto útil• Cuarto y baño de servicio• Ascensor privado y ascensor de servicio• Año de construcción: 2020• Estrato 6Amenidades de la unidad:• Piscina climatizada• Gimnasio• Zona BBQ• 2 canchas de squash• Canchas de básquetbol y microfútbol• Sauna y turco• Senderos para caminar• Salón socialAdministración: $1.821.000Contáctanos para conocer más información o programar tu visita.",[],6.1824059,-75.5578122,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Laureles, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-laureles-medellin/194024309,194024309,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a622d6103b0a_infocdn__r1c7lr41yka4ycsugfwhb6iqfjngljgybu0slclfjpg.jpg,[],$ 1.350.000.000,5 Habs. 5 Baños 211 m²,"Apartamento en venta en laureles, medellín","Apartamento enMedellín, Antioquia",,Llamar,"¡Gran Oportunidad de Inversión en Medellín! ?️✨¿Buscas el hogar de tus sueños con espacio, lujo y una vista inigualable? Este espectacular Penthouse dúplex lo tiene todo. Ubicado en una zona exclusiva de Medellín, Antioquia, te ofrece una calidad de vida superior.? Detalles del Inmueble:Área Total: 211.85 mt2Edad: 27 años (Excelente estado de conservación)Servicios: Agua, Luz, Gas.? Distribución:Penthouse 1: 118.07 mt2 + 11.70 mt2 de terraza privada.Penthouse 2: 93.78 mt2.Adicionales: 2 Garajes y 1 Cuarto Útil? Valor de Venta:Desocupado: $1.350.000.000 COPAmoblado: $1.450.000.000 COPEsta es tu oportunidad de vivir en el corazón de Antioquia. ¡Contáctanos hoy mismo para agendar una visita!",[],6.2457133,-75.598555,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Alejandria, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-alejandria-medellin/193783619,193783619,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a175122bcfc1_infocdn__gr1541401820260522023920jpeg.jpeg,[],$ 970.000.000,3 Habs. 4 Baños 115 m²,"Apartamento en venta en alejandria, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta en el sector de Alejandria, cerca de centros comerciales, restaurantes, supermercados y hospitales. Puerta de seguridad, sala, comedor, piso en porcelanato, 3 habitaciones cada una con baño, cocina integral, alcoba mas baño del servicio, zona de ropas, 2 parqueaderos mas un cuarto util. Unidad con vigilancia las 24 horas y citofonia.",[],6.2036207,-75.5707441,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193940876,193940876,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a455257a6cdc_infocdn__1200x700-whatsapp-image-2026-07-01-at-12-35-10-pmjpeg.jpeg,[],$ 1.200.000.000,3 Habs. 3 Baños 200 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Una excelente oportunidad para remodelar y adaptar cada espacio a un estilo contemporáneo, conservando la amplitud característica de las construcciones tradicionales de El Poblado.  El sector Altos del Parral es uno de los sectores residenciales más tradicionales y exclusivos de El Poblado, reconocido por su tranquilidad, amplias zonas verdes y excelente conectividad.Ambiente residencial tranquilo y familiar.  Una unidad consolidada que ofrece privacidad y una excelente calidad de vida, rodeada de naturaleza y con fácil acceso a todos los servicios que ofrece El Poblado. Precio: $1.200.000.000 Administración: $1.400.000 Predial anual: $7.600.000 Una propiedad para quienes entienden que los mejores proyectos no siempre se construyen desde cero; a veces comienzan con el espacio perfecto para hacerlo suyo.",[],6.1994765708,-75.5656094444,,,,,,,,,,,,,,2026-08-03
Casa en Venta en Medellín,https://www.fincaraiz.com.co/casa-en-venta-en-medellin/192305713,192305713,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6841dd88d5d67_infocdn__78755520250424020759jpeg.jpeg,[],$ 250.000.000,3 Habs. 2 Baños 55 m²,Casa en venta en medellín,"Casa enMedellín, Antioquia",,Llamar,"Casa en Venta San Antonio de Prado, sector Barichara, le presentamos esta acogedora casa unifamiliar, con excelente acceso a rutas de transporte público y rodeada de una amplia oferta comercial, ideal para quienes buscan comodidad y conectividad. La propiedad cuenta con 55 m² distribuidos en dos niveles: Primer nivel: sala-comedor, cocina integral funcional, una habitación, baño auxiliar completo y un patio que aporta ventilación e iluminación natural. Segundo nivel: dos habitaciones adicionales, un baño auxiliar completo y un espacio que puede adaptarse como estudio. Uno de los mayores atractivos de esta vivienda es su potencial de ampliación: cuenta con la posibilidad de construir una mansarda en el tercer nivel, lo que la convierte en una excelente opción para quienes desean invertir o proyectar su hogar a futuro.  Su distribución interna funcional, ubicación privilegiada y potencial de crecimiento la convierten en una oportunidad que vale la pena considerar.",[],6.1748215273237,-75.649387824377,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Calasanz, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-calasanz-medellin/193946095,193946095,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4707520812f_infocdn__gr-apartamento-en-venta-sector-ca-1783020992-5432-1720jpeg.jpeg,[],$ 530.000.000,3 Habs. 3 Baños 101 m²,"Apartamento en venta en calasanz, medellín","Apartamento enMedellín, Antioquia",,Llamar,"APARTAMENTO EN VENTA EN CALASANZ PARTE BAJADescubre este amplio apartamento de 101,97 m², ubicado en una de las zonas más tradicionales y valorizadas de Calasanz Parte Baja. Su distribución ofrece espacios cómodos y funcionales, ideales para quienes buscan confort y una excelente ubicación.Cuenta con 3 alcobas, la principal con baño privado, clóset, baño social, alcoba de servicio con baño, amplia sala comedor, balcón, cocina integral, zona de ropas independiente, red de gas y calentador de gas. Está ubicado en un tercer piso por escalas, en un edificio de solo 5 pisos, con un apartamento por piso, lo que brinda mayor privacidad y tranquilidad.Además, dispone de parqueadero privado cubierto, se encuentra libre de gravámenes y tiene una administración de tan solo $100.000, que incluye el aseo del edificio los días jueves.Su ubicación es uno de sus mayores atractivos, con fácil acceso a la Avenida 80, transporte público, supermercados, colegios, centros comerciales y todos los servicios que ofrece el sector.Información adicional:• Área: 101,97 m²• Administración: $100.000• Predial anual: $3.100.000Agenda tu visita y conoce personalmente este apartamento. Será un gusto acompañarte en el proceso de encontrar tu próximo hogar.",[],6.2662828,-75.5980214,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en La castellana, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-castellana-medellin/193960072,193960072,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57c9d78e21e_infocdn__gr1228001120260706045534jpg.jpg,[],$ 1.100.000.000,3 Habs. 2 Baños 108 m²,"Apartamento en venta en la castellana, medellín","Apartamento enMedellín, Antioquia",,Llamar,"APARTAMENTO EN VENTA SECTOR LA CASTELLANA, MEDELLÍNDescubre este amplio apartamento de 118 m², ubicado en el exclusivo sector de La Castellana, una de las zonas residenciales con mayor valorización y calidad de vida de Medellín. Su excelente distribución, acabados renovados y espectacular vista a la ciudad desde el piso 14 lo convierten en una opción ideal para familias que buscan confort, seguridad y una ubicación privilegiada.El apartamento cuenta con 3 alcobas, 2 baños, estudio, amplia sala comedor, balcón de gran tamaño, cocina integral, zona de ropas independiente y puerta de seguridad blindada. Se encuentra completamente remodelado, con pisos en mármol que aportan elegancia y durabilidad a cada uno de sus espacios. Además, dispone de parqueadero doble lineal y cuarto útil, brindando mayor comodidad y capacidad de almacenamiento.La unidad residencial ofrece completas zonas comunes para disfrutar en familia, entre ellas piscina climatizada, gimnasio, turco, sauna, salón social, placa deportiva, juegos infantiles, sendero ecológico, dos ascensores por torre y vigilancia privada las 24 horas.Su ubicación estratégica permite un fácil acceso a la Avenida 80, la Avenida 33, supermercados, centros comerciales, restaurantes, instituciones educativas, entidades de salud y una excelente red de transporte público, haciendo de este inmueble una excelente alternativa para vivir o invertir.Información adicional:• Estrato 5• Administración: $747.800",[],6.2374593,-75.608624,,,,,,,,,,,,,,2026-08-03
Apartamento en Venta en Medellín,https://www.fincaraiz.com.co/apartamento-en-venta-en-medellin/194013996,194013996,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5fb039506e3_infocdn__gr122800920260721115734jpg.jpg,[],$ 790.000.000,1 Hab 2 Baños 76 m²,Apartamento en venta en medellín,"Apartamento enMedellín, Antioquia",,Llamar,"APARTAMENTO EN VENTA SECTOR ALTO DE LAS PALMASDescubre este exclusivo apartamento de 76 m², ubicado en el sector Alto de Las Palmas, una de las zonas de mayor valorización y mejor calidad de vida del Valle de Aburrá. Su diseño contemporáneo, excelentes acabados y distribución funcional lo convierten en una excelente opción para quienes buscan confort, privacidad y un estilo de vida moderno.El apartamento cuenta con 1 amplia alcoba, 2 baños, sala comedor, cocina abierta equipada con lavavajillas, horno eléctrico y estufa eléctrica, zona de ropas y un amplio balcón con vista hacia la vía Las Palmas. La alcoba se integra de manera elegante con la zona social mediante un diseño arquitectónico moderno, delimitada por un muro que funciona como centro de entretenimiento para televisión e incorpora una moderna chimenea de alcohol, aportando calidez y sofisticación al ambiente. Además, dispone de calentador a gas, conexión de gas en el balcón para instalar un asador o calentador de ambiente, pisos laminados en madera, 2 parqueaderos cubiertos paralelos y cuarto útil.La unidad residencial ofrece completas zonas comunes para disfrutar de un estilo de vida exclusivo, entre ellas piscina, turco, jacuzzi, sala de masajes, gimnasio completamente dotado, cancha de squash, billar, salones sociales, zona de asados, sendero ecológico y portería con vigilancia privada las 24 horas.Su excelente ubicación permite un fácil acceso a supermercados como Éxito y Carulla",[],6.2212059,-75.5597688,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/192799666,192799666,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3ef48cb6d3e_infocdn__gr-vendo-apartamento-en-el-poblad-1756332625-8996-7074jpeg.jpeg,[],$ 2.200.000.000,5 Habs. 6 Baños 314 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Este amplio apartamento duplex de 314 metros cuadrados se encuentra disponible para la venta en una de las mejores zonas de la ciudad de Medellin El poblado. Su estratégica ubicación lo hace perfecto para aquellos que buscan comodidad y accesibilidad, ya que se encuentra cerca de centros comerciales, colegios y universidades, lo que facilitará su día a día.El apartamento cuenta con 5 confortables alcobas, todas con baño y armarios empotrados para un almacenamiento más organizado y un mayor aprovechamiento del espacio. Una terraza de 40 m2 en la alcoba principal y dos balcones Además, dispone de 6 baños. También cuenta con una amplia sala de estar con balcón, perfecto para disfrutar de una excelente vista panorámica de la ciudad.Su cocina integral, de estilo americano con una práctica barra, será el lugar ideal para preparar deliciosos platillos para tus seres queridos. Tendrás a tu disposición una biblioteca/estudio, perfecta para el teletrabajo o estudios en casa. También cuenta con una zona de lavandería y habitación de servicio con baño completo.Este apartamento también incluye comodidades como un calentador, clósets en todas las habitaciones y una puerta de seguridad para garantizar tu tranquilidad y seguridad. Además, está permitido tener mascotas, por lo que podrás disfrutar de la compañía de tus peludos amigos.Su entorno externo es igualmente maravilloso, ya que se encuentra en una urbanización cerrada con vigilancia 24/7, lo que gar",[],6.18352854414,-75.572478605249,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El Poblado, Envigado",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-envigado/193868656,193868656,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a2b3827e45e2_infocdn__picture-6fc49b60f7c24b1b9bba682774e4520djpg.jpg,[],$ 780.000.000,3 Habs. 2 Baños 125 m²,"Apartamento en venta en el poblado, envigado","Apartamento enMedellín, Antioquia",,Llamar,"Hay apartamentos que destacan por sus acabados y otros que destacan por algo mucho más difícil de conseguir: una ubicación verdaderamente privilegiada. Este es uno de ellos.Ubicado en unidad cerrada en uno de los sectores más estratégicos, este apartamento ofrece la oportunidad de vivir o invertir en una zona consolidada, rodeada de servicios, comercio, restaurantes, centros comerciales, instituciones educativas y excelentes vías de acceso.Su distribución es amplia, cómoda y funcional, característica de los proyectos construidos en una época donde los espacios generosos eran protagonistas. Aunque conserva acabados tradicionales, se encuentra en excelente estado y representa una oportunidad ideal para quienes desean remodelar a su gusto o adquirir un inmueble con gran potencial de valorización.La unidad residencial se ha mantenido vigente gracias a sus completas zonas comunes, pensadas para el disfrute de toda la familia, con amplias zonas verdes, espacios recreativos, áreas deportivas y vigilancia permanente.✔ Excelente conectividad y acceso a servicios✔ Espacios amplios y funcionales✔ Unidad residencial tradicional y consolidada✔ Gran potencial de actualización y valorización✔ Ideal para vivienda o inversión patrimonialAdministración: $786.700 mensualesPredial anual: $3.474.000Una propiedad para quienes entienden que la ubicación siempre será el activo más valioso de una inversión inmobiliaria.",[],6.1823429,-75.5779644,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193968141,193968141,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4ea1112dc3e_infocdn__cmpo3qd5q8k8eu0pmw8hi2znfkok3mw67djzbfyqjpg.jpg,[],$ 950.000.000,3 Habs. 2 Baños 103 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento de 103 m2 en venta en el Poblado en sector de la Frontera, a unos pasos de la Avenida el Poblado y Centros Comerciales pero en zona totalmente residencial y tranquila. Cuenta con 3 alcobas, (principal con baño), sala-comedor amplio, 2 baños completos, cocina integral remodelada, con despensa independiente, zona de ropas. Ofrece balcón y vista sin poniente. Un apartamento que goza de tranquilidad y un sector silencioso perfecto para la comodidad del hogar. Adicional cuenta con 2 parqueaderos y cuarto útil. En la unidad residencial podrás gozar de zonas comunes como gimnasio, salón social, piscina climatizada, zona infantil, turco, zonas verdes para mascotas, portería 24 horas y parqueaderos para visitantes. No dudes en ver esta oportunidad.",[],6.1831249,-75.573444,,,,,,,,,,,,,,2026-08-03
