Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Apartamento en Venta en San alonso, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-san-alonso-bucaramanga/193730210,193730210,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a179aaddf8a9_infocdn__property-21512-1-1778381242-imagenjpg.jpg,[],$ 490.000.000,3 Habs. 2 Baños 105 m²,"Apartamento en venta en san alonso, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,"Imagina un lugar donde la comodidad y la funcionalidad se unen en perfecta armonía. Este apartamento en San Alonso, Bucaramanga, es más que un simple espacio; es una oportunidad para establecer tu negocio en una zona vibrante y en crecimiento. Construido en 2014, este inmueble de estrato 4 ofrece un ambiente moderno y acogedor. Su ubicación estratégica en un barrio con fácil acceso a vías principales. Con un precio de venta de $490.000.000, no puedes perder este maravilloso inmueble. Aprovecha esta oportunidad de ser parte de un sector en expansión y transforma este lugar en el lugar para tu familia. La posibilidad de hacer crecer tu sueño está a un paso. LIBRE DE DEUDAS.",[],7.1302892073904,-73.116420514684,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Ciudadela real de minas, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudadela-real-de-minas-bucaramanga/193754590,193754590,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a073dbade1ef_infocdn__property-17820-2-1774563829-imagenjpg.jpg,[],$ 370.000.000,3 Habs. 3 Baños 93 m²,"Apartamento en venta en ciudadela real de minas, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,"Exclusivo apartamento en venta ubicado en Bucaramanga, Santander. Este inmueble de estrato 4 cuenta con 3 habitaciones, habitación principal, 3 baños completos y una amplia área construida de 93m². La cocina integral, interiores con citófono, terraza, star de TV y estudio brindan comodidad y funcionalidad. Ubicado en conjunto cerrado con zona BBQ, piscina, juegos infantiles, zonas verdes y portería. Con acabados en cerámica, vigilancia 24x7 y cercanía a universidades, centros comerciales y colegios. Estado de construcción remodelado, en planta 5 y tipo dúplex con vista a la ciudad. Una oportunidad única en una zona residencial de alta demanda. ¡Contáctanos para más información!",[],7.10125899427,-73.124865549709,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en San alonso, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-san-alonso-bucaramanga/193688990,193688990,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f22079747e2_infocdn__gr46338120260429100335jpeg.jpeg,[],$ 260.000.000,2 Habs. 2 Baños 67 m²,"Apartamento en venta en san alonso, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,"VENDEMOS APARTAMENTO SAN  ALONSO , 67 metros  segundo  piso  sin  ascensor,  no porteria, parqueadero para  carro en  sotano, sala  comedor, cocina  integral,  zona de  ropa , baño auxiliar ,  2  alcobas con closet, principal  con baño.Adtualmente esta  arrendado",[],7.13021,-73.1163084,,,,,,,,,,,,,,2026-08-02
"Casa en  Venta en Cadiles, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-cadiles-bucaramanga/192064870,192064870,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67bcf1e8036a5_infocdn__rmxpudjzub96qd3dqknndmmccd9ursifq9eoiiqtjpg.jpg,[],$ 520.000.000,9 Habs. 4 Baños 250 m²,"Casa en  venta en cadiles, bucaramanga","Casa enBucaramanga, Santander",,Llamar,"Casa en venta en el barrio Candiles, el lote tiene una area de 133 metros cuadrados y de construidos son 250 metros cuadrados. Asi mismo, la propiedad cuenta con 9 habitaciones, 4 baños, cocina integral, dos balcones uno de ellos en la habitacion principal, parqueadero para carro. La propiedad cuenta con una excelente ubicacion, es bastante amplia e iluminada. Escribenos y agendamos cita para conocer el inmueble",[],7.1074372,-73.1276475,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en El prado, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-prado-bucaramanga/192634141,192634141,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68743217ac570_infocdn__cwd1hu730czzfn7anllf7khwnispunqhy20sbheijpg.jpg,[],$ 420.000.000,4 Habs. 3 Baños 140 m²,"Apartamento en venta en el prado, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,"VENDO APARTAMENTO EDIFICIO JAN LUI EN EL PRADO BUCARAMANGAUbicado en la Carrera 35 Numero 36-29 del Barrio El Prado en Bucaramanga, Zona Residencial, muy cerca a Clinicas, Hospitales, Parques, Iglesias, Colegios, Universidades, Plaza de Mercado  y Zona Comercial de Cabecera del Llano.Posee un Area de 140 metros cuadrados, distribuidos así: Sala, Comedor, Cocina Integral, Patio de Ropas, Sala de TV, Estudio, 4 Alcobas incluida la del Servicio, 3 Baños, 2 Balcones con Vista Panorámica de la Ciudad, Pisos en Retal de Mármol, ademas cuenta con Parqueadero Cubierto.El Edificio JAN LUI, Cuenta con Porteria Permanente, Circuito Cerrado de TV, Vigilancia 24 horas, Servicio de Citofonia, Amplio Lobby, Salon Social, Ascensor.Los Servicios Públicos son en Estrato 4 y la Cuota Mensual de Administracion es de $790.000El Precio de Venta de este Apartamento es de $420 Millones Negociables, Estoy para Asesorarle su Inversion, Contacteme:CLAUDIA CARREÑOEjecutiva Comercial de Finca Raiz.Telefono:***Correo:[email protected]",[],7.123936,-73.110709,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Los cedros, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-los-cedros-bucaramanga/192301126,192301126,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.680f807e1b1de_infocdn__xkfdwach9v2nurzhvfjvi4yjqkhm1rgxlgsql4lmjpg.jpg,[],$ 950.000.000,5 Habs. 4 Baños 240 m²,"Casa en venta en los cedros, bucaramanga","Casa enBucaramanga, Santander",,Llamar,Se Vende Excelente Casa En Altos De Pan De Azúcar barrio los cedros - De 2 Niveles - Primer Nivel - Jardín Exterior - Parqueadero Carro Cubierto - Sala - Comedor - Hall Tv - Cocina Integral - Patio De Ropas - Terraza - Alcoba De Servicio Con Baño - Piso 2 - 3 Habitaciones - 2 Baños - Balcón - vigilancia comunal las 24 horas por $ 150.000,[],7.117311,-73.101938,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Ciudadela real de minas, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudadela-real-de-minas-bucaramanga/193730295,193730295,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0010d67cf02_infocdn__property-21260-1-1777304787-imagenjpg.jpg,[],$ 460.000.000,5 Habs. 3 Baños 140 m²,"Apartamento en venta en ciudadela real de minas, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,"?️ PENTHOUSE EN VENTA? $460.000.000✨ Hermoso penthouse con amplios y cómodos espacios:• Cocina integral• Sala – comedor amplia• Zona de ropas independiente• Cuarto de servicio? Distribución:? Primer piso:• 3 lindas habitaciones• 1 habitación con baño privado• 1 baño auxiliar? Segundo piso:• 1 habitación con baño privado• Balcón? Terraza amplia, ideal para disfrutar en familia? Excelente iluminación y ventilación natural",[],7.101437456648,-73.125881455176,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Garcia rovira, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-garcia-rovira-bucaramanga/193632073,193632073,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69debc822db18_infocdn__837cdb17-17c7-4a32-887c-4d351fdc8a4b.jpeg,[],$ 500.000.000,3 Habs. 2 Baños 124 m²,"Casa en venta en garcia rovira, bucaramanga","Casa enBucaramanga, Santander",,Llamar,"Espectacular casa en venta con excelente precio, distribuida en tres niveles, con amplios y cómodos espacios.En el primer nivel cuenta con garaje. Segundo nivel ofrece sala-comedor, cocina integral tipo americana, baño auxiliar, una habitación con clóset y estudio. Tercer nivel dispone de hall de televisión, zona de ropas, dos habitaciones auxiliares con closet (Una de ellas con balcón). Ubicada en una excelente zona, cerca de la estación de bomberos, iglesias, parques y área comercial, brindando comodidad y fácil acceso a todos los servicios. ***",[],7.1142001,-73.129116,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Cabecera del llano, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-cabecera-del-llano-bucaramanga/193683321,193683321,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f0c941b69b5_infocdn__jykpqqavigoq02ypcqwcp0nqr0yb5lfuphmbo1iejpg.jpg,[],$ 845.000.000,4 Habs. 4 Baños 197 m²,"Apartamento en venta en cabecera del llano, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,"Apartamento en Cabecera, sobre la carrera 39, en una de las zonas más exclusivas y de mayor valorización de Bucaramanga, con cercanía a centros comerciales, bancos y restaurantes.Cuenta con 197 m², 3 habitaciones, 3 baños completos, 2 estudios o salas de estar, 2 balcones, cocina amplia, zona de ropas, cuarto y baño de servicio. Ubicado en sexto piso, incluye 2 parqueaderos paralelos y depósito.Precio: $750 millones, una excelente relación precio por m² en este sector.",[],7.1166895,-73.1072524,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Bolarqui, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-bolarqui-bucaramanga/10089533,10089533,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/8e808cb2-8b6c-46e0-b71b-50068da9a330/photos/8e808cb2-8b6c-46e0-b71b-50068da9a330_1_True_36fc88b1-366d-40de-ae0a-ce600b9411b4.jpg,[],$ 550.000.000,4 Habs. 3 Baños 140 m²,"Apartamento en venta en bolarqui, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,TE PRESENTAMOS ESTE LINDO PENHOUSE CON TRES HABITACIONES 3 BAÑOS TERRAZA VEN Y CONOCELO AGENDA TU CITA GRATIS SOMOS SITUARSE INMOBILIARIA,[],7.11093652099462,-73.1142759007609,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Cabecera del llano, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-cabecera-del-llano-bucaramanga/193292886,193292886,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.696fa9d83876b_infocdn__4fqnxltr1azigqnffkhrhjxombgak89szoxfmvdtjpg.jpg,[],$ 740.000.000,3 Habs. 2 Baños 107 m²,"Apartamento en venta en cabecera del llano, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,Edificio Moratto 44(Cabecera Bucaramanga)Área 107 m2Habitaciones 3Baños 2parqueadero 21 Deposito o BodegaZona social completaPiscina en la terrazaValor admón. $722.000VALOR VENTA $740.000.000,[],7.120597,-73.1081825,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en El prado, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-el-prado-bucaramanga/193480991,193480991,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57e236e13a7_infocdn__68439195-de30-4b5f-82da-59b68afedced.jpeg,[],$ 980.000.000,4 Habs. 5 Baños 325 m²,"Casa en venta en el prado, bucaramanga","Casa enBucaramanga, Santander",,Llamar,"Buscas Vivienda espaciosa o ubicación para tu negocio? ¡Tú eliges. Esta propiedad no solo es un hogar ideal, sino una inversión inteligente, cuenta con! Uso mixto según el POT, inversión de alta valorización, su cercanía a vías principales y zonas empresariales garantiza un flujo constante de clientes y una visibilidad inmejorable. Se compone de 2 niveles que combinan la tradición con la funcionalidad. Este inmueble lo tiene todo Amplitud 4 habitaciones con closets, dos de ellas con baño privado, adicional cuarto de servicio, 5 baños, cocina integral, Patio, hermoso antejardín, espacios sociales abiertos, una terraza increíble, garaje amplio y excelente conectividad. Su ubicación estratégica te pone cerca de todo y garantiza que tu inversión crezca cada día.  Actualmente con contrato de arrendamiento. Mayor informacion con Martha Muñoz al ***3176720196. ***",[],7.1245685485065,-73.108978743378,,,,,,,,,,,,,,2026-08-02
"Local en Venta en Comuneros, Bucaramanga",https://www.fincaraiz.com.co/local-en-venta-en-comuneros-bucaramanga/193263349,193263349,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6962595d6ed04_infocdn__ywqcv4vw6bjsyraxi1dnsp0jrq2g0u4yldutbjugjpg.jpg,[],$ 268.500.000,1 Baño 47 m²,"Local en venta en comuneros, bucaramanga","Local Comercial enBucaramanga, Santander",,Llamar,"se vende local comercial en el barrio comuneros tipo dúplex ubicado en la parte exterior del conjunto santa Isabel vitrina en vidrio de doble altura - servicios de agua - luz - gas, libre de deudas entrega inmediata desocupado.",[],7.1381445,-73.1277739,,,,,,,,,,,,,,2026-08-02
"Local en Venta en Comuneros, Bucaramanga",https://www.fincaraiz.com.co/local-en-venta-en-comuneros-bucaramanga/193263349,193263349,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6962595d6ed04_infocdn__ywqcv4vw6bjsyraxi1dnsp0jrq2g0u4yldutbjugjpg.jpg,[],$ 268.500.000,1 Baño 47 m²,"Local en venta en comuneros, bucaramanga","Local Comercial enBucaramanga, Santander",,Llamar,"se vende local comercial en el barrio comuneros tipo dúplex ubicado en la parte exterior del conjunto santa Isabel vitrina en vidrio de doble altura - servicios de agua - luz - gas, libre de deudas entrega inmediata desocupado.",[],7.1381445,-73.1277739,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Cabecera del llano, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-cabecera-del-llano-bucaramanga/192632340,192632340,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.687284399ba1c_infocdn__d0c5adee-b298-47ee-80e0-f437a5838164.jpeg,[],$ 570.000.000,3 Habs. 2 Baños 165 m²,"Apartamento en venta en cabecera del llano, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,"Amplio apartamento en venta, ubicado en un segundo piso con ascensor, ideal para quienes buscan personalizar su hogar. Este inmueble ofrece 3 cómodas habitaciones y 2 baños completos, brindando espacio y privacidad. Incluye 2 plazas de parqueo y cuenta con videoportero para mayor seguridad y tranquilidad. Una excelente oportunidad para remodelar y crear el espacio de sus sueños.",[],7.1216242,-73.1060236,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en San francisco, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-san-francisco-bucaramanga/193767663,193767663,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0cff6165299_infocdn__d5a0ff7e-b828-4a64-8a63-fa5301221bec.jpeg,[],$ 210.000.000,2 Habs. 3 Baños 59 m²,"Apartamento en venta en san francisco, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,apartamento muy bien ubicado en uno de los sectores de alta valorizacion en el edificio tribecca cerca al sector de universidades consta de 59.02 metros cuadrados consta de sala comedor lineal cocina integral con gabinetes 2 alcobas closet dos banos zona de ropas ceramica tiene su parqueadero propio cubierto un apartamento perfecto para que disfrutes junto a tu familia sus amplios y luminosos espacios estan distribuidos estrategicamente para tu comodidad  los acabados y el diseno de esta propiedad estan pensados para brindarte el maximo confort.,[],7.136617094819,-73.123907806304,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Cabecera del llano, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-cabecera-del-llano-bucaramanga/194040602,194040602,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a67d4f314ead_infocdn__d1b73854-6f02-4788-8df6-eb636cca8ca0.jpeg,[],$ 630.000.000,3 Habs. 2 Baños 99 m²,"Apartamento en venta en cabecera del llano, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,"SE VENDE — Apartamento remodelado en Conjunto Residencial Germania$630.000.000 negociables | Administración: $490.000 | Estrato 5Excelente apartamento remodelado de 99 m², ubicado en el Conjunto Residencial Germania, sector El Tejar – Cacique, a pocos minutos del Centro Comercial Cacique, en una de las zonas más apetecidas de Bucaramanga.Distribución:3 habitaciones2 bañosSala – comedorCocinaPatio de ropasHall de TV2 parqueaderos1 depósitoEl conjunto ofrece:Portería permanente y vigilancia 24 horasCircuito cerrado de TV y citofoníaDos ascensores por torre y amplio lobbyParqueadero para visitantesPiscina para adultos y niñosSauna, turco y jacuzziGimnasio dotadoZona BBQUbicación: Avenida Circunvalar 35 #92-170, sector El Tejar – Cacique, Bucaramanga. Cerca de centros comerciales, restaurantes y todas las comodidades del sector.***",[],7.1103808,-73.1089472,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Lagos del cacique, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-lagos-del-cacique-bucaramanga/193918884,193918884,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3daff71840b_infocdn__1rlf6d7qqr8cpjdeirmhijxzxuvcoqandkbxlampjpg.jpg,[],$ 1.420.000.000,4 Habs. 5 Baños 219 m²,"Casa en venta en lagos del cacique, bucaramanga","Casa enBucaramanga, Santander",,Llamar,"Descubra esta impresionante casa en venta que redefine el lujo y la comodidad. Con un diseño arquitectónico que armoniza elementos contemporáneos  esta propiedad ofrece la combinación perfecta de calidez y sofisticación, creando ambientes luminosos y acogedores para la vida moderna.   La sala de estar principal destaca por sus elegantes detalles de mármol y sofisticada iluminación LED, creando un ambiente distinguido para el entretenimiento y la relajación. Los baños, equipados con acabados de alta calidad, reflejan el lujo presente en cada rincón de la propiedad. Un pasillo luminoso con balcón interior añade un toque distintivo y conecta armónicamente los espacios  La ventilación natural está optimizada en toda la casa, asegurando un ambiente fresco y saludable. Además, disfrute de un balcón que ofrece un espacio adicional al aire libre.CARACTERISTICAS:Primer Piso: Sala comedor independiente  , jacuzzi y baño social , cocina integral ,alcoba de servicio y zona de ropas .Segundo Piso: Sala de TV  con balcón , alcoba principal super amplia con aire acondicionado , baño y walking closet , dos alcobas mas con baño privado y aire acondicionado ,.Tercer Piso: Sala de recibo , alcoba con baño que se adapto como sala de cine .Zona Social: Piscina , kiosco social , juegos para los niños , cancha de squash .",[],7.1051423,-73.0996786,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Cabecera del llano, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-cabecera-del-llano-bucaramanga/193573580,193573580,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69c70189ac353_infocdn__7b7e7726-d529-4c61-864f-24dc22717741.jpeg,[],$ 690.000.000,2 Habs. 2 Baños 86 m²,"Apartamento en venta en cabecera del llano, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,"Código ***, Apartamento en Venta, Cabecera , Área 86 mts, 2 habitaciones, 2 baños, Sala y comedor, Cocina integral, Zona de ropas, 1 Parqueadero, Deposito y Locker Exelente Zona Social:  Piscina, Sauna, Juegos infantiles, salon Social,Gym, Sky bar, Ubicacion cerca al Centro Comercial la quinta, Exito Cabecera , Administracion  357.000, Agenda tu Cita sin costo. ***",[],7.1155142,-73.1063319,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Cabecera del llano, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-cabecera-del-llano-bucaramanga/193546127,193546127,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69bd5e57175a2_infocdn__l4mfltrzukuvcjda4c3ehu1guujmqih0nonjmjcxjpg.jpg,[],$ 720.000.000,3 Habs. 2 Baños 93 m²,"Apartamento en venta en cabecera del llano, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,"Se vende hermoso apartamento en la prestigiosa zona de Cabecera, una ubicación privilegiada que combina tranquilidad y acceso a todas las comodidades urbanas. Este espacioso apartamento cuenta con tres luminosas habitaciones, ideales para el descanso y la privacidad de toda la familia. Dispone de dos baños completos, elegantemente diseñados y equipados con acabados de alta calidad. Además, la propiedad ofrece acceso a increíbles zonas sociales que incluyen piscina, gimnasio completamente equipado y salones de eventos, perfectos para el entretenimiento y la relajación. Su diseño interior moderno y funcional maximiza cada espacio, creando un ambiente acogedor y sofisticado.",[],7.1199956,-73.1106005,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Lagos del cacique, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-lagos-del-cacique-bucaramanga/193923264,193923264,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3ed45f65cb2_infocdn__awumioynwvxearsygytcbj4ot87o81dhhpnshk8mjpg.jpg,[],$ 750.000.000,3 Habs. 4 Baños 170 m²,"Casa en venta en lagos del cacique, bucaramanga","Casa enBucaramanga, Santander",,Llamar,"Descubra la casa de sus sueños en Lagos del Cacique, una joya completamente remodelada y ampliada que redefine el concepto de hogar. Esta impresionante propiedad de 170 m² se distribuye en tres niveles, ofreciendo un estilo de vida de lujo y confort inigualable.En el primer nivel, será recibido por un amplio parqueadero con capacidad para dos vehículos, una elegante sala comedor, una moderna cocina integral y un baño social. Disfrute de un espacioso patio interno y la comodidad de una habitación de servicio con baño privado.El segundo nivel alberga dos luminosas habitaciones, dos baños completos y un estudio amplio, ideal para trabajar desde casa o crear un espacio de lectura.El tercer nivel es un verdadero santuario: una espectacular habitación principal con un balcón interno que invita a la relajación, y una terraza privada con vistas maravillosas, perfecta para disfrutar de atardeceres inolvidables.La propiedad se complementa con una excelente zona social que incluye gimnasio, piscinas para adultos y niños, turco, jacuzzi, parque de juegos infantiles y un elegante salón social.Con un valor de administración de $543.000, esta casa se encuentra libre de toda deuda, representando una magnífica oportunidad por su área y ubicación privilegiada. No deje pasar la posibilidad de adquirir esta propiedad excepcional por $750 millones.",[],7.1025109,-73.1020426,,,,,,,,,,,,,,2026-08-02
Apartamento en Venta en Bucaramanga,https://www.fincaraiz.com.co/apartamento-en-venta-en-bucaramanga/193146750,193146750,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6928be1d40c75_infocdn__i7kf5pvow1onsncf7yiiga11fjtf7rzwh1mutfrfjpg.jpg,[],$ 440.000.000,3 Habs. 2 Baños 79 m²,Apartamento en venta en bucaramanga,"Apartamento enBucaramanga, Santander",,Llamar,"Apartamento en venta en Cacique condominio gold. Consta de sala-comedor con balcón y vista al viaducto, cocina integral, zona de ropas, 3 alcobas con closets y 2 baños. El conjunto ofrece una completa zona social con piscina, sauna, turco, salón de juegos, cinemas, zona BBQ y juegos infantiles. Además, cuenta con vigilancia 24 horas, parqueadero para carro y locker. ¡Ideal para disfrutar de la comodidad y el entretenimiento en un solo lugar!",[],7.0992331,-73.1089061,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Antonia santos centro, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-antonia-santos-centro-bucaramanga/193847539,193847539,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a238459420fa_infocdn__g8451dbv1k5sbwtbuqy5d48opup9o69puschbfjcjpg.jpg,[],$ 320.000.000,3 Habs. 3 Baños 85 m²,"Apartamento en venta en antonia santos centro, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,"Apartamento en arriendo en el barrio centro, el inmueble se ubica en sexto piso con ascensor, una area total de 85 metros cuadrados, tres habitaciones con un cuarto de servicio, tres baños, cocina integral, zona de ropas, balcon y parqueadero asignado. La propiedad cuenta con una excelente ubicacion, iluminacion. Escribenos y agendamos cita para conocer el inmueble",[],7.122268,-73.120898,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Granjas de provenza, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-granjas-de-provenza-bucaramanga/193978283,193978283,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5158296ec9e_infocdn__gr463381120260710032502jpeg.jpeg,[],$ 380.000.000,3 Habs. 2 Baños 113 m²,"Apartamento en venta en granjas de provenza, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,"VENDO APARTAMENTO PROVENZA : buenos  espacios   area  113  metros ,  sala  comedor , balcon  ,  cocina  integral,  zona de  ropa  ,  alcoba de  servicio  con baño , 3  alcobas  con  closet, principal  con baño y  balcon  , baño  auxiliar de  alcobas  , el  conjunto  cuenta  con vigilancia  24/7,  salon  de  reuniones , bbq, cancha  multiple,  parqueadero  para carro en  sotano   escriturado,  4  piso  no  ascensor.",[],7.0851624,-73.1172876,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en El prado, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-prado-bucaramanga/193051850,193051850,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a27321612515_infocdn__property-8370-1-1749609542-imagenjpg.jpg,[],$ 460.000.000,3 Habs. 2 Baños 86 m²,"Apartamento en venta en el prado, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,"Descubre este acogedor apartamento en venta en Bucaramanga, Santander. Con una habitacion principal y dos habitaciones sencillas, dos banos completos y una cocina integral. Ademas, cuenta con parqueadero privado cubierto y una amplia area construida de 86m². Construido en 2015, este inmueble ofrece comodidad y modernidad. Ubicado en un edificio con salon comunal y gimnasio, en una zona residencial cerca de hospitales, universidades, colegios, parques y zonas comerciales. ¡No dejes pasar esta oportunidad de tener tu propio espacio en esta vibrante ciudad!",[],7.1244362,-73.1105022,,,,,,,,,,,,,,2026-08-02
"Local en Venta en Comuna 16 - lagos del cacique, Bucaramanga",https://www.fincaraiz.com.co/local-en-venta-en-comuna-16-lagos-del-cacique-bucaramanga/193761540,193761540,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0b1dfe992db_infocdn__b95iy8lqijhp71vmi4n0qudgmfsdmr0s7od5hkrjjpg.jpg,[],$ 850.000.000,2 Ambientes 34 m²,"Local en venta en comuna 16 - lagos del cacique, bucaramanga","Local Comercial enBucaramanga, Santander",,Llamar,"Descubra una oportunidad inigualable para su negocio en el corazón comercial de Bucaramanga. Este magnífico local, estratégicamente situado en el centro comercial más prestigioso de la ciudad, ofrece una visibilidad excepcional desde los pasillos principales, garantizando un flujo constante de clientes potenciales. Con un área construida de 34,80 m², sus dimensiones ideales de 3.70 metros de frente por 8.55 metros de fondo, proporcionan un espacio versátil y funcional para cualquier emprendimiento. El complejo comercial, reconocido por su seguridad de primer nivel, modernas instalaciones que incluyen ascensores, rampas y escaleras de acceso, así como la presencia de almacenes ""Ancla"" y entidades bancarias, crea un ecosistema vibrante y propicio para el éxito y crecimiento sostenido de su negocio. Invierta en una ubicación privilegiada que potenciará su marca y asegurará su rentabilidad.",[],7.0991809,-73.1073551,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Campestre, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-campestre-bucaramanga/193708764,193708764,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3b0944388b8_infocdn__gr317692020260505084019jpeg.jpeg,[],$ 1.590.000.000,4 Habs. 2 Baños 415 m²,"Casa en venta en campestre, bucaramanga","Casa enBucaramanga, Santander",,Llamar,"Es una casa amplia donde conectaron sala, comedor y demás salones junto con el patio posterior para la adecuación del negocio (restaurante) que funcionaba en esta propiedad, más la zona de cocina ingresando por el espacio del garaje de buena amplitud también. En el segundo nivel tiene un estar grande con 4 alcobas, 2 baños y la zona de patio posterior.",[],7.1099051,-73.1100693,,,,,,,,,,,,,,2026-08-02
