Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Oficina en Venta en El centro, Manizales",https://www.fincaraiz.com.co/oficina-en-venta-en-el-centro-manizales/193974607,193974607,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a503e3894734_infocdn__06f8ef95-e12d-4136-b92d-884c935d7ec7-a4005fbb5d7f179a040543a92fe8309c.jpeg,[],$ 90.000.000,20 m²,"Oficina en venta en el centro, manizales","Oficina enManizales, Caldas",,Llamar,Código ***Descubre esta oficina en venta de 20.8 m². una excelente oportunidad para establecer tu empresa o realizar una inversión en pleno centro de la ciudad. una zona de alta actividad comercial y empresarial.El inmueble cuenta con pisos en cerámica. vitrina frontal. excelente iluminación natural e iluminación LED. ofreciendo un espacio cómodo. funcional y con gran visibilidad para oficinas. consultorios o actividades administrativas.El edificio dispone de portería y vigilancia las 24 horas y ascensor. brindando mayor seguridad. comodidad y fácil acceso para colaboradores y visitantes.Su ubicación estratégica te permitirá estar cerca de oficinas. bancos. supermercados. iglesias. restaurantes. cafeterías. almacenes y una amplia zona comercial. además de contar con fácil acceso al transporte público y a las principales vías de la ciudad.Si buscas una oficina bien ubicada. con excelente presentación y gran potencial para tu negocio. esta es una oportunidad que no puedes dejar pasar.¡Contáctanos y agenda tu visita! Estaremos encantados de ayudarte a conocer el espacio ideal para tu empresa!,[],5.067788,-75.518657,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en La enea, Manizales",https://www.fincaraiz.com.co/casa-en-venta-en-la-enea-manizales/194004719,194004719,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5a932ebd2d9_infocdn__06f8ef95-e12d-4136-b92d-884c935d7ec7-f0e9c0ff7dc50b37320f4d66dadbb01f.jpeg,[],$ 570.000.000,4 Habs. 2 Baños 171 m²,"Casa en venta en la enea, manizales","Casa enManizales, Caldas",,Llamar,Código ***Descubre esta casa en venta de 171 m² construidos. una excelente opción para quienes buscan amplitud. comodidad y espacios versátiles en una ubicación estratégica de la ciudad.La vivienda cuenta con 4 habitaciones. 3 clósets. hall. sala y comedor independientes. cocina integral. patio de ropas con doble altura y garaje. ofreciendo una distribución funcional y cómoda para toda la familia.Sus pisos en cerámica. mármol. madera flotante y tablilla lacada. junto con la excelente iluminación natural e iluminación LED. crean ambientes cálidos. elegantes y de fácil mantenimiento.Como valor agregado. la propiedad dispone de un local comercial. el cual también puede utilizarse como garaje. según las necesidades del comprador. brindando una excelente alternativa para desarrollar un negocio o contar con un espacio adicional de parqueo.Su ubicación privilegiada permite estar cerca de avenidas principales. supermercados. cafeterías. tiendas. almacenes. carnicerías. ferreterías. parques. escuelas y colegios. además de contar con fácil acceso al transporte público y a las principales vías de la ciudad.Si buscas una casa amplia. bien ubicada y con espacios que se adapten a tus necesidades. esta es una excelente oportunidad para vivir o invertir.¡Contáctanos y agenda tu visita! Estaremos encantados de ayudarte a conocer tu próximo hogar.,[],5.031756,-75.458425,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Villa Carmenza, Manizales",https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-carmenza-manizales/193992721,193992721,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57aff0b3205_infocdn__06f8ef95-e12d-4136-b92d-884c935d7ec7-e4fdee88cd117160aa398b2cb7c9af31.jpeg,[],$ 330.000.000,3 Habs. 2 Baños 59 m²,"Apartamento en venta en villa carmenza, manizales","Apartamento enManizales, Caldas",,Llamar,Código ***Descubre este apartamento en venta en Villa Carmenza. Manizales. con acabados modernos. excelente ventilación e iluminación natural. ideal para quienes buscan comodidad. seguridad y una excelente ubicación para vivir o invertir.El inmueble cuenta con 3 habitaciones. 2 de ellas con clóset. 2 baños completos con división en vidrio templado. amplia sala-comedor. cocina integral con barra americana. área de ropas independiente. balcón. gas natural. calentador a gas y parqueadero comunal cubierto y descubierto. ofreciendo espacios cómodos. funcionales y bien distribuidos.Sus pisos en porcelanato aportan un estilo moderno y elegante. además de facilitar el mantenimiento. El conjunto residencial dispone de excelentes zonas comunes como portería y vigilancia privada las 24 horas. doble ascensor. lobby. salón social. parque infantil. senderos peatonales y terraza. ideales para disfrutar en familia y brindar mayor calidad de vida.Su ubicación estratégica en Villa Carmenza permite estar cerca de colegios. jardines infantiles. supermercados. parques. iglesias. comercio y contar con fácil acceso al transporte público y a las principales vías de Manizales.Si buscas un apartamento moderno. con excelentes acabados y en un sector de alta valorización. esta es una oportunidad que no puedes dejar pasar.¡Contáctanos y agenda tu visita! Estaremos encantados de ayudarte a conocer tu próximo hogar o inversión.,[],5.06195,-75.509071,,,,,,,,,,,,,,2026-08-02
Apartamento en  Venta en Manizales,https://www.fincaraiz.com.co/apartamento-en-venta-en-manizales/191913384,191913384,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a61a12763cf4_infocdn__gr138541420241028113436jpg.jpg,[],$ 190.000.000,3 Habs. 1 Baño 57 m²,Apartamento en  venta en manizales,"Apartamento enManizales, Caldas",,Llamar,"Código para WhatsApp: ***Código para WhatsApp: ***Vista Inmobiliaria tiene en venta fantástico apartamento en el sector de Puertas del Sol, Manizales, apartamento en excelente estado, aireado e Iluminado, con acabados modernos, tiene un área de 57 Mt2, 3 habitaciones, 1 baño, cocina semi/integral, sala/comedor y área de ropas,  lugar tranquilo alejado del ruido, a 15 minutos de Manizales.Excelente opción para vivir de una manera cómoda y placentera como siempre se ha imaginado, no dude en visitarlo. (los agentes Vista Inmobiliaria siempre dispuestos a brindar la mejor experiencia).",[],5.0847139084267,-75.513850450516,,,,,,,,,,,,,,2026-08-02
"Apartaestudio en Venta en Campo hermoso, Manizales",https://www.fincaraiz.com.co/apartaestudio-en-venta-en-campo-hermoso-manizales/192744899,192744899,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3aaecb6358a_infocdn__gr138541320240715053110jpg.jpg,[],$ 180.000.000,1 Hab 1 Baño 35 m²,"Apartaestudio en venta en campo hermoso, manizales","Apartaestudio enManizales, Caldas",,Llamar,"Código para WhatsApp: ***Vista inmobiliaria tiene en venta fantástico apartaestudio en el sector de Campohermoso, con un área de 35 Mt2, 1 habitación, 1 baño, pisos en cerámica y área de ropas, ubicación ideal cerca del centro de la ciudad de Manizales, universidad de Manizales, iglesia de Chipre y San Andresito, piso 3 sin ascensor.Excelente opción para vivir de una manera cómoda y placentera como siempre se ha imaginado, no dude en visitarlo. (los agentes Vista Inmobiliaria siempre dispuestos a brindar la mejor experiencia).",[],5.0757691492751,-75.521221160889,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Alta suiza, Manizales",https://www.fincaraiz.com.co/apartamento-en-venta-en-alta-suiza-manizales/193417796,193417796,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.699868b1506f8_infocdn__78gljhrwetnl4qakhtsvk6mfk4ytcbqkisgxa7xijpg.jpg,[],$ 480.000.000,3 Habs. 2 Baños 92 m²,"Apartamento en venta en alta suiza, manizales","Apartamento enManizales, Caldas",,Llamar,"Venta apartamento en el sector de la alta Suiza con una área de 92 metros cuadrados construidos distribuidos en tres alcobas amplias e iluminadas todas con su clóset la alcoba principal con baño privado y balcón, 1 baño completo, sala comedor con balcón cocina integral y zona de ropas independiente. Además, cuenta con parqueadero privado cubierto.El edificio dispone de vigilancia diurna y se encuentra ubicado en un sector tranquilo y de fácil acceso.Date la oportunidad de conocer este excelente inmueble.? Contáctanos al ***y agenda tu visita.",[],5.0527468,-75.4813043,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Alta suiza, Manizales",https://www.fincaraiz.com.co/apartamento-en-venta-en-alta-suiza-manizales/193175061,193175061,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6933643ae0af2_infocdn__ptb6lbhsy4biizyxew1rcverkqvtxb75gu8vj2awjpg.jpg,[],$ 429.000.000,3 Habs. 2 Baños 62.7 m²,"Apartamento en venta en alta suiza, manizales","Apartamento enManizales, Caldas",,Llamar,"Vendo confortable apartamento, área de 62.70m², en Conjunto residencial, sector Bella suiza, cuenta con sala comedor, 3 habitaciones, 2 baños, cocina y zona de ropas, vigilancia las 24 horas, ascensor.cuenta con parqueadero, deposito, piscina, cancha de futbol, juegos infantiles, gimnasio, entre otros.El apartamento se encuentra cerca de supermercados, tiendas, panaderías, entre otros, a pocos minutos del centro comercial Cable plaza, con excelente transporte público.¡Contáctanos y separa tu cita ***!",[],5.0580396,-75.4804352,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en San marcel, Manizales",https://www.fincaraiz.com.co/casa-en-venta-en-san-marcel-manizales/193632432,193632432,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69dee5369c442_infocdn__alqdpvawfhqtcjdkb2wf9ghjkm5p9wowl4nw8n3cjpg.jpg,[],$ 720.000.000,4 Habs. 3 Baños 120 m²,"Casa en venta en san marcel, manizales","Casa enManizales, Caldas",,Llamar,"Eslava Gestión Inmobiliaria tiene el gusto de presentar para la venta casa en exclusivo conjunto cerrado, ubicado en el sector de san marcel frente al bosque popular para disfrutar al máximo del contacto con la naturaleza y una vista excelente. Cuenta con 4 habitaciones o 3 y estudio.Encontrarás tranquilidad de una unidad cerrada con vigilancia privada 24 horas, piscina, salón social, bahías de parqueadero para visitantes, entre otros.Transporte público en la entrada del conjunto y acceso al aeropuerto en 5 minutos.¡Ven a conocerla, es el lugar ideal para ti y tu familia!",[],5.035665,-75.4690041,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Palermo, Manizales",https://www.fincaraiz.com.co/apartamento-en-venta-en-palermo-manizales/193758938,193758938,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4eb35c140c5_infocdn__gr-arrienda-apartamento-3-alcobas-1778951957-1795-8825jpeg.jpeg,[],$ 600.000.000,3 Habs. 3 Baños 180 m²,"Apartamento en venta en palermo, manizales","Apartamento enManizales, Caldas",,Llamar,"AF Capital Inmobiliario ofrece para la Venta amplio apartamento duplex con buena iluminación natural y generosos espacios ubicado en tranquila zona residencial de Palermo. Cerca encontrarás supermercados, restaurantes, iglesia y a pocas cuadras el centro comercial Sancancio. Cuenta con 3 alcobas con closet (principal amplia con baño privado y tina), hall de alcobas, baño auxiliar completo, sala comedor, estudio, alcoba empleada con baño, cocina integral con servicio de gas natural domiciliario, zona de ropas, calentador a gas, pisos en cerámica y madera flotante. Adicional posee una cómoda terraza. Parqueadero doble y depósito. 4 piso sin ascensor. Edificio con citofonia.Agenda ahora: 318 / 658 / 5089.",[],5.0500623703418,-75.488798237921,,,,,,,,,,,,,,2026-08-02
Casa en Venta en Manizales,https://www.fincaraiz.com.co/casa-en-venta-en-manizales/193962724,193962724,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4d0fd533867_infocdn__06f8ef95-e12d-4136-b92d-884c935d7ec7-aaacf1129305ba2b97e1e560f2fa13b8.jpeg,[],$ 360.000.000,4 Habs. 3 Baños 125 m²,Casa en venta en manizales,"Casa enManizales, Caldas",,Llamar,Código ***Descubre esta casa en venta de 125 m² construidos. una excelente oportunidad para vivir e invertir gracias a su distribución. que incluye una vivienda principal y un apartaestudio independiente.La vivienda principal cuenta con 3 habitaciones. 2 clósets. 2 baños completos con división en vidrio templado. amplia sala-comedor. cocina semi integral. patio de ropas y espacios cómodos para disfrutar en familia.Además. la propiedad dispone de un apartaestudio de un solo ambiente. equipado con habitación. cocineta y baño privado. ideal para generar ingresos por arrendamiento. recibir visitas o destinarlo como oficina.El inmueble cuenta con pisos en cerámica. excelente iluminación natural. iluminación LED y una ubicación privilegiada sobre calle principal. cerca de restaurantes. cafeterías. ferreterías. instituciones educativas y con fácil acceso al transporte público.Si buscas una propiedad con doble funcionalidad. excelente ubicación y gran potencial de valorización. esta es una oportunidad que no puedes dejar pasar.¡Contáctanos y agenda tu visita! Estaremos encantados de ayudarte a conocer tu próxima inversión o hogar.,[],5.047152,-75.502745,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Palermo, Manizales",https://www.fincaraiz.com.co/apartamento-en-venta-en-palermo-manizales/193954334,193954334,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a49b4c932145_infocdn__06f8ef95-e12d-4136-b92d-884c935d7ec7-97764b26bca446a90cb9db03f4266ee8.jpeg,[],$ 470.000.000,1 Hab 2 Baños 61 m²,"Apartamento en venta en palermo, manizales","Apartamento enManizales, Caldas",,Llamar,Código ***Descubre este apartamento dúplex en venta de 61 m² construidos. una excelente oportunidad para disfrutar de un hogar moderno. funcional y ubicado en un sector estratégico con fácil acceso a todo lo que necesitas.El apartamento cuenta con 1 amplia habitación con clóset. 1 baño completo con división en vidrio templado. 1 baño social. una confortable sala-comedor y cocina integral. Su diseño tipo dúplex ofrece una distribución inteligente que brinda mayor privacidad y un mejor aprovechamiento de los espacios.Los acabados incluyen pisos en madera flotante. cerámica y alfombra. además de excelente iluminación natural e iluminación LED. creando ambientes cálidos. elegantes y acogedores. También dispone de parqueadero privado cubierto. aportando comodidad y seguridad para tu vehículo.El edificio ofrece excelentes amenidades para disfrutar todos los días. entre ellas vigilancia privada las 24 horas. ascensor. terraza social. gimnasio. turco y zona BBQ. ideales para el descanso. la recreación y el bienestar.Su privilegiada ubicación sobre avenida principal te permitirá estar cerca de centros comerciales. supermercados. cafeterías. restaurantes. almacenes. el estadio. canchas deportivas. parques y transporte público. facilitando tu movilidad y acceso a una amplia oferta de servicios.Si buscas un apartamento con excelente distribución. modernas zonas comunes y una ubicación privilegiada. esta es una oportunidad que no puedes dejar pasar.¡Contáctanos y agenda tu visita! Estaremos encantados de ayudarte a encontrar tu próximo hogar.,[],5.065862,-75.515661,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en La Florida, Manizales",https://www.fincaraiz.com.co/casa-en-venta-en-la-florida-manizales/192990253,192990253,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3ab35560855_infocdn__gr13854820251015101314jpg.jpg,[],$ 930.000.000,3 Habs. 3 Baños 110 m²,"Casa en venta en la florida, manizales","Casa enManizales, Caldas",,Llamar,"Código para WhatsApp: ***Vista Inmobiliaria presenta una espectacular casa nueva en venta en el exclusivo sector de La Florida, ubicado en un conjunto cerrado. Con una generosa área construida de 110 m², esta propiedad ofrece un diseño moderno y una distribución excepcional.La casa cuenta con:3 habitaciones amplias, ideales para el confort de tu familia.3 baños con acabados contemporáneos, que aportan elegancia y funcionalidad.1 parqueadero para mayor comodidad y seguridad.Espacios sociales acogedores: sala y comedor con diseño sofisticado.Cocina integral estilo americano, perfecta para quienes disfrutan de la gastronomía.Zonas de ropas prácticas y funcionales.Lindos jardines y ambientes agradables, ideales para compartir momentos inolvidables con amigos y familia.Esta propiedad está ubicada en un entorno exclusivo, a tan solo 15 minutos de la ciudad de Manizales, brindando acceso rápido y fácil a la urbe.Además, ofrece una vista única y permanente hacia un paisaje natural espectacular, donde podrás deleitarte con amaneceres maravillosos, acompañado del canto de los pájaros y rodeado de naturaleza.Excelente opción para vivir de una manera cómoda y placentera como siempre se ha imaginado, no dude en visitarlo. (los agentes Vista Inmobiliaria siempre dispuestos a brindar la mejor experiencia).",[],5.054523513696,-75.488069057465,,,,,,,,,,,,,,2026-08-02
Apartamento en Venta en Manizales,https://www.fincaraiz.com.co/apartamento-en-venta-en-manizales/192258695,192258695,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3ab04a8b6bf_infocdn__gr138541020250410113032jpg.jpg,[],$ 480.000.000,6 Habs. 2 Baños 200 m²,Apartamento en venta en manizales,"Apartamento enManizales, Caldas",,Llamar,"Código para WhatsApp: ***¡Vive en el corazón de Manizales con Vista Inmobiliaria!Este fantástico apartamento en el centro de la ciudad es justo lo que necesitas. Con un área de 200.43 m², este espacio aireado e iluminado ofrece 6 habitaciones para que toda la familia disfrute de su propio espacio, 3 baños modernos, perfectos para tu comodidad, y una acogedora sala-comedor ideal para reuniones y momentos familiares. La cocina semi-integral facilita la preparación de tus comidas, mientras que los pisos en cerámica añaden un toque de elegancia y facilidad de mantenimiento. Ubicado en el segundo piso, brinda fácil acceso y seguridad.Además, la ubicación es simplemente inmejorable. Estarás a solo pasos del centro comercial Fundadores y del parque Caldas, con transporte público a la mano para que moverte por la ciudad sea más cómodo.Excelente opción para vivir de una manera cómoda y placentera como siempre se ha imaginado, no dude en visitarlo. (los agentes Vista Inmobiliaria siempre dispuestos a brindar la mejor experiencia).",[],5.0671555602694,-75.51288485527,,,,,,,,,,,,,,2026-08-02
"Casa Lote en Venta en La primavera, Manizales",https://www.fincaraiz.com.co/casa-lote-en-venta-en-la-primavera-manizales/192446218,192446218,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6831f4540859f_infocdn__chzatgbqxpmw44hj5btrjdq2xwsfwcdkt8rs2lxxjpg.jpg,[],$ 370.000.000,5 Habs. 2 Baños 160 m²,"Casa lote en venta en la primavera, manizales","Casa Lote enManizales, Caldas",,Llamar,"¡Casa Lote de Dos Plantas con Gran Potencial en Venta en San Jorge!Descubre esta espaciosa casa lote de dos plantas, ideal para familias grandes o para quienes buscan generar ingresos adicionales. Con un total de 160 m² de predio, esta propiedad ofrece 5 habitaciones, 2 baños, 2 salas, 2 comedores y 2 patios de ropas con solar. Además, cuenta con un espacio perfecto para un local comercial o tienda. Ubicada en el tranquilo barrio San Jorge de Manizales. ¡Una oportunidad única para vivir y emprender!Contáctanos para más detalles y agenda tu visita.",[],5.0676067799251,-75.498805578682,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Cerro de Oro, Manizales",https://www.fincaraiz.com.co/apartamento-en-venta-en-cerro-de-oro-manizales/193974632,193974632,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a503e565f921_infocdn__06f8ef95-e12d-4136-b92d-884c935d7ec7-71e2c6a190f160ed39820529b5cf553f.jpeg,[],$ 620.000.000,3 Habs. 2 Baños 78 m²,"Apartamento en venta en cerro de oro, manizales","Apartamento enManizales, Caldas",,Llamar,Código ***Descubre este apartamento en venta de 78 m². una excelente opción para quienes buscan comodidad. espacios bien distribuidos y completas zonas comunes en un entorno seguro.El inmueble cuenta con 3 habitaciones. 2 clósets y 1 vestier en la habitación principal. 2 baños completos con división en vidrio templado. amplia sala-comedor. estudio. balcón. cocina integral con barra americana. área de ropas y calentador a gas. Sus pisos en cerámica y madera flotante. la excelente iluminación natural y la iluminación LED crean ambientes modernos. cálidos y confortables.Además. dispone de 1 parqueadero privado cubierto. 1 parqueadero privado descubierto y cuarto útil. brindando mayor comodidad y espacio de almacenamiento.El conjunto residencial ofrece excelentes amenidades como vigilancia privada las 24 horas. ascensor. jacuzzi. sauna. turco. gimnasio. parque infantil. zonas verdes. planta eléctrica y tanque de reserva de agua. proporcionando bienestar. seguridad y calidad de vida para toda la familia.Si buscas un apartamento moderno. con excelentes acabados y completas zonas comunes. esta es una oportunidad que no puedes dejar pasar.¡Contáctanos y agenda tu visita! Estaremos encantados de ayudarte a conocer tu próximo hogar.,[],5.055275,-75.474494,,,,,,,,,,,,,,2026-08-02
"Apartamento en  Venta en Chipre, Manizales",https://www.fincaraiz.com.co/apartamento-en-venta-en-chipre-manizales/191367321,191367321,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.66e1b1a3e81d6_infocdn__jq08yukenroz4zenaij1y0eeqr2fu3jvuqvy9mlijpg.jpg,[],$ 562.763.930,3 Habs. 2 Baños 89 m²,"Apartamento en  venta en chipre, manizales","Apartamento enManizales, Caldas",,Llamar,"¡Excelente inversión!Inmobiliaria Lucia Prada te presenta en Venta Apartamento PARA ESTRENAR en sector de Chipre, Manizales, con un área de 89.71m2 que consta de  Sala comedor con excelente iluminación y un balcón, cocina integral con acabados modernos con barra americana, 1 alcoba principal con closet tipo vestier y baño privado, 2 alcobas auxiliariares con closet, 1 baño auxiliar y zona de ropas. El apartamento cuenta con depósito y parqueadero.El edificio cuenta con salon social, ascensor, vigilancia y porteria 24horas.Sector turistico de la ciudad, en via principal, con transporte publico cercano, cerca auniversidades, zona rosa de la ciudad con miradores cerca y zona rosa de la ciudad.¡Contáctanos, ***y agenda tu cita!",[],5.0696271,-75.5239575,,,,,,,,,,,,,,2026-08-02
"Apartamento en  Venta en Palermo, Manizales",https://www.fincaraiz.com.co/apartamento-en-venta-en-palermo-manizales/191490425,191490425,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.66f5e23ecf1db_infocdn__hlsf3lflwvqmgeslletmrregxxqmxl5spiywsmiqjpg.jpg,[],$ 550.000.000,3 Habs. 3 Baños 145 m²,"Apartamento en  venta en palermo, manizales","Apartamento enManizales, Caldas",,Llamar,"¡Excelente inversión!Inmobiliaria Lucia Prada te presenta en Venta Apartamento en edificio sector de Vizcaya Manizales, con un área de 145 m2 que consta de:  Sala comedor con grandes ventanales, cocina integral con isla y extractor, zona de ropas con closet, 1 alcoba principal con closet y con baño privado, 2 alcobas auxiliares con closet, 2 baños auxiliares 1 son ducha y parqueadero. Todos los espacios tienen excelente iluminación y ventilación natural, apartamento en 1er piso.El edificio tiene vigilancia 24 horas, puertas elecricas.Sector con muy buen transporte público y a menos de 10 minutos del sector del cable, supermercados, hospitales, zona gastronomicas y turisticas de la ciudad.¡Contáctanos, ***y agenda tu cita!",[],5.0535029252768,-75.484728709227,,,,,,,,,,,,,,2026-08-02
"Apartamento en  Venta en Cable, Manizales",https://www.fincaraiz.com.co/apartamento-en-venta-en-cable-manizales/192222825,192222825,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.680f9df950267_infocdn__gr879431620250402091430jpeg.jpeg,[],$ 700.000.000,3 Habs. 2 Baños 112 m²,"Apartamento en  venta en cable, manizales","Apartamento enManizales, Caldas",,Llamar,"Amplio apartamento, ubicado en un tradicional edificio de la ciudad, sobre vía principal; el apartamento cuenta con 3 alcobas, la principal con baño; sala comedor muy amplios con balcón y hermosa vista, biblioteca, cocina integral, suelos en madera flotante, parqueadero privado para un vehículo y depósito.",[],5.0533512,-75.4842707,,,,,,,,,,,,,,2026-08-02
"Apartaestudio en Venta en El trebol, Manizales",https://www.fincaraiz.com.co/apartaestudio-en-venta-en-el-trebol-manizales/192817691,192817691,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68b5e12e93f76_infocdn__hfbepddq4rcpegz8gobct3c8zny2szq4gyeeeocrjpg.jpg,[],$ 520.000.000,1 Hab 2 Baños 65 m²,"Apartaestudio en venta en el trebol, manizales","Apartaestudio enManizales, Caldas",,Llamar,"Vendo hermoso apartamento para estrenar en sector  exclusivo,  el trébol.Con un  área de 65 m2, distribuidos en una alcoba independiente, sala comedor seguida  con balcón y vista hacia la naturaleza , 2 baños, cocina integral con lava vajillas,  barra  americana y zona de ropas independiente.Cuenta con parqueadero, deposito y parqueadero para visitantes.El apartamento se encuentra en conjunto residencial con vigilancia las 24 horas, cerca del bosque popular, universidades, supermercados entre otros, con excelente transporte público.¡Contáctanos y separa tu cita ***!",[],5.0415035,-75.4762529,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Java, Manizales",https://www.fincaraiz.com.co/casa-en-venta-en-java-manizales/193634922,193634922,https://cdn4.fincaraiz.com.co/gen-ai/th.outside384x275.enhanced_image_20260602232238.png,[],$ 450.000.000,3 Habs. 3 Baños 117 m²,"Casa en venta en java, manizales","Casa enManizales, Caldas",,Llamar,"Esta hermosa casa en venta se encuentra ubicada en el tranquilo sector del bajo tablazo en la ciudad de Manizales. Con un área construida de 117 metros cuadrados, este inmueble te ofrece todo el espacio y comodidad que necesitas para vivir en un lugar cómodo y elegante.La casa cuenta con 3 amplias alcobas, ideales para acomodar a tu familia y brindarles privacidad y confort. También dispone de 3 baños, incluyendo uno en la habitación principal que también cuenta con vestier y terraza, y un baño auxiliar para tus visitas.Al ingresar a la propiedad, notarás rápidamente los detalles que se encuentran en cada rincón, desde su moderna cocina integral con todo lo necesario para preparar tus comidas, hasta el amplio vestidor en la habitación principal.Además, esta casa cuenta con un estudio, perfecto para trabajar o estudiar desde la comodidad de tu hogar.No pierdas la oportunidad de adquirir esta increíble casa en una de las ciudades más hermosas de Colombia. Contáctanos ahora mismo para brindarte más información y agendar una visita. ¡Estamos seguros de que te encantará!",[],5.0193122,-75.5410796,,,,,,,,,,,,,,2026-08-02
"Lote en venta en El rosario, Manizales",https://www.fincaraiz.com.co/lote-en-venta-en-el-rosario-manizales/6791349,6791349,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2021/10/26/3382620_401_13.jpg,[],$ 1.651.140.000,9173 m²,"Lote en venta en el rosario, manizales","Lote enManizales, Caldas",,Llamar,"Eslava Gestión Inmobiliaria tiene el gusto de presentar en venta fantástico lote campestre en el exclusivo sector del Rosario, ubicado frente al Club Campestre de Manizales, apropiado para desarrollar proyecto de vivienda, turístico o de servicios, ya que se encuentra dentro del plan parcial de expansión urbana de Manizales, acceso por varias vías incluida la vía panamericana, hermosa vista al Club y a Chinchiná, rodeado del hermoso paisaje cultural cafetero. Lote licenciado como urbano.¡No dejes pasar esta oportunidad, agenda cita con nosotros!",[],5.02109336853027,-75.5918579101562,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Baja suiza, Manizales",https://www.fincaraiz.com.co/apartamento-en-venta-en-baja-suiza-manizales/194007450,194007450,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5bcc451b12f_infocdn__o5va8zs8yjlavgm1btrhtgjjuiu0gfgrdkj0lym1jpg.jpg,[],$ 380.000.000,3 Habs. 2 Baños 63 m²,"Apartamento en venta en baja suiza, manizales","Apartamento enManizales, Caldas",,Llamar,"Eslava Gestión Inmobiliaria tiene el gusto de presentar para la venta apartamento en el sector de Bella Suiza, ubicado a 5 minutos la zona rosa de la ciudad, cerca de universidades, centros comerciales y zona empresarial.Apartamento de 3 habitaciones con balcón, parqueadero y depósito.Estupendo conjunto con zonas sociales dotadas de piscina, terraza, juegos infantiles, cancha de futbol y salón para gimnasio, entre otros.¡No dejes pasar esta oportunidad, llama ya!",[],5.0591771,-75.4818927,,,,,,,,,,,,,,2026-08-02
"Oficina en  Venta en El centro, Manizales",https://www.fincaraiz.com.co/oficina-en-venta-en-el-centro-manizales/192242373,192242373,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67fe094f9c294_infocdn__gr87943420250407103020jpeg.jpeg,[],$ 160.000.000,1 Ambiente 1 Baño 28 m²,"Oficina en  venta en el centro, manizales","Oficina enManizales, Caldas",,Llamar,"Excelente oficina en venta en el centro de la ciudad con un área de 28 mts más parqueadero privado, la administración incluye agua y luz, tiene vista panorámica, baño privado ascensor, garaje N.7 sotano 1, ubicado en zona comercial.",[],5.0672207,-75.5151243,,,,,,,,,,,,,,2026-08-02
