Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,Descripción completa,Unidades,Latitud,Longitud,fecha_recoleccion
"Apartamento en Venta en Gran granada, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-gran-granada-bogota/194011244,194011244,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6b8de01f6fe_infocdn__gr-se-vende-apartamento-primer-pi-1784592390-5457-3789jpeg.jpeg,[],$ 435.000.000,3 Habs. 2 Baños 83 m²,"Apartamento en venta en gran granada, bogotá","Apartamento enBogotá, Bogotá, d.c.",De La Hoz Inmobiliaria,Llamar,,,,,,,,,,,,,,"Apartamento en venta en Caminos de Granada – Gran Granada, Engativá | 83 m² | Primer piso | 3 hab | Estudio | Balcón | Depósito | ParqueaderoPrecio de venta $435.000.000 | Administración $326.000Apartamento interior ubicado en el Conjunto Residencial Caminos de Granada, a pocas cuadras de la Calle 80, en uno de los sectores de mayor valorización de Gran Granada. Su excelente ubicación ofrece fácil acceso a vías principales, transporte público, parques, supermercados, colegios y centros comerciales.Distribución:Sala comedor con balcón • Cocina integral • Patio independiente con zona de ropas • Estudio • 3 habitaciones • 2 baños (uno en la habitación principal) • Parqueadero descubierto • Depósito (único en la torre)El inmueble cuenta con una distribución amplia y funcional, excelente iluminación y solo 5 años de antigüedad, ideal para familias que buscan comodidad y una excelente ubicación.Zonas comunes:Vigilancia 24/7 • Ascensores • Salón comunal • Parque infantil • Zonas verdes • Parqueaderos de visitantesEstrato 4.Excelente oportunidad de inversión o vivienda en un conjunto moderno, ubicado en uno de los sectores con mayor desarrollo y valorización del occidente de Bogotá.",[],4.7234984,-74.1250182,2026-08-02
"Casa en  Venta en El madrigal, Bogotá",https://www.fincaraiz.com.co/casa-en-venta-en-el-madrigal-bogota/192214865,192214865,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67eaff6727832_infocdn__7ykviw10s9swzxzubtpnprvrgmwgkmuikyr3tusljpg.jpg,[],$ 495.000.000,3 Habs. 2 Baños 82 m²,"Casa en  venta en el madrigal, bogotá","Casa enBogotá, Bogotá, d.c.",Kasa Moderna SAS,Llamar,,,,,,,,,,,,,,"Amplia casa esquinera, primer piso sala comedor en ambientes diferentes, cocina integral, cuarto y baño de servicio, patio enchapado y cubierto con marquesina, garaje cubierto, en el piso 2, tres habitaciones la principal con baño, y espacio de estudio. ubicación cerca a centro comercial portal 80, transporte publico y comercio en general.",[],4.7093352,-74.1153406,2026-08-02
"Apartamento en Venta en Mazuren, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-mazuren-bogota/193223266,193223266,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6982df39bb131_infocdn__a8fe3618-0931-45b6-a9c3-177415f46e40.jpeg,[],$ 450.000.000,3 Habs. 2 Baños 76 m²,"Apartamento en venta en mazuren, bogotá","Apartamento enBogotá, Bogotá, d.c.",R&F FINCA RAIZ,Llamar,,,,,,,,,,,,,,"VENDO Apartamento SUPER UBICADO, primer piso, Conjunto Cerrado, tres alcobas, espaciosas, armarios con buena capacidad, sala comedor, area de estudio con muebles inferiores de almacenamiento, cocina, lavanderia, cortinas y blackouts, piso laminado y ceramica, baños enchapados en porcelanato, divisiones vidrio templado, la alcoba principal con baño y walk in closet, tambien con 1 depsito y 1 garaje, con HIPOTECA en el FNA, para, si desea subrogar la deuda y continuar con el credito. Conjunto muy completo, area de parque y juegos infantiles, gimnasio, salones sociales para reuniones, zona BBQ ubicada en la cubierta, tiene muy buen Transporte Público SITP, estación de Transmilenio 146-MAZUREN cerca del Centro Comercial Mazuren, DOLLARCITY, ARA, COLSUBSIDIO, CC. LA COLINA, EXITO LA COLINA entre otros.. haga su CITA, ADMIRELO y VIVA DONDE QUIERE. 760-784",[],4.7380442,-74.0545796,2026-08-02
"Apartamento en Venta en Chico norte, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-chico-norte-bogota/194024116,194024116,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6229244c8fd_infocdn__mt4du2fu9tzr5larq48ge7xyo9mvt52i7iqoq64djpg.jpg,[],$ 1.100.000.000,2 Habs. 3 Baños 123 m²,"Apartamento en venta en chico norte, bogotá","Apartamento enBogotá, Bogotá, d.c.",Ronald Morales,Llamar,,,,,,,,,,,,,,"Llegó el momento ideal para comprar! Apartamento en venta | Chicó Norte, Bogotá | 123 m²Vive a pasos del Parque de la 93 en este moderno apartamento de 123 m² ubicado en el tercer piso de un edificio con vigilancia 24/7 en el corazón del Chicó Norte.Distribución y acabados:2 habitaciones amplias y 3 bañosCocina abierta con electrodomésticos modernosChimenea y excelente iluminación natural2 parqueaderos independientes en sótano + 1 depósito almacenamientoAmenidades del edificio:Gimnasio, terraza BBQ panorámica, servicio de lavadora y secadora, ascensor, múltiples parqueaderos para visitantes y portería con vigilancia 24 horasUbicación privilegiada:A pocos minutos a pie del Parque de la 93, restaurantes y supermercados. Acceso directo por Carrera 15 y Avenida NQS.¡Haz clic en el botón de WhatsApp y contáctanos!",[],4.678526,-74.052898,2026-08-02
"Casa en Venta en Pasadena, Bogotá",https://www.fincaraiz.com.co/casa-en-venta-en-pasadena-bogota/193305542,193305542,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69723d13b627f_infocdn__wb7cok41mfwcnjrlxd9jgo0y93tqzikkkrueralsjpg.jpg,[],$ 1.150.000.000,4 Habs. 3 Baños 300 m²,"Casa en venta en pasadena, bogotá","Casa enBogotá, Bogotá, d.c.",Inmobiliaria Andes De Colombia,Llamar,,,,,,,,,,,,,,"Casa para vivienda, ¡Ubicadisíma! 300 m2, se permuta por un valor menor, fácil acceso al transporte público.La propiedad cuenta con 4 habitaciones amplias, 3 baños, ideal para tu familia.El barrio ofrece tranquilidad, zonas verdes, fácil movilidad y cercanía a centros comerciales y colegios reconocidos.Si busca comodidad y exclusividad en venta, esta es una muy buena opción.Agenda tu cita y ven a conocerla!",[],4.6919112,-74.0597354,2026-08-02
"Apartamento en Venta en Ciudad Salitre Occidental, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudad-salitre-occidental-bogota/193704803,193704803,https://cdn4.fincaraiz.com.co/gen-ai/th.outside384x275.enhanced_image_20260802174606.png,[],$ 869.000.000,3 Habs. 2 Baños 87 m²,"Apartamento en venta en ciudad salitre occidental, bogotá","Apartamento enBogotá, Bogotá, d.c.",Leader Sellers Inmobiliaria,Llamar,,,,,,,,,,,,,,"Descubra la perfección en este excepcional apartamento en VISSANI, una joya TOTALMENTE EXTERIOR que redefine el concepto de hogar. Disfrute de vistas panorámicas a una exuberante zona verde y la serenidad de un parque justo enfrente, todo a solo media calle de la prestigiosa Avenida Boyacá. Este inmueble ha sido meticulosamente diseñado para ofrecerle el máximo confort y exclusividad, destacando por su elegante balcón, dos garajes cubiertos y un práctico depósito. La ventanería aislante de ruido garantiza un oasis de tranquilidad en su interior. Además, tendrá acceso a zonas comunes privilegiadas que enriquecen su estilo de vida. No pierda la oportunidad de vivir en un espacio donde cada detalle ha sido pensado para su bienestar. Contáctenos hoy mismo para agendar una visita y experimentar de primera mano todo lo que esta propiedad tiene para ofrecer.",[],4.6633954,-74.112476,2026-08-02
"Apartamento en Venta en San cristobal sur, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-san-cristobal-sur-bogota/193178227,193178227,https://cdn4.fincaraiz.com.co/gen-ai/th.outside384x275.enhanced_image_20260802180051.png,[],$ 125.000.000,1 Hab 1 Baño 23 m²,"Apartamento en venta en san cristobal sur, bogotá","Apartamento enBogotá, Bogotá, d.c.",Leader Sellers Inmobiliaria,Llamar,,,,,,,,,,,,,,"Descubra la joya inmobiliaria que ha estado esperando: un moderno apartamento de una alcoba, diseñado meticulosamente para el inversor visionario o el comprador exigente que busca un estilo de vida elevado. Despierte cada día con impresionantes vistas panorámicas que se extienden hasta el horizonte y sumérjase en la calidez del sol de la tarde que baña cada rincón, creando una atmósfera de serenidad y bienestar. Su ubicación privilegiada, a solo una calle de la vibrante y codiciada 11 sur, le garantiza una conectividad inigualable y acceso inmediato a lo mejor de la ciudad. Este inmueble, con acabados de estreno cuidadosamente seleccionados, no solo promete una experiencia de vida contemporánea y sin preocupaciones, sino que también representa una inversión inteligente y segura. Sea el primero en estrenar este espacio excepcional, donde cada detalle ha sido pensado para su máximo confort y disfrute. No deje pasar esta oportunidad única de asegurar su próxima inversión exitosa o de encontrar el hogar de sus sueños. Contáctenos hoy mismo para agendar una visita exclusiva y dé el primer paso hacia un futuro lleno de posibilidades.",[],4.572394,-74.0771989,2026-08-02
"Casa en Venta en Castilla, Bogotá",https://www.fincaraiz.com.co/casa-en-venta-en-castilla-bogota/194050949,194050949,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6a759865d3f_infocdn__a1a46802-cdd9-47ee-a607-8a10a111bbe3.jpeg,[],$ 950.000.000,5 Habs. 3 Baños 240 m²,"Casa en venta en castilla, bogotá","Casa enBogotá, Bogotá, d.c.",INMOBILIARIA NIETO CORTES Y ASOCIADOS,Llamar,,,,,,,,,,,,,,"SE VENDE CASA 240M ¡EXCELENTE OPORTUNIDAD! 3 niveles, piso 1 cuenta con dos garajes, sala comedor, sala de TV, cocina integral, 2 alcobas 1 baño con divisiones en vidrio, patio descubierto, calentador a gas, cocina semi integral y patio amplio. SEGUNDO NIVEL, consta de cuatro habitaciones,  tres de ellas con closet, dos baños con divisones en vidrio, excelente iluminación natural. cerca a la av principal boyaca, av americas, calle 13, centros comerciales, cerca a zonas bancarias, avenidas principales 762-796",[],4.6376334,-74.1386804,2026-08-02
"Local en Venta en Chicó Navarra, Bogotá",https://www.fincaraiz.com.co/local-en-venta-en-chico-navarra-bogota/193139438,193139438,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.692682814f613_infocdn__xb5bfgq92zd9nc5as5avin8qhkwb0meacoewmrx9jpg.jpg,[],$ 372.000.000,1 Ambiente 1 Baño 47 m²,"Local en venta en chicó navarra, bogotá","Local Comercial enBogotá, Bogotá, d.c.",CITYSEGUROS INMOBILIARIOS,Llamar,,,,,,,,,,,,,,"*LOCALES CON USO COMERCIAL*OPORTUNIDAD UNICA EN EL SECTOR POR DEBAJO DE VALOR CATASTRAL $8 MILLONES M2, AREA 42.5 M2 $340 MILLONES Y 46.5 M2 $372 MILLONES. ESPACIO LIBRE, 1 BAÑO,PARA REMODELARMATRICULA INMOBILIARIA INDEPENDIENTE, INMUEBLES AL DÍA.ADMON $310.000 Y $330.000PRIMER PISO EXTERIOR - ALTA DEMANDA PARA ARRENDAR SOBRE EL 1% - EXECELENTE RENTABILIDADNO PERMUTAS- SOLO VENTA",[],4.6922848,-74.0491065,2026-08-02
"ELEMENT 142, Apartamento en Venta en Cedritos, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/element-142-apartamentos-en-venta-en-cedritos-bogota/15017257,15017257,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67c739e7898c4_infocdn__i9y9jckfakthvrkvejqbw6yrkyvyyhbwhkwyqhmnjpg.jpg,[],Desde $ 761.500.000,2 Habs. 2 Baños 57.62 m²,"Element 142, apartamento en venta en cedritos, bogotá","Apartamento enBogotá, Bogotá, d.c.",CONSTRUCTORA CAPITAL,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,1,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,"En la calle 142 con autopista norte nace un nuevo ícono de elegancia y exclusividad. Element 142 es un proyecto de apartamentos diseñado para quienes buscan lo extraordinario,  arquitectura moderna y líneas elegantes, ofreciendo un entorno que inspira sofisticación y comodidad en cada espacio.Descubre una experiencia única de estilo de vida en cada una de sus zonas sociales.Cada espacio está pensado para pasar momentos únicos  mas de 16 zonas comunes: Bike zone, home cinema zone,home cinema, zona fitness, salon social VIP, spining, salón social, salón de clases grupales, coworking, café, piscina adultos, zona cool, piscina niños, zona lounge, sauna, cancha de padel, turco, terraza BBQ, spa ,playground, zona kids, pet spa, gimnasio urbano, terraza VIP.",[],4.7248494,-74.0505117,2026-08-02
"Apartamento en Venta en Santa Barbara, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-barbara-bogota/193948771,193948771,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4fc9afa13d9_infocdn__kzlb368lzgwtcszhcvwkntvbervvosiwsdegjpsnjpg.jpg,[],$ 1.100.000.000,2 Habs. 2 Baños 147 m²,"Apartamento en venta en santa barbara, bogotá","Apartamento enBogotá, Bogotá, d.c.",Sell and Rent Colombia,Llamar,,,,,,,,,,,,,,T. VENTA APARTAMENTO SANTA BARBARA con TERRAZAArea de 112mt + 35m de terraza privada. Sala - comedor y cocina abierta con zona de lavandería. 2 alcobas y 1 estudio. 2 baños completos.2 garajes independientes y zona de deposito. 100% remodelado.Valor admin: $$1.109.000Valor apartamento: $1.100.000.000,[],4.7037177040327,-74.031843825457,2026-08-02
"Oficina en Venta en Santa Ana, Bogotá",https://www.fincaraiz.com.co/oficina-en-venta-en-santa-ana-bogota/194030225,194030225,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a680f92efcd6_infocdn__2867828-1-1784739845png.png,[],$ 7.980.952.000,1 Ambiente 1 Baño 537 m²,"Oficina en venta en santa ana, bogotá","Oficina enBogotá, Bogotá, d.c.",FONNEGRA GERLEIN,Llamar,,,,,,,,,,,,,,"""**¡Bienvenido a la nueva sede de tus grandes ideas!**Descubre **SOUL**, el corazón corporativo de Santa Ana. Un megaproyecto de 14 pisos más Rooftop, diseñado por arquitectos de renombre para empresas que buscan proyectar éxito y sofisticación.**Ubicación inigualable:** A pasos del Centro Empresarial de la 106, Hacienda Santa Bárbara, Olímpica y con acceso directo sobre la Carrera 7.**Infraestructura de vanguardia:*** Pisos en obra gris para diseñar y personalizar tu espacio a la medida.* Diseño bioclimático y amplias terrazas con vista panorámica.* Planta eléctrica de suplencia total para garantizar la continuidad de la operación.* Tres ascensores de última tecnología y lobby con acabados de lujo.* Estructura sismorresistente y escaleras presurizadas para máxima seguridad.Ven a conocer SOUL y descubre el lugar donde tu empresa podrá crecer.Agenda tu visita hoy mismo.""",[],4.688170002628,-74.034720004552,2026-08-02
"Apartaestudio en Venta en Bosque de pinos, Bogotá",https://www.fincaraiz.com.co/apartaestudio-en-venta-en-bosque-de-pinos-bogota/193853523,193853523,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5bff849b89c_infocdn__qgwl49wxbl9bc6o9dousw3etxa9oibwzerfujew4jpg.jpg,[],$ 420.000.000,1 Hab 1 Baño 46.1 m²,"Apartaestudio en venta en bosque de pinos, bogotá","Apartaestudio enBogotá, Bogotá, d.c.",Guia SAS,Llamar,,,,,,,,,,,,,,"Descubra este hermoso apartamento que le ofrece una experiencia de vida inigualable con una vista panorámica espectacular de la ciudad, un verdadero deleite visual desde la comodidad de su hogar. Este inmueble se distingue por su versatilidad, presentando un espacio de estudio inteligentemente diseñado que puede transformarse fácilmente en una segunda alcoba, adaptándose a sus necesidades y estilo de vida. Además, incluye un parqueadero cubierto para su conveniencia y seguridad, junto con un amplio depósito que le brinda soluciones de almacenamiento adicionales. ¡Una oportunidad excepcional que no querrá dejar pasar! Precio negociable.",[],4.7312509,-74.0226733,2026-08-02
"PALOVERDE, Apartamento en Venta en Santa bibiana, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/paloverde-apartamentos-en-venta-en-santa-bibiana-bogota/15018668,15018668,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a482dceb53bf_infocdn__9t23pgqejtfiafmzsk2i8np6lw1easnjsmwrrgq0jpg.jpg,[],Desde $ 333.752.000,1 Hab 1 Baño 22.64 m²,"Paloverde, apartamento en venta en santa bibiana, bogotá","Apartamento enBogotá, Bogotá, d.c.",MULTIFAMILIARES PEPE 8 SAS,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,¡Pregúntale!,Cuota Inicial: 50%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Febrero 2027,6,*A UNA CUADRA DE LA AUTOPISTA NORTE*A UNA CUADRA DE LA CIEN PROXIMENTE FUNCIONAMIENTO TRANSMILENIO*PROXIMAMENTE EL METRO*CERCANIA A PARQUES PUBLICOS: PARQUE SANTA BIBIANA Y PARQUE SANTA BIBIANA CLL 102*ABAJO DE LA AVENIDA 19*CENTROS MEDICOS CERCANOS*ESPACIOS ILUMINADOS*EXCELENTE DISTRIBUCIÓN,[],4.688113,-74.054851,2026-08-02
"TERRALTO, Apartamento en Venta en Perdomo alto, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/terralto-apartamentos-en-venta-en-perdomo-alto-bogota/15018345,15018345,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69bc5d10c3bef_infocdn__aznf1fwxmtlbysfd0937hcywaoqhupyut4mmvqgijpg.jpg,[],Desde $ 278.830.000,2 Habs. 1 Baño 42.2 m²,"Terralto, apartamento en venta en perdomo alto, bogotá","Apartamento enBogotá, Bogotá, d.c.",ARQUITECTURA Y CONCRETO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Segundo semestre 2029,3,"Terralto está ubicado estratégicamente en el sector El Perdomo, con fácil acceso a la Autopista Sur, estaciones de Transmilenio y el Terminal del Sur. Cerca de Universidades, Centros Comerciales y más. Aptos de 45 y 51m2 opcion al segundo baño.",[],4.5919049,-74.1689065,2026-08-02
"Oficina en  Venta en El nogal, Bogotá",https://www.fincaraiz.com.co/oficina-en-venta-en-el-nogal-bogota/191993316,191993316,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67a97314696a6_infocdn__sadxgkcry56bq7eylaqiwtd1gmjdlhyd1ibt5kxhjpg.jpg,[],$ 640.000.000,2 Ambientes 2 Baños 60 m²,"Oficina en  venta en el nogal, bogotá","Oficina enBogotá, Bogotá, d.c.",Inmobiliaria La Carolina y Cía Ltda.,Llamar,,,,,,,,,,,,,,"Descubra esta excepcional oficina de 60m², completamente remodelada y lista para potenciar su negocio. Estratégicamente ubicada frente al prestigioso Centro Comercial Andino y adyacente al exclusivo Centro Comercial El Retiro, esta propiedad ofrece una visibilidad inigualable y un acceso privilegiado a una de las zonas comerciales y empresariales más dinámicas de la ciudad. Su diseño moderno y funcional ha sido cuidadosamente pensado para crear un ambiente de trabajo productivo y sofisticado, ideal para profesionales y empresas que buscan una ubicación de prestigio y un espacio de alta calidad.",[],4.665761,-74.0534667,2026-08-02
"SORENTTO, Apartamento en Venta en Nueva Marsella, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/sorentto-apartamentos-en-venta-en-nueva-marsella-bogota/15017712,15017712,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68e0347695dec_infocdn__40ubnahfre0ut9g4jkawpyxxgmw5dg43hbb0an4bjpg.jpg,[],Desde $ 310.019.000,1 Hab 1 Baño 39.44 m²,"Sorentto, apartamento en venta en nueva marsella, bogotá","Apartamento enBogotá, Bogotá, d.c.",AMBIENTTI CONSTRUCTORA INMOBILIARIA,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"Aptos de renovación Urbana en Bogotá, sector Nueva Marsella de 42m2 área construida, cocina y zona de lavandería independiente.  Precio Fijo, Entregas 2028, Excelente Ubicación, cerca Av. De las Américas y Av. Boyacá, Aprovecha !!! 28 meses para pagar la cuota inicia! y a sólo 2 cuadras de la Clínica de Occidente *Opción Apto. Con Acabados.",[],4.6281671,-74.1367414,2026-08-02
"ALTOS DE KENNEDY, Apartamentos en Venta en Kennedy Central, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/altos-de-kennedy-apartamentos-en-venta-en-kennedy-central-bogota/15018458,15018458,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f3f84828cd4_infocdn__8unx8qtsvivcj2zhlneiimmh1l7tgur8asrcmcl9png.png,[],Desde $ 277.000.000,2 Habs. 1 Baño 45 m²,"Altos de kennedy, apartamentos en venta en kennedy central, bogotá","Apartamento enBogotá, Bogotá, d.c.",Hábitat Colombia,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,70%,CRÉDITO,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"ALTOS DE KENNEDY: Un proyecto pensado para quienes buscan vivir en una zona central, con excelente conectividad, proyección de valorización y calidad de vida urbana.Proyecto VIS ubicado en el corazón de Kennedy, conformado por 224 apartamentos, distribuidos en 2 torres de 15 pisos más local comercial, con diseño moderno, espacios funcionales y una propuesta pensada para vivir, trabajar y disfrutar dentro de un entorno de renovación urbana. Apartamentos diseñados para ofrecer funcionalidad, comodidad y adaptabilidad a diferentes etapas de vida. Dentro de las zonas sociales se encuentran espacios para: Salón social, gimnasio, administración y portería (espacios sin dotación).El proyecto se encuentra en una zona consolidada de la localidad de Kennedy, con múltiples beneficios para el día a día:• Local comercial en el primer piso del proyecto.• Portería y cuartos técnicos totalmente dotados.• Hospital Occidente de Kennedy a 8 minutos caminando.• Transporte público cercano y fácil acceso a la futura estación del Metro de Bogotá.• Registraduría Auxiliar de Kennedy Central a 600 metros.• Parque público recreativo “La Amistad” a 10 minutos caminando.• Entidades financieras, restaurantes, minimercados y farmacias a pocos pasos.",[],4.6197198,-74.1550764,2026-08-02
"WONDER COLIVING · Apartamentos de inversión en Santa Paula, Apartamentos en Venta en Santa Paula, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/wonder-coliving-·-apartamentos-de-inversion-en-santa-paula-apartamentos-en-venta-en-santa-paula-bogota/15018470,15018470,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69fb7d791384d_infocdn__45g3jprpfl2kaezua63mdhshrwg8eogo7dwupbgfjpg.jpg,[],Desde $ 532.924.800,1 Hab 1 Baño 33.24 m²,"Wonder coliving · apartamentos de inversión en santa paula, apartamentos en venta en santa paula, bogotá","Apartamento enBogotá, Bogotá, d.c.",TRAZOS URBANOS,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,70%,30%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,6,"Wonder Coliving – Proyecto de inversión en el norte de BogotáProyecto residencial bajo el modelo de coliving, ubicado en el norte de Bogotá, ideal para inversionistas que buscan una alternativa de renta diferente al arriendo tradicional.Ofrece unidades privadas funcionales con acceso a zonas comunes modernas como áreas sociales, coworking y terrazas, diseñadas para un estilo de vida urbano, flexible y conectado.El proyecto cuenta con operación y administración profesional, lo que permite una gestión eficiente del inmueble y optimización de la ocupación, generando ingresos constantes sin administración directa por parte del propietario.Excelente ubicación en un sector de alta demanda, con potencial de valorización y atractivo para jóvenes profesionales, ejecutivos y nómadas digitales.Ideal para inversión y renta administrada.",[],4.692605,-74.0437625,2026-08-02
"Apartamento en Venta en Gratamira, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-gratamira-bogota/193413023,193413023,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a39d4c9a3ffd_infocdn__183-9-1773320121jpg.jpg,[],$ 830.000.000,3 Habs. 4 Baños 137 m²,"Apartamento en venta en gratamira, bogotá","Apartamento enBogotá, Bogotá, d.c.",The Investing Latam Colombia SAS,Llamar,,,,,,,,,,,,,,"¡Bienvenido a tu nuevo hogar en el corazón de la ciudad! Apartamento en venta en Cerros de Gratamira  Este espectacular apartamento de 3 habitaciones y 4 baños te ofrece todo lo que necesitas y más. Disfruta de la calidez de la chimenea en la sala, la iluminación natural que inunda cada rincón, y la comodidad del piso de madera laminada. La cocina semi integral y el cuarto de servicio son ideales para tu día a día. Además, podrás relajarte en la terraza con vista panorámica o disfrutar de las áreas verdes y senderos ecológicos. Con vigilancia privada las 24 horas, gimnasio, zona infantil y salón comunal, ¡aquí encontrarás todo lo que buscas! ¡No dejes pasar esta oportunidad, el precio es negociable! ¡Ven a descubrir tu nuevo hogar!",[],4.731595783835,-74.074282838998,2026-08-02
"Casa en Venta en Colina Campestre, Bogotá",https://www.fincaraiz.com.co/casa-en-venta-en-colina-campestre-bogota/193967556,193967556,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4e84465ebfb_infocdn__xjpazjd0ald1gdugjze2gl41mxmbiiz3aan8x3ryjpg.jpg,[],$ 489.700.000,3 Habs. 3 Baños 82 m²,"Casa en venta en colina campestre, bogotá","Casa enBogotá, Bogotá, d.c.",BUSCATECHO Bienes Raíces,Llamar,,,,,,,,,,,,,,"BUSCATECHO VENDE Comoda, iluminada, amplia y súper ubicada casa en perfecto estado, tres habitaciones y estudio, la principal con baño privado, dos secundarias muy amplias con closett, baño de alcobas, sala y comedor independientes, cocina semi abierta, zona de lavanderia independiente, cuarto de servicio o deposito, esta en excelente conjunto cerrado, garaje independiente, sector de mucha valorizacion.",[],4.7453979,-74.0677506,2026-08-02
"ACANTO, Apartamento en Venta en Campo verde, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/acanto-apartamentos-en-venta-en-campo-verde-bogota/15017155,15017155,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67a20b878e9f7_infocdn__4shckrv8vpkgcbz2h3fsveqohhytoiysqkif1wfnjpg.jpg,[],Desde $ 240.780.000,3 Habs. 2 Baños 50.6 m²,"Acanto, apartamento en venta en campo verde, bogotá","Apartamento enBogotá, Bogotá, d.c.",CONSTRUCTORA CAPITAL,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,Financiación: 70 % Financiación | Método de pago: 30 % Cuota Inicial,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"Acanto es uno de los 9 proyectos de Ciudadela Alegra, una ciudadela donde los sueños de tu familia crecerán en el hogar que siempre has querido y lo mejor en una ubicación estratégica como es su cercanía a la Avda. Santa Fé y tener un Gran Parque Central de 114.100 m2 donde vivirán momentos llenos de sonrisas y bienestar. No te pierdas esta oportunidad de ver crecer tus sueños en un proyecto de apartamentos sostenible que te permitirá tener ahorro de agua y energía, pero si es por diversión, tendrás más de 15 zonas comunes en completamente dotadas en 1.889 m2 , estos espacios son zona húmeda con piscinas para adultos y niños, zona café, zona kids, spa para mascotas, zona de lavandería y 11 zonas más.",[],4.629479582991,-74.207573494247,2026-08-02
