Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Apartamento en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193841060,193841060,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a298d1673ded_infocdn__gr744592520260521022333jpeg.jpeg,[],$ 450.000.000,3 Habs. 2 Baños 72 m²,"Apartamento en venta en cerritos, pereira","Apartamento enPereira, Risaralda",,Llamar,"Este hermoso apartamento en Pereira, Risaralda, es una excelente oportunidad de inversión en el mercado inmobiliario colombiano. Con una ubicación privilegiada y una mezcla perfecta entre comodidad y modernidad, este inmueble de 72 M2 de terreno y 72 M2 de construcción, cuenta con todo lo necesario para satisfacer las necesidades de una familia moderna.El apartamento cuenta con 3 amplias alcobas, perfectas para alojar a una familia completa. Además, sus 2 baños permiten una mayor comodidad, especialmente en las horas de mayor afluencia en la mañana. Una característica que lo hace aún más atractivo es que admite mascotas, permitiendo que todos los miembros de la familia, incluso los de cuatro patas, puedan disfrutar del hogar juntos.El apartamento cuenta con una distribución inteligente y funcional, con armarios empotrados en las alcobas y en la zona de lavandería, para optimizar el espacio y mantener todo en orden. Además, cuenta con un hermoso balcón con vista panorámica, perfecto para relajarse y disfrutar del aire fresco de Pereira.La cocina es una de las joyas de este apartamento, ya que cuenta con una moderna barra estilo americano y una cocina integral equipada con todos los electrodomésticos necesarios. El calentador de agua y el gas domiciliario son otras de las comodidades que ofrece esta propiedad.El apartamento cuenta con acabados de alta calidad, con suelos de cerámica y mármol, doble ventana, y un diseño que permite una excelente ventila",[],4.8117685611714,-75.784911884135,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Maraya, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-maraya-pereira/192471080,192471080,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6839d57f424da_infocdn__0xwtcwkhym8qexfxvcjibwsdqixam66j0wufwgzmjpg.jpg,[],$ 760.000.000,3 Habs. 4 Baños 155 m²,"Casa en venta en maraya, pereira","Casa enPereira, Risaralda",,Llamar,"Te presentamos esta casa en venta ubicada en el sector de Maraya. Consta de un area de 155 mts construidos, 3 alcobas, principal con baño, vestier y balcón, estudio, 2 baños, alcoba del servicio con baño privado, cocina integral, sala, comedor, patio cubierto, zona de ropa y parqueadero para 2 vehículos. El conjunto te ofrece vigilancia 24/7 ,piscina, turco, zona infantil, salón social, cancha múltiple y gimnasio. La excelente ubicación del inmueble permite un fácil acceso a colegios, rutas de transporte público y sector comercial. Esta es una oportunidad única para adquirir un inmueble en una zona de alta demanda y con todas las facilidades necesarias para una vida cómoda y conveniente.",[],4.8127812,-75.7212568,,,,,,,,,,,,,,2026-08-02
"Casa Campestre en  Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/191847692,191847692,,[],$ 3.500.000.000,4 Habs. 6 Baños 547 m²,"Casa campestre en  venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"VENTA HERMOSA CASA CAMPESTRE CON VISTA INCREIBLE CERRITOS PEREIRA¡Hermoso inmueble campestre ubicado en uno de los lugares más privilegiados de Pereira, Risaralda! Con una impresionante área de terreno de 2246 M2 y 547 M2 de construcción, esta propiedad ofrece el espacio perfecto para disfrutar de la naturaleza y la tranquilidad que buscas. Cuenta con 4 amplias alcobas y 6 baños, incluyendo un baño auxiliar y un baño en la habitación principal para mayor comodidad. Los 4 garajes disponibles te permiten recibir a tus invitados sin preocuparte por el estacionamiento.La propiedad cuenta con diversas características internas que la hacen única. ¡Además de ser un lugar acogedor para toda la familia, también es apto para tus mascotas! Disfrutarás de una barra estilo americano en la cocina integral, acompañada de una biblioteca/estudio para trabajar o estudiar en casa. Los clósets, depósito y despensa te brindan un espacio extra para almacenamiento, mientras que el calentador y el gas domiciliario te aseguran una estancia cómoda y sin preocupaciones.¿Buscas un lugar para relajarte después de un día ocupado? ¡Esta propiedad tiene todo lo que necesitas! Un jacuzzi para liberar el estrés, un suelo de cerámica/mármol para una sensación elegante y una vista panorámica que te dejará sin aliento. Puedes aprovechar la zona de lavandería para mantener todo limpio y ordenado sin salir de casa. Además, tendrás acceso a servicios básicos como agua, electric",[],4.8203632976634,-75.857546822144,,,,,,,,,,,,,,2026-08-02
"Lote en Venta en Morelia, Pereira",https://www.fincaraiz.com.co/lote-en-venta-en-morelia-pereira/192405094,192405094,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68290ad27888d_infocdn__hamkad1pmsw0fv8wurqksrmknr1kl4oa73izhfg4jpg.jpg,[],$ 4.255.000.000,36554 m²,"Lote en venta en morelia, pereira","Lote enPereira, Risaralda",,Llamar,"Fotoinmuebles vende Lote de 36.554m2 por Morelia, vía Alcalá, a solo 20 minutos de Pereira, con el precio más competitivo de la zona: $100.000 m2. Área construida inclusive la piscina 332m2 a $600. 000.Este lote se puede parcalar en lotes  mas pequeños.Precio total $4.255’000.000 Rural",[],4.78008,-75.73331,,,,,,,,,,,,,,2026-08-02
"Apartamento en  Venta en Combia  alta, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-combia-alta-pereira/192017174,192017174,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67ae40a1064fd_infocdn__wu99ekrxcwinhmbkitwvxe2rpshiidktpdyxlmltjpg.jpg,[],$ 150.000.000,3 Habs. 1 Baño 48 m²,"Apartamento en  venta en combia  alta, pereira","Apartamento enPereira, Risaralda",,Llamar,"Soluciones Inmobiliarias Colombia ofrece apartamento piso 3 sin ascensor, en sector familiar y  residencial el conjunto es abierto, zona para niños, placa deportiva, zonas verdes y tele portero. 2076",[],4.8297535,-75.7281658,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Pinares, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/192787755,192787755,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57badba05a2_infocdn__gr3595320231018103841jpeg.jpeg,[],$ 510.000.000,2 Habs. 2 Baños 74 m²,"Apartamento en venta en pinares, pereira","Apartamento enPereira, Risaralda",,Llamar,"VENTA APARTAMENTO PARA ESTRENAR SECTOR PINARES PEREIRA74.00m²2 Habitaciones2 Baños1 ParqueaderosAcerca de este lugarEste apartamento en venta cuenta con un área de 74 m² . Dispone de dos habitaciones, la principal con vestier y baño. Además tiene sala-comedor, cocina integral, zona de ropas, baño social y amplio balcón. Ubicado en una zona de alta demanda, este apartamento es perfecto para aquellos que desean vivir en un ambiente moderno y bien equipado. Con distribución funcional, es ideal para familias o parejas que buscan un lugar acogedor para llamar hogar!La Torre esta conformada por 19 pisos, 142 apartamentos y 2 ascensores. En el primer piso están ubicados 12 locales comerciales, un parque para mascotas y 5 niveles de parqueaderos cubiertos. Los apartamentos cuentan con ventanería reductora de calor, con filtros especiales para rayos UV, iluminación y ventilación natural en parqueaderos en altura y corredores. En cuanto a las áreas sociales, el edificio ofrece: co-working, gimnasio, piscina para adultos y niños, turco, jacuzzi, juegos infantiles, salón social, zona para mascotas y espacio zen.Es un proyecto responsable y amigable con el medio ambiente con paneles solares, aprovechamiento de aguas residuales y ascensores con regenerador de energía para zonas comunes",[],4.8055024,-75.6922304,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Los alamos, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-los-alamos-pereira/193841932,193841932,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a21f6ba80c41_infocdn__gr2004901220260604041039jpeg.jpeg,[],$ 600.000.000,4 Habs. 4 Baños 123 m²,"Casa en venta en los alamos, pereira","Casa enPereira, Risaralda",,Llamar,"Se vende amplia casa en Álamos, cuenta con 4 habitaciones, 4 baños, estudio, sala-comedor, zona de ropas, zona verde, cerca de Universidades, restaurantes, parques y supermercados. Para mayor información contáctanos al ***",[],4.7967168,-75.6914302,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Mirador de llano grande, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-mirador-de-llano-grande-pereira/193534034,193534034,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69badcd019a65_infocdn__gr200490120260318115426jpeg.jpeg,[],$ 150.000.000,3 Habs. 1 Baño 48 m²,"Apartamento en venta en mirador de llano grande, pereira","Apartamento enPereira, Risaralda",,Llamar,"Este encantador apartamento en venta se encuentra ubicado en la hermosa y acogedora ciudad de Pereira, en el departamento de Risaralda. Con una ubicación estratégica y rodeado de una gran variedad de servicios y comodidades, este inmueble es la oportunidad perfecta para vivir en la tranquilidad de una zona residencial, pero a tan solo unos minutos de la zona urbana, cuenta con un área privada de 48 M2, distribuidos en 3 cómodas alcobas y 1 baño completo, perfecto para una familia pequeña o para aquellos que buscan una inversión rentable, este inmueble cuenta con  agua, electricidad y gas domiciliario, vista panorámica  Además, la zona de lavandería, garaje y vigilancia permanente te darán la tranquilidad que necesitas. Además, la proximidad a colegios y universidades permitirá que tus hijos reciban una educación de calidad, mientras que la cercanía a transporte público te permitirá moverte fácilmente por la ciudad.",[],4.8087174,-75.690601,,,,,,,,,,,,,,2026-08-02
Apartamento en  Venta en Pereira,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/191470982,191470982,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.66fd59eb58cbd_infocdn__gr-se-vende-apartamento-en-el-con-1725738962-8708-5893jpeg.jpeg,[],$ 269.000.000,4 Habs. 2 Baños 87 m²,Apartamento en  venta en pereira,"Apartamento enPereira, Risaralda",,Llamar,"Este amplio apartamento ubicado en Pereira, Risaralda, es la oportunidad perfecta para adquirir tu nuevo hogar. Con 87 m2 de área de terreno, construida y privada, este inmueble es ideal para familias que buscan comodidad y funcionalidad. Con 4 habitaciones y 2 baños, podrás disfrutar de un espacio óptimo para vivir en armonía con tu familia. La calidad y detalles del apartamento son incomparables. Cuenta con armarios empotrados en todas las habitaciones, lo que te permitirá mantener tus pertenencias organizadas y tus espacios libres de desorden. Además, cuenta con un calentador que te brindará agua caliente en todo momento, y clósets que te ayudarán a tener todo en su lugar. La doble ventana es un detalle que agrega un toque de elegancia y brinda una adecuada iluminación a cada espacio. También cuenta con gas domiciliario para mayor comodidad y eficiencia en tus actividades diarias. Al ingresar al apartamento, te recibirá un amplio hall de alcobas, que te brinda una sensación de amplitud y calidez. El suelo de cerámica/mármol es una excelente combinación que garantiza durabilidad y fácil mantenimiento. Desde la zona social podrás apreciar una hermosa vista panorámica de los bellos paisajes de la ciudad, lo que te permitirá relajarte y conectarte con la naturaleza. El inmueble cuenta con todas las comodidades necesarias para una vida cómoda y práctica. La zona de lavandería es un espacio funcional y bien diseñado para realizar tus tareas con facilidad",[],4.8084534,-75.712545284753,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193686719,193686719,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f12de541985_infocdn__gr101890120260428043021jpeg.jpeg,[],$ 550.000.000,2 Habs. 2 Baños 76 m²,"Apartamento en venta en cerritos, pereira","Apartamento enPereira, Risaralda",,Llamar,"Solarum Aire Vivo es un  conjunto cerrado mágico, con paisaje verde infinito, cerca a colegios, centros comerciales, supermercados, al aeropuerto y al centro de la ciudad.  Ubicado en el kilometro 5, antes del centro Comercial Portal de Cerritos.El apartamento de 76 mt2 cuenta con un amplio balcon que tiene jacuzzi, el area de la cocina abierta, 2 habitaciones, 2 baños, zona de ropas, cuarto util y 2 parqueaderos.Las zonas comunes son tipo club o resort con salón para reuniones sociales, 3 piscinas con 2 saunas y 2 turcos, 2 canchas, pista para bicicleta, gimnasio, sala yoga, coworking, sala gamer, lavandería, parque de juegos para niños y espacio para mascotas grandes y pequeñas.",[],4.8112987,-75.7695139,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Condina, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193987137,193987137,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5655018a7ba_infocdn__gr202859720260714101307jpeg.jpeg,[],$ 340.000.000,3 Habs. 60 m²,"Apartamento en venta en condina, pereira","Apartamento enPereira, Risaralda",,Llamar,"Apartamento ubicado en primer piso, conjunto residencial con solo 1 año de construido, cerca a comercio, sector residencial tranquilo.El apartamento cuenta con 3 habitaciones con closets y puertas, sala, comedor, cocina integral, parqueadero privado, acabados lujosos, persianas en todas las habitaciones.El conjunto cuenta con vigilancia y porteria las 24 horas, las mejores zonas sociales de la zona las tiene esta unidad.",[],4.7934436,-75.7475785,,,,,,,,,,,,,,2026-08-02
"Casa Campestre en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193649730,193649730,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ef817001f2c_infocdn__g5ib2dzbmtu6jhpzixzx8iotqpmrjwexogzcbex3jpg.jpg,[],$ 1.400.000.000,3 Habs. 3 Baños 2200 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Casa Campestre en Venta en Cerritos, PereiraEspacio, privacidad y ubicación estratégicaUbicada en una de las zonas de mayor valorización de Pereira, esta propiedad en Cerritos ofrece el equilibrio ideal entre naturaleza, tranquilidad y cercanía a la ciudad.Área lote: 2.200 m²Área construida: 345 m²Distribución• 3 habitaciones con armarios empotrados• 3 baños (incluye baño en habitación principal)• Estudio o biblioteca• Cocina integral equipada• Depósito y despensa• Doble ventana para mayor confort térmico y acústicoExteriores• Jardín privado• Zonas verdes amplias• Árboles frutales• Terraza y patioSeguridad y entorno• Urbanización cerrada• Vigilancia y circuito cerrado• Acceso pavimentado• Cercanía a colegios, centros comerciales y serviciosValorPropiedad ideal para quienes buscan amplitud, privacidad y una inversión en una zona de alta proyección.Agenda tu visitaSolicita más información y conoce esta propiedad.",[],4.7975942,-75.8469648,,,,,,,,,,,,,,2026-08-02
"Casa Campestre en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193667110,193667110,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ea2be3bb479_infocdn__jmxjtwsus7qh4cl9ywgj54fszwdxh8npx1vdicrwjpg.jpg,[],$ 900.000.000,3 Habs. 5 Baños 1001 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Casa Campestre en Venta – El Tigre, Cerritos | PereiraVive el equilibrio perfecto entre lujo, comodidad y naturaleza en esta espectacular casa campestre ubicada en uno de los sectores más exclusivos de Cerritos.Área construida: 364 m²Área de lote: 1.001 m²Valor: $900.000.000Administración: $1.580.000 (incluye mantenimiento de prado)La propiedad cuenta con 3 amplias alcobas, cada una con baño privado; habitación principal con vestier y depósito. Dispone de mezzanine con estudio y baño, oficina independiente, cocina integral amplia, alacena, zona de ropas, cuarto útil y habitación de servicio con baño. Además, baño social y excelente distribución interior.Casa esquinera, ubicada al interior del conjunto, brindando mayor privacidad y tranquilidad.Zonas sociales del conjunto:Piscina, juegos infantiles, cancha de fútbol 5, salón social, zona BBQ y seguridad privada 24/7.Una propiedad ideal para quienes buscan confort, exclusividad y calidad de vida en un entorno natural privilegiado.",[],4.80692,-75.817742,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/7665909,7665909,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a47db5a11156_infocdn__6d7e71ea-e9af-4f9f-a3d4-f8f543f031b1.jpeg,[],$ 2.100.000.000,4 Habs. 5 Baños 1200 m²,"Casa en venta en cerritos, pereira","Casa enPereira, Risaralda",,Llamar,"Casa campestre para la venta, ubicada en Cerritos Pereira, con un área de lote de mil doscientos metros cuadrados (1.200) mts² y un área construida de quinientos ochenta metros cuadrados (580) mts². Consta de cuatro (4) alcobas, principal con terraza, vestier y baño doble, tres (3) baños, sala de TV y estudio, sala comedor con terraza cubierta, cocina integral totalmente equipada, patio de ropas, alcoba de servicio con baño y pisos en porcelanato. La casa campestre cuenta con piscina, zona BBQ, árboles frutales de aguacate, mandarina, naranja, limón, y guayaba agria, terraza con baño, parqueadero cubierto para dos (2) automóviles y descubierto para dos (2) automóviles. El condominio cuenta con planta eléctrica, portería y vigilancia 24 horas, piscina, cancha y sendero ecológico. Sector cerca de transporte público, estaciones de servicio, colegios, iglesias, supermercados y parques. Visítanos en nuestra página web: https://entornoinmobiliaria.com/es/",[],4.8058669545927,-75.784329918652,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Avenida Sur, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-sur-pereira/193959483,193959483,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4c1d4d0c45f_infocdn__gr202859320260706041132jpeg.jpeg,[],$ 410.000.000,2 Habs. 2 Baños 60 m²,"Apartamento en venta en avenida sur, pereira","Apartamento enPereira, Risaralda",,Llamar,"Ubicado estrategicamente, cerca a la nueva clinica de risaralda, cerca a la villa olimpica, cerca a supermercados y con excelentes vias de acceso.Cuenta con 2 habitaciones, balcon con espectacular vista, 2 baños, sala amplia y comedor, zona de ropas, parqueadero cubierto.El conjunto cuenta con amplias zonas sociales y zonas verdes, vigilancia y porteria las 24 horas.",[],4.8009131,-75.750943,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193146828,193146828,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6998b56817283_infocdn__gr458271020251127040646jpeg.jpeg,[],$ 900.000.000,3 Habs. 3 Baños 126 m²,"Apartamento en venta en cerritos, pereira","Apartamento enPereira, Risaralda",,Llamar,"No pierdas la oportunidad de adquirir este encantador apartamento en la hermosa ciudad de Pereira. Con una ubicación privilegiada y una combinación perfecta de comodidades y espacio, este inmueble se convierte en la opción ideal para quienes buscan vivir en la tranquilidad de la zona campestre, pero a su vez, estar cerca de todo lo que necesitan.Este apartamento cuenta con una construcción de 126 metros cuadrados, distribuidos de manera estratégica en 3 amplias alcobas y 3 baños completos. Pero eso no es todo, además, posee 2 espacios de garaje para que tus vehículos estén seguros y protegidos.Una de las ventajas más destacables de este inmueble es que admite mascotas, así que tus compañeros peludos también serán bienvenidos en este hogar. Además, cuenta con un agradable balcón, perfecto para disfrutar de una taza de café en las mañanas o para recibir la brisa fresca de la tarde. También cuenta con un baño auxiliar para mayor comodidad, y en la habitación principal podrás encontrar un baño privado, un vestidor amplio y un segundo balcón.El apartamento cuenta con un estilo moderno de barra americana en su cocina integral, la cual está equipada con todo lo necesario para preparar las mejores recetas. Y no te preocupes por el espacio, ya que cuenta con un depósito y clósets en todas las habitaciones, para que puedas guardar tus pertenencias sin problemas. Además, sus ventanas dobles te brindarán una excelente iluminación y te permitirán ahorr",[],4.8134966,-75.7858513,,,,,,,,,,,,,,2026-08-02
"Casa Campestre en Venta en Tribunas corcega, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-tribunas-corcega-pereira/193102750,193102750,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6918bbfecb2c4_infocdn__aippmsiduvvoidbxwshm4zluuxoimwgudn9ycxm9jpg.jpg,[],$ 1.250.000.000,3 Habs. 4 Baños 1550 m²,"Casa campestre en venta en tribunas corcega, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Descubra la oportunidad de adquirir la casa campestre de sus sueños en el exclusivo sector de La Casona, en la vía a Armenia, a solo 15 minutos del vibrante centro de Pereira. Esta impresionante residencia, actualmente en un 75% de avance de construcción, se erige con un distintivo estilo A-frame, prometiendo una experiencia de vida inigualable. Con un área construida de 298 m² y una bodega adicional de 9 m², su diseño inteligente y funcional se distribuye en tres niveles para maximizar el confort y la privacidad.El primer nivel le da la bienvenida con un elegante hall de recibo, baño social, una espaciosa sala y comedor que se integran armoniosamente con una moderna cocina integral. Aquí también encontrará la suite principal, un verdadero santuario con vestier, baño completo, despensa y una conveniente zona de ropas. Ascendiendo al segundo nivel, un estudio versátil y un balcón privado le ofrecen vistas panorámicas a la ciudad de Pereira, acompañados de dos habitaciones adicionales. El nivel menos uno sorprende con un área múltiple de 40 m², ideal para entretenimiento o como espacio de trabajo.La propiedad se asienta sobre un generoso lote de 1.550 m² con una inclinación moderada, embellecido por una encantadora quebrada de agua natural que delimita uno de sus linderos, creando un ambiente de serenidad y conexión con la naturaleza. Se entrega completamente terminada, garantizando una inversión sin preocupaciones. Ubicada dentro de un condominio consolidado, esta casa cuenta con todas las licencias de construcción al día y se encuentra libre de todo gravamen, con matrícula y escritura independiente, asegurando una transacción transparente y segura. No pierda la oportunidad de ser propietario de este refugio campestre que combina lujo, diseño y una ubicación privilegiada.",[],4.7594593,-75.6834598,,,,,,,,,,,,,,2026-08-02
Finca en Venta en Pereira,https://www.fincaraiz.com.co/finca-en-venta-en-pereira/193151349,193151349,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.692a297ce917e_infocdn__gr839961320250911110638jpg.jpg,[],$ 390.000.000,5 Habs. 2 Baños 200 m²,Finca en venta en pereira,"Finca enPereira, Risaralda",,Llamar,"Vive el encanto y la tranquilidad de la vida campestre en esta encantadora finca ubicada en Pereira, en el departamento de Risaralda. Con un área de terreno de 3300 M2, esta propiedad ofrece una amplia extensión de espacio para disfrutar de la naturaleza y la paz que ofrece el campo.La casa es duplex construida en un área de 200 M2, cuenta con una distribución cómoda que aprovecha al máximo el espacio. En el primer piso sala comedor cocina un baño y 3 habitaciones y en el segundo piso  sala comedor 1 baño y 2 amplias habitaciones, patio de ropas y cuarto útil.Es ideal  para albergar a una gran familia o para recibir visitantes o rentar uno de los dos pisos.Cuenta con  servicios básicos como agua, electricidad, zona de parqueo para 4 vehículosDesde su balcón podrás contemplar una vista panorámica impresionante, rodeado de hermosos paisajes cafeteros.En cuanto al terreno tiene una topografía ondulada y esta sembrado en café, banano y platano.Esta situada a 40 minutos de la glorieta de Corales con carretera pavimentada hasta la entrada de la finca, donde se recorren 50 mts con placa huella.Si buscas un escape de la ciudad y la oportunidad de vivir en un entorno natural y tranquilo, no dudes en visitar esta finca en la zona campestre de Pereira. ¡No esperes más y llámanos para conocerla en persona y sentir su encanto!",[],4.7242520745233,-75.712779707518,,,,,,,,,,,,,,2026-08-02
"Casa Campestre en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192806437,192806437,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68ef1d8da7b3c_infocdn__gr-majestuosa-casa-campestre-1756485038-2685-9522jpeg.jpeg,[],$ 6.800.000.000,4 Habs. 6 Baños 830 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Venta de espectacular propiedad campestre en uno de los mejores sectores de Colombia. Ubicado en la zona de Malabar Pereira, este inmueble cuenta con una amplia área de terreno de 2600 metros cuadrados y una construcción de 830 metros cuadrados, ideal para aquellos que buscan privacidad, confort y un estilo de vida tranquilo en contacto con la naturaleza.En su interior, la propiedad cuenta con 3 amplias alcobas, todas con sus respectivos baños, lo que garantiza comodidad y privacidad para todos los miembros de la familia. Además, dispone de 6 modernos baños, perfectamente equipados y diseñados con acabados de lujo para brindar una experiencia de tranquilidad y confort. También cuenta con 3 espaciosos garajes, ideales para guardar vehículos y otros objetos de valor.Entre sus características internas, se encuentran la posibilidad de admitir mascotas, suministro de agua constante, aire acondicionado, sistema de alarma, completamente amoblado, amplio balcón, baño auxiliar, baño privado en la habitación principal, barra estilo americano, biblioteca/estudio, calentador, chimenea, citófono/intercomunicador, cocina equipada con electrodomésticos de alta gama, cocina integral, comedor auxiliar, depósito, despensa, doble ventana para una correcta aislación térmica, conexión de electricidad y gas domiciliario.En cuanto a las características externas de la propiedad, cabe destacar el acceso para discapacitados, vías pavimentadas, árboles frutales, cercanía a",[],4.8139895426563,-75.80643651429,,,,,,,,,,,,,,2026-08-02
"Casa Campestre en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193666131,193666131,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69e9a1811a6f7_infocdn__gr-lujosa-casa-campestre-en-cerri-1776916170-8077-5198jpeg.jpeg,[],$ 5.900.000.000,4 Habs. 6 Baños 850 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"¡Bienvenido al paraíso campestre en Cerritos ,Pereira, Risaralda! Este increíble inmueble está ubicado en una amplia área terreno de 2050 M2, rodeado de hermosos bosques nativos y zonas verdes que te brindarán la tranquilidad y privacidad que tanto buscas.La construcción de esta propiedad es de 850 M2, con una distribución pensada en cada detalle para brindarte la comodidad y el lujo que mereces. Cuenta con 4 amplias alcobas, cada una con su baño privado, que te permitirán tener ese espacio personal que tanto buscas. Además, tendrás a tu disposición 6 baños, ideales para recibir a tus invitados sin preocupaciones.¿Eres amante de las mascotas? ¡No te preocupes! Este inmueble admite mascotas, por lo que podrás disfrutar de tu compañía peluda sin restricciones. Además, podrás disfrutar del aire puro y las hermosas vistas desde el balcón privado de tu habitación.La distribución interna de esta propiedad cuenta con espacios adicionales que harán tu vida más fácil y cómoda. Podrás tener tu propia biblioteca o estudio en casa, un lugar perfecto para trabajar o relajarte. Otra ventaja es que cuenta con un baño auxiliar, que siempre viene bien en caso de tener invitados o para uso personal.La cocina, con su diseño integral de estilo americano, es espaciosa y moderna, ideal para aquellos amantes de la gastronomía. Además, está equipada con todos los electrodomésticos necesarios, incluyendo horno y lavaplatos. No tendrás que preocuparte por el",[],4.8142462398582,-75.806539561985,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Galicia, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/193567022,193567022,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69c5653fdd82b_infocdn__gr200490920260326114624jpeg.jpeg,[],$ 270.000.000,3 Habs. 2 Baños 68 m²,"Apartamento en venta en galicia, pereira","Apartamento enPereira, Risaralda",,Llamar,"Apartamento en venta ubicado en el sector de Galicia Cerritos, con un área de 68 m². El inmueble cuenta con una distribución que incluye 3 alcobas, 2 baños, sala y comedor, se encuentra en un sexto piso dentro de un conjunto que ofrece zonas sociales como piscina y salón comunal.",[],4.8087174,-75.690601,,,,,,,,,,,,,,2026-08-02
