Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,Descripción completa,Unidades,Latitud,Longitud,fecha_recoleccion
"Apartamento en Venta en Villa carolina, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-carolina-barranquilla/193643083,193643083,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69e1cfa5a1dd7_infocdn__ipnrlvdm1ac0ac6uds0cpo1zrzqe4pyyhapwjimvjpg.jpg,[],$ 330.000.000,3 Habs. 2 Baños 71 m²,"Apartamento en venta en villa carolina, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"¿Buscas un hogar donde la frescura y la comodidad se encuentren? Este excelente apartamento con una distribución optima que maximiza cada metro cuadrado, está ubicado en uno de los sectores de mayor demanda como es Villa Carolina en Barranquilla, en estrato 3, en un estratégico piso 3 con ascensor, su posición lado sombra que garantiza un ambiente fresco e iluminado durante todo el día, y que esta remodelado para ofrecerte el estilo de vida que mereces.Este inmueble de 71,15 mt2 lo hace especial sus espacios integrados, una  sala-comedor acogedora que conecta con un balcón de vista exterior perfecto para compartir atardeceres en familia. Su privacidad, con 3 habitaciones diseñadas para el descanso y comodidad, destacando la principal con su baño privado, un baño auxiliar, y un estudio ideal para trabajar desde casa. Su funcionalidad, con una cocina tradicional cerrada con ventilación natural, pensada para quienes disfrutan del arte de cocinar en un espacio independiente.Cuenta con un parqueadero asignado descubierto.El conjunto ofrece seguridad y recreación, vigilancia 24/7, piscina para adultos y niños, salón social y parqueadero para visitantes, a pasos de los mejores parques de Villa Carolina, supermercados, colegios y con excelente acceso a transporte público. ¡Una excelente oportunidad inmobiliaria!Este apartamento puede ser tu próximo hogar… te ayudo a lograr tu sueño. Contáctame al celular ***para agendar tu visita.",[],11.0220956,-74.8157688,2026-08-02
"Casa en venta en Riomar, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-riomar-barranquilla/10732521,10732521,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.66e8a6638fecc_infocdn__gr-venta-de-casa-country-villas-b-1711817153-7482-3775jpeg.jpeg,[],$ 645.500.000,4 Habs. 3 Baños 350 m²,"Casa en venta en riomar, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Casa independiente esquinera en Country Villas. Sector colinda con Villa Campestre.Cercana a las Universidad del Atlántico sede norte y la Fundación Pies Descalzos.Revestimiento en graniplas. Patio, cocina cerrada.2 niveles.4 habitaciones.3 baños completosCuarto y baño del servicio.2 parqueaderos, que pueden ser hasta 3.",[],11.021304861229,-74.871941031676,2026-08-02
"Casa en venta en Boyaca, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-boyaca-barranquilla/10148485,10148485,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/9b3f44c1-f5fe-46a1-bde7-39d38086d0c8/photos/9b3f44c1-f5fe-46a1-bde7-39d38086d0c8_1_True_2ac27997-e555-4ce1-ae85-b28b485e6845.jpeg,[],$ 242.000.000,3 Habs. 2 Baños 127 m²,"Casa en venta en boyaca, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Vendo casa excelente ubicación en la localidad sur occidente de la ciudad de Barranquilla: barrio San Jose , central de fácil acceso con una área de 127Mt 2 cerca al comercio, Universidades, Colegios, Entidades Educativas, Bancos, Clínicas, Restaurantes, Talleres, Parques, Iglesias, supermercados, Ara, D1, Gimnasio y ofreciendo las siguientes bondades : Terraza, sala, comedor, 3 habitaciones, 2 baños, cocina, patio incluye área de labores no dejes pasar esta oportunidad agenda tu visita via wsp PR 918",[],10.9593147653571,-74.7865459,2026-08-02
"Casa en venta en Buenavista, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-buenavista-barranquilla/10247338,10247338,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/b2fbd375-7a33-4a5a-8e7b-d3e849af6001/photos/b2fbd375-7a33-4a5a-8e7b-d3e849af6001_1_True_8a23afb9-4522-4535-b08f-20d6ca44d569.jpeg,[],$ 1.100.000.000,4 Habs. 4 Baños 228 m²,"Casa en venta en buenavista, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"¡Descubre esta hermosa casa en el exclusivo sector de la Castellana, donde el lujo y la comodidad se unen en un espacio de 228 metros cuadrados!Esta espaciosa casa cuenta con 4 habitaciones cada una con su baño, proporcionando privacidad y comodidad a todos los miembros de la familia. Los espacios interiores están cuidadosamente diseñados, con una amplia sala y comedor que son ideales para recibir a tus invitados y crear momentos memorables.La cocina es un verdadero sueño de todo chef, con acabados de alta calidad y espacio más que suficiente para preparar deliciosas comidas. Además, cuenta con una sala de estar que se convierte en un refugio perfecto para relajarte al final del día.Si te encanta disfrutar del aire libre, la terraza con área de BBQ es el lugar perfecto para compartir momentos especiales con amigos y familiares. Además, el aire central en el primer piso con ductos arriba garantiza un ambiente cómodo en todo momento.También cuenta con 2 parqueaderos para tus vehículos, un baño social, zona de labores, cuarto y baño de servicio para mayor conveniencia. No olvidemos el ático en el garaje, un espacio adicional que puedes aprovechar de diversas maneras.Este hogar está ubicado en un estrato 5, lo que garantiza seguridad y tranquilidad para ti y tu familia.No pierdas la oportunidad de hacer tuya esta magnífica casa. ¡Contáctanos hoy mismo para programar una visita!",[],11.0116822,-74.8297632,2026-08-02
"Casa en venta en San felipe, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-san-felipe-barranquilla/10567688,10567688,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.685c5c536e8f7_infocdn__11741420230721104252jpeg.jpeg,[],$ 250.000.000,4 Habs. 1 Baño 139 m²,"Casa en venta en san felipe, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"VENDO CASA EN SAN FELIPE,  BARRANQUILLACaracterísticas:Área 139 MtsHabitaciones (4)Baños (1)Sala-Comedorcocina integralPatioPiso: 1Estrato: 3TerrazaCajas de aireEspacio aereo ocupadoVenta $250.000.000 se escucha oferta",[],10.974503799313,-74.809973577646,2026-08-02
"Casa en venta en Buenavista, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-buenavista-barranquilla/10630123,10630123,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/4ceb61b2-b196-4555-a2e7-38854f249bea/photos/4ceb61b2-b196-4555-a2e7-38854f249bea_1_True_6591f8d8-c720-430e-8c8a-0aed823fa87e.jpg,[],$ 800.000.000,3 Habs. 4 Baños 160 m²,"Casa en venta en buenavista, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Hermosa casa con 3 alcobas, 4 baños, parqueaderos, piscina, salon social, parque infantil, zonas verdes y vigilacia privada.",[],11.0211945,-74.8255084,2026-08-02
"Apartamento en Venta en Villa santos, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-santos-barranquilla/193824639,193824639,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a1db1ec67200_infocdn__adybtxayfnhxw46evcgxsyyujjgrnekg0ufaoeorjpg.jpg,[],$ 550.000.000,3 Habs. 3 Baños 115 m²,"Apartamento en venta en villa santos, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,Espectacular y hermoso apartamento amoblado en Villa Santos a la venta,[],11.0132956,-74.8383418,2026-08-02
"Apartamento en Venta en Villa santos, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-santos-barranquilla/192375330,192375330,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.682132ff30f6d_infocdn__gr73229120250511051215jpg.jpg,[],$ 460.000.000,3 Habs. 4 Baños 187 m²,"Apartamento en venta en villa santos, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"En VILLA SANTOS, BARRANQUILLA, cerca de IGLESIA SANTA TERESITA, vendemos apartamento en primer piso, en sector residencial rodeado edificios.-EDIFICIO:Tiene 13 aptos, igual números de garajes, salón y terraza social con barbacoa, 2 baños sociales, ascensor, cámaras de seguridad, celaduría diurna, jardines externos, cerramiento con rejas de aluminio, parqueo visitantes.-MEDIDAS:Tiene 187 M2 de área construida, estrato 5, ubicado en primer piso, construido hace más de 24 años.-REPARTO APARTAMENTO:Espacio social esta conformado por sala, comedor, estudio con terraza y con BBQ, baño social, cocina es amplia y cerrada con comedor auxiliar, patio de ropas con zona de labores independiente, cuarto y baño servicio, garaje cubierto.ALCOBAS:3 en total, todas con sus baños, principal con vestier.-BAÑOS:5 en tota, 3 para alcobas, 1 socia, 1 de servicio.-EXTERIORES:Cerca de iglesias, parques, supermercados, corredor universitario, clínica, consultorios, oficinas bancarias, corporativas, hoteles, almacenes de cadena, escenarios deportivos, transporte público.-PRECIOS:$ ***venta.-$ 775.000 administración.-",[],11.0106265,-74.8338985,2026-08-02
"Apartamento en Venta en Santa monica, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-monica-barranquilla/192342278,192342278,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6816be76c95cc_infocdn__gr73229120250503072103jpg.jpg,[],$ 430.000.000,3 Habs. 3 Baños 115 m²,"Apartamento en venta en santa monica, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"En Barrio SANTA MONICA de la ciudad de BARRANQUILLA, vendemos apartamento en buen estado.-EDIFICIO:Cuenta con 24 apartamentos, jardines externos, celaduría 24 horas, parqueo para visitantes, sin ascensor.-MEDIDAS APARTAMENTO:Tiene 115 M2 de área construida, estrato 5, esta en piso 2 sin ascensor, construido en 1.998.-REPARTO APARTAMENTO:Tiene balcón, sala, comedor, cocina cerrada, zona de labores, cuarto y baño de servicio, closet de linos, pisos de granito fundido, 2 garajes en línea, depósito.-ALCOBAS:3 en total, principal con baño y 2 closets.-BAÑOS:3 en total, 2 para alcobas y 1 para servicio.-EXTERIORES:Cerca de centros comerciales, parques, colegios, clínicas, gimnasios, supermercados, restaurantes, transporte público.-PRECIOS:$ ***venta.-$ 440.000 administración.-$ ***deuda con BBVA.-",[],11.0100318,-74.8222004,2026-08-02
"Casa en venta en Villa santos, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-villa-santos-barranquilla/11071257,11071257,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.690dfce5dd37d_infocdn__gr71441120230421020133jpeg.jpeg,[],$ 2.800.000.000,10 Habs. 8 Baños 634 m²,"Casa en venta en villa santos, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,CASA EN VENTA Y CONJUNTO CON 5 APARTAMENTOS,[],11.0041072,-74.8069813,2026-08-02
"Apartamento en Venta en Alameda del Rio, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-alameda-del-rio-barranquilla/194059167,194059167,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6cd5a9c923e_infocdn__ttb3twrujczu4komqy4jdubo2nxupwie3dgioadpjpg.jpg,[],$ 309.000.000,2 Habs. 2 Baños 58 m²,"Apartamento en venta en alameda del rio, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Apartamento en venta – Pardela AlamedaValor: $309.900.000 COP✨ CaracterísticasÁrea: 58 m²Lado sombra (más fresco durante el día)Piso 5 con 2 ascensores2 habitaciones2 baños3 puntos para instalación de aire acondicionado1 parqueadero privado cubiertoAmenidades del conjuntoPiscina semiolímpicaSaunaGimnasio completamente dotadoSalón social para eventosTorre de parqueaderos privadaConjunto residencial con excelentes zonas comunes y ambiente familiarUna excelente oportunidad para vivir o invertir en un apartamento con una ubicación privilegiada, excelente distribución y todas las comodidades para disfrutar de un estilo de vida cómodo y moderno.WhatsApp: ***",[],10.9945388,-74.8471158,2026-08-02
"Apartamento en Venta en Cr.tozcana, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-crtozcana-barranquilla/194050666,194050666,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6a677cc27c4_infocdn__ragwh67lywsv1qzvr4gskxhmkr6ftktbkkow1cctjpg.jpg,[],$ 399.000.000,3 Habs. 3 Baños 94 m²,"Apartamento en venta en cr.tozcana, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"La venta se realizará exclusivamente a través de Leasing Habitacional Familiar con el Banco Leasing Bancolombia.  (o de contado si lo prefiere).-	No se hará documento de compra y venta. Se hará cesión de contrato.-	La cesión del leasing, genera ahorros significativos para comprador y vendedor porque no requieren pagos de algunos impuestos.CARACTERÍSTICAS DEL CONJUNTOa.	Piscina amplia, el tamaño es superior al promedio de los conjuntos.b.	Gimnasio habilitado.c.	Zona de co-working.d.	Seguridad privada.e.	Conjunto agradable.f.	A dos cuadras del Bosque Urbano Miramar. Específicamente a tres cuadras del nuevo parque Miramar (también llamado por la alcaldía “Miramar Park”).a.	El Bosque Urbano Miramar es un pulmón verde de 30 hectáreas de bosque seco tropical. Diseñado para fusionar la conservación ambiental con el bienestar social, este espacio público cuenta con una destacada pista de ciclomontañismo, senderos ecológicos y zonas de picnic. Además, ofrece áreas recreativas familiares que incluyen parques infantiles, zonas biosaludables para calistenia y plazas al aire libre, entre otras características, que alegran por su paisajismo y posibilidades.g.	A dos cuadras del Centro Comercial Miramar.a.	El Centro Comercial Miramar en Barranquilla tiene 83 locales en 4 niveles. Destaca por sus servicios integrales, parqueaderos cubiertos gratuitos y la remodelada plazoleta ""Magdalena Plaza"" con espacios de coworking. Entre sus comercios más conocidos sobresalen el supermercado Supertiendas Olímpica, el gimnasio Smart Fit, y entidades financieras como Bancolombia y Scotiabank Colpatria.",[],11.007706159424,-74.835421736434,2026-08-02
"Casa en Venta en Ciudadela veinte de julio, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-ciudadela-veinte-de-julio-barranquilla/193680859,193680859,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69efa9ec7ab93_infocdn__edkzgttxpkhzz1zdgxdcphyn8zvyzvqd8ubp0kecjpg.jpg,[],$ 275.000.000,6 Habs. 2 Baños 164 m²,"Casa en venta en ciudadela veinte de julio, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,Inmueble familiar que cuenta con dos aptos independientes. Ideal para inversionistas: genera 2 cánones de arrendamiento independientes. Único dueño. Valor negociable,[],10.9292993,-74.8030475,2026-08-02
"Apartamento en Venta en Buenavista, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-buenavista-barranquilla/194029732,194029732,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a637751d8f68_infocdn__nmjp0mlz02lj9iwpodu8eaq3jrhnkxb9b0w5qpjbjpg.jpg,[],$ 1.200.000.000,3 Habs. 3 Baños 160 m²,"Apartamento en venta en buenavista, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Espectacular apartamento con muy poco tiempo de uso, casi para estrenar. Tres  amplias habitaciones, todas con baño privado y vestier. Sala comedor con balcon, BBQ incorporado en la terraza, moderna cocina abierta, zona de lavanderia independiente, baño social y cuarto y baño de servicio. Dos parqueaderos cubiertos y Deposito. Edificio con todas las amenidades, piscina, jacuzzy, sauna, Turco, gimnasio, sala de juegos, sala de reuniones, moderna recepcion. Ubicado en el boulevard de Buenavista",[],11.0133099,-74.8274876,2026-08-02
"Apartamento en Venta en Paraiso, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-paraiso-barranquilla/194012770,194012770,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5f75e662a03_infocdn__pwqfxz2gjdvzjb26af6bi6pe8yihq6pnojmsar33jpg.jpg,[],$ 400.000.000,3 Habs. 2 Baños 64 m²,"Apartamento en venta en paraiso, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Apartamento en venta ubicado en la ciudad de Barranquilla en el sector de Paraíso, en un edificio con vigilancia privada las 24 Horas y zonas sociales de entretenimiento, piscina, salón social, parque infantil, gimnasio, piscina, el edificio cuenta con 15 pisos y el apartamento se encuentra ubicado en el piso 14, con un área de 60 mt2, distribuidos en 3 habitaciones, 2 baños, estudio para una posible tercera habitación, sala comedor, cocina integral, área de labores y 1 parqueadero asignado con buena distribución en sus áreas con amplios y cómodos espacios, fresco y acogedor, su entorno es tranquilo y residencial con cómodas vías de acceso y sobre el sector puede encontrar, malecón del Rio, batallón de Paraíso, centro de convenciones Puerta de Oro.",[],11.0165132,-74.8017635,2026-08-02
"Casa en Venta en La pradera, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-la-pradera-barranquilla/193984225,193984225,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5a80b81dfc9_infocdn__jp2orlgzrkbnu6qwtexh2wrvwgib8sx1yl09mclyjpg.jpg,[],$ 400.000.000,6 Habs. 5 Baños 176 m²,"Casa en venta en la pradera, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Amplia casa de 2 pisos, tiene su escritura pública, papeles e impuestos al día, servicios de agua, gas y luz. Información solo por WhatsApp.Primer piso: Terraza, sala-comedor, cocina, 3 habitaciones y 2 baños (1 de las habitaciones tiene su baño interno con ducha, el otro baño es el auxiliar pero también cuenta con su ducha), patio y callejón.Segundo piso: Tiene un Apartamento que cuenta con Sala-comedor, cocina, área de lavado de ropa, 2 habitaciones y dos baños (1 de las habitaciones tiene su baño interno con ducha, el otro baño es el auxiliar pero también cuenta con su ducha). Adicional, en la parte de atrás del segundo piso se encuentra un Apartaestudio con salida independiente que tiene Cocina, área de lavado de ropa, sala-comedor y una habitación con baño interno.",[],10.9788417,-74.8434026,2026-08-02
"Local en Venta en Conjunto residencial villa campestre, Barranquilla",https://www.fincaraiz.com.co/local-en-venta-en-conjunto-residencial-villa-campestre-barranquilla/193811167,193811167,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a1871806254d_infocdn__1pvfuo09fhm6zegvsfm9qytkthcyoe7uzbajq9mhjpg.jpg,[],$ 580.000.000,3 Ambientes 1 Baño 44 m²,"Local en venta en conjunto residencial villa campestre, barranquilla","Local Comercial enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Local comercial estratégicamente ubicado en Plaza Campestre, Sabanilla, en una zona de alto tráfico y excelente visibilidad. El espacio cuenta con dos pisos, amplia terraza y tres ambientes independientes que permiten múltiples conceptos comerciales o gastronómicos. Anteriormente funcionó como restaurante, por lo que dispone de conexiones e infraestructura listas para operación. Ideal para restaurante, café, gastrobar o negocio experiencial.",[],11.0178518,-74.8597404,2026-08-02
"Apartamento en Venta en Caribe Verde, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-caribe-verde-barranquilla/10590021,10590021,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/c90efc0e-db0d-47b1-b54b-c41f513f7542/photos/c90efc0e-db0d-47b1-b54b-c41f513f7542_1_True_a8583060-6796-48ed-a593-ce6bfaf1076a.jpg,[],$ 185.000.000,3 Habs. 2 Baños 68 m²,"Apartamento en venta en caribe verde, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Edificio Caribe Plaza en la Urbanizacion Caribe Verde, excelentes zonas comunes.",[],10.9579272,-74.8453628,2026-08-02
"Apartamento en Venta en San vicente, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-san-vicente-barranquilla/193982765,193982765,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a54159762a6b_infocdn__uj6cp3vzybqpijfuumsza95hvicn4pndnicf2ltbjpg.jpg,[],$ 275.000.000,1 Hab 2 Baños 53 m²,"Apartamento en venta en san vicente, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Hermoso apartamento amoblado de 53m2 en exlusivo sector de Barranquilla, cuenta con 1 habitación amplia, sala, amplio balcón, comedor, cocina independiente y 2 baños. Piso en porcelanato. Además, cuenta con 2 estacionamientos y se encuentra ubicado a 1 cuadra del C.C. Viva 51 y a 3 calles de la Terminal de Transportes del Norte.El Apto está completamente amoblado (apto para inversionistas), incluye línea blanca y 2 aires acondicionados.  Edificio con vigilancia 24 horas.",[],11.005610428793,-74.821722450926,2026-08-02
Lote en Venta en Barranquilla,https://www.fincaraiz.com.co/lote-en-venta-en-barranquilla/193981755,193981755,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a52ee5c3e8c4_infocdn__zksv1seammh2skyey0mtz9yluiszzxakrhiofmjzpng.png,[],$ 135.000.000,300 m²,Lote en venta en barranquilla,"Lote enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Lote en venta de 300 m² en Altos de la Riviera – Lote 18Venta directa por propietario. Excelente oportunidad para invertir o construir la casa de tus sueños en un entorno natural, tranquilo y con gran proyección de valorización. Ubicado en Km 21 vía al mar, sector Bajo Ostión, Tubará, a solo 15 minutos de Barranquilla y aproximadamente 7 minutos de la playa.El lote se encuentra dentro de un proyecto campestre con gran atractivo para vivienda y descanso, rodeado de naturaleza y con proyección de zonas sociales y áreas comunes. Ideal para quienes buscan privacidad, buen clima y una ubicación estratégica cerca de la ciudad y del mar.Características principales:Área: 300 m²Lote: N.° 18Precio de venta: $135.000.000Venta directa por propietarioZona de alta valorizaciónCerca de Barranquilla y de la playaProyecto en desarrollo",[],10.9566783,-74.9763508,2026-08-02
"Casa en  Venta en Altos de riomar, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-altos-de-riomar-barranquilla/191094991,191094991,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.686493114820c_infocdn__lxfh8gqopdg4fsvbbgsspbhevovroysg4zqvrnj2jpg.jpg,[],$ 450.000.000,3 Habs. 3 Baños 130 m²,"Casa en  venta en altos de riomar, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Valor es para venta directa.Casa de dos pisos en el conjunto residencial Mira Rio, (13 casas), Altos de Riomar; fresca e iluminada. En primer piso, sala comedor, sala auxiliar, baño social, estudio (ó habitación adicional), cocina, zona de labores y patio (que tiene acceso por la carrera y en el que puede parquear 2  vehículos).En el segundo piso, 3 habitaciones, 2 baños, (la alcoba principal cuenta baño privado y con balcón).Estrato 4Administración $330.000",[],11.0176639,-74.8159639,2026-08-02
Apartamento en Venta en Barranquilla,https://www.fincaraiz.com.co/apartamento-en-venta-en-barranquilla/193507557,193507557,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69b43ca626118_infocdn__asmlr6ku1g82tnfgb0wxwiispqwk1uwbmkwyvykijpg.jpg,[],$ 320.000.000,2 Habs. 2 Baños 56 m²,Apartamento en venta en barranquilla,"Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descripción del Apartamento – BarranquillaMirador De la CienagaCalle 1E #21-89, Torre 1-803Ciudad Mallorquín, Barranquilla, Atlántico, Colombiapiso 8, vista al Parque.Hermoso apartamento ubicado en Barranquilla, ideal tanto para vivir como para inversión. La propiedad cuenta con espacios cómodos, bien distribuidos y con excelente iluminación natural.El apartamento ofrece un ambiente moderno y funcional, con sala y comedor integrados que crean un espacio agradable para compartir. La cocina es práctica y bien equipada, perfecta para el día a día.Cuenta con habitaciones confortables y baños en buen estado, diseñados para brindar comodidad y privacidad. La distribución del apartamento permite aprovechar muy bien cada espacio.Su ubicación es una de sus grandes ventajas, ya que se encuentra cerca de restaurantes, supermercados, centros comerciales y principales vías de acceso, lo que facilita la movilidad dentro de la ciudad.Esta propiedad también representa una excelente oportunidad de inversión, ya que Barranquilla es una ciudad en crecimiento y con alta demanda de alquileres a corto y largo plazo.Ideal para quienes buscan comodidad, buena ubicación y potencial de valorización.",[],11.0230456,-74.8457238,2026-08-02
"Casa en Venta en Ciudadela veinte de julio, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-ciudadela-veinte-de-julio-barranquilla/193960468,193960468,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4c4413d4ffa_infocdn__ctrexthuaqwtaqmviywrbfe3cgzo5fpjjglv8o30jpg.jpg,[],$ 280.000.000,5 Habs. 2 Baños 117 m²,"Casa en venta en ciudadela veinte de julio, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Vendo Casa de 2 plantas con entradas independientes con medidores y servicios independientes agua, luz y gas.La primera planta tiene 2 habitaciones, sala comedor, cocina, baño, patio y acceso a la terraza. La segunda planta tiene 3 habitaciones, sala comedor, cocina, baño, patio y acceso a la terraza.Entrada independiente al primer piso segura, fresca, clara y con ventilación en todas las áreas. Ubicada en la Ciudadela 20 de julio. Casa al día en Servicios y Catastro.",[],10.9269387,-74.807679,2026-08-02
"Apartamento en Venta en Conjunto residencial piamonte, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-conjunto-residencial-piamonte-barranquilla/193955042,193955042,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4a6a3e264c7_infocdn__932kbwv8nuppvckwndvwtrr6am0czu4cqlwlqof0jpg.jpg,[],$ 550.000.000,3 Habs. 2 Baños 102.16 m²,"Apartamento en venta en conjunto residencial piamonte, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"✨ Se vende  apartamento Conjunto Piamonte - Miramar  Piso 11 Lado Sombra✨Valor $ ***Hermoso apartamento con acabados modernos, excelente iluminación y amplios espacios.Cuenta con:• 3 habitaciones con Claset• Habitación principal con walking closet y baño privado• Aires acondicionados en las 3 habitaciones y 1 en sala.• 1 Habitación de servicio con baño incluido.• Sala – comedor• Estudio y sala con modernos muebles empotrados.• Cortinas y blackout en sala, las 3 habitaciones, estudio y el cuarto de servicio.• Calentador de agua.• Lacena• Mueble para ropa en cuarto de Servicio.• 2 Parqueadero privado.El conjunto ofrece excelentes zonas sociales:- Piscinas- Cancha de fútbol- Teatrino- Baño turco y sauna-  Parque infantil- Más información por interno o al WhatsApp ***.",[],11.0082671,-74.8366145,2026-08-02
"Apartamento en Venta en Betania, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-betania-barranquilla/193953766,193953766,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a493688554d5_infocdn__4pgvsotvyz4p79x5xbq0unzt8grg8x6qsl9e88n9jpg.jpg,[],$ 309.900.000,3 Habs. 2 Baños 78.18 m²,"Apartamento en venta en betania, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Apartamento de 78 mts ubicado en el barrio Betania, en el conjunto Torres de San José, cerca al Centro Comercial Único. Cuenta con cocina abierta, excelente iluminación exterior y una ubicación privilegiada. Ubicado en torre esquinera, y vista exterior. El conjunto ofrece amplias zonas sociales, piscina para adultos y niños, zonas verdes, gimnasio, salón social y vigilancia privada. El apartamento dispone de dos alcobas, sala de televisión con opción de convertirse en tercera habitación, estudio, zona de lavandería y parqueadero independiente. 10 años de construido.",[],10.9910848,-74.8120963,2026-08-02
